DATE,VALUE
2024-12-18,42.025002
2024-12-19,41.66
2024-12-20,42.07
2024-12-23,41.965
2024-12-24,42.32
2024-12-26,42.285
2024-12-27,42.279999
2024-12-30,42.275002
2024-12-31,42.830002
2025-01-02,43.330002
2025-01-03,43.735001
2025-01-06,43.535
2025-01-07,43.970001
2025-01-08,44.014999
2025-01-10,44.195
2025-01-13,45.125
2025-01-14,45.610001
2025-01-15,46.285
2025-01-16,46.619999
2025-01-17,46.98
2025-01-21,46.740002
2025-01-22,45.889999
2025-01-23,46.099998
2025-01-24,45.654999
2025-01-27,45.18
2025-01-28,44.75
2025-01-29,44.849998
2025-01-30,45.080002
2025-01-31,43.82
2025-02-03,44.095001
2025-02-04,45.02
2025-02-05,45.115002
2025-02-06,44.285
2025-02-07,44.279999
2025-02-10,45.255001
2025-02-11,45.619999
2025-02-12,44.52
2025-02-13,44.855
2025-02-14,45.035
2025-02-18,45.650002
2025-02-19,46.009998
2025-02-20,46.43
2025-02-21,45.465
2025-02-24,45.474998
2025-02-25,44.82
2025-02-26,44.564999
2025-02-27,44.805
2025-02-28,45.5
2025-03-03,43.91
2025-03-04,43.485001
2025-03-05,42.849998
2025-03-06,42.98
2025-03-07,43.715
2025-03-10,44.040001
2025-03-11,43.689999
2025-03-12,43.889999
2025-03-13,43.59
2025-03-14,44.880001
2025-03-17,45.595001
2025-03-18,45.669998
2025-03-19,46.415001
2025-03-20,46.584999
2025-03-21,46.259998
2025-03-24,46.424999
2025-03-25,46.615002
2025-03-26,46.889999
2025-03-27,46.435001
2025-03-28,46.215
2025-03-31,46.724998
2025-04-01,47
2025-04-02,47.064999
2025-04-03,43.369999
2025-04-04,39.380001
2025-04-07,39.125
2025-04-08,38.220001
2025-04-09,41.18
2025-04-10,38.490002
2025-04-11,39.445
2025-04-14,39.584999
2025-04-15,39.525002
2025-04-16,39.849998
2025-04-17,40.75
2025-04-21,39.685001
2025-04-22,40.695
2025-04-23,40.619999
2025-04-24,41.27
2025-04-25,41.195
2025-04-28,41.485001
2025-04-29,41.365002
2025-04-30,40.25
2025-05-01,40.400002
2025-05-02,40.990002
2025-05-05,40.25
2025-05-06,40.259998
2025-05-07,40.275002
2025-05-08,40.805
2025-05-09,41.215
2025-05-12,42.290001
2025-05-13,42.884998
2025-05-14,42.625
2025-05-15,42.805
2025-05-16,42.740002
2025-05-19,42.185001
2025-05-20,41.794998
2025-05-21,41.025002
2025-05-22,40.865002
2025-05-23,40.994999
2025-05-27,41.349998
2025-05-28,40.825001
2025-05-29,41.130001
2025-05-30,40.764999
2025-06-02,41.299999
2025-06-03,41.790001
2025-06-04,40.974998
2025-06-05,40.935001
2025-06-06,41.705002
2025-06-09,41.785
2025-06-10,42.529999
2025-06-11,43.145
2025-06-12,43.294998
2025-06-13,44.049999
2025-06-16,43.919998
2025-06-17,44.330002
2025-06-18,44.040001
2025-06-20,44.490002
2025-06-23,43.014999
2025-06-24,42.455002
2025-06-25,42.27
2025-06-26,42.875
2025-06-27,42.650002
2025-06-30,42.404999
2025-07-01,42.73
2025-07-02,43.465
2025-07-03,43.514999
2025-07-07,43.095001
2025-07-08,44.255001
2025-07-09,44.029999
2025-07-10,44.365002
2025-07-11,44.564999
2025-07-14,44.075001
2025-07-15,43.439999
2025-07-16,43.064999
2025-07-17,43.330002
2025-07-18,42.98
2025-07-21,42.535
2025-07-22,42.735001
2025-07-23,43.404999
2025-07-24,43.715
2025-07-25,43.549999
2025-07-28,44.044998
2025-07-29,44.474998
2025-07-30,43.84
2025-07-31,43.605
2025-08-01,42.794998
2025-08-04,42.700001
2025-08-05,42.755001
2025-08-06,42.360001
2025-08-07,42.195
2025-08-08,42.465
2025-08-11,42.125
2025-08-12,42.330002
2025-08-13,42.82
2025-08-14,42.779999
2025-08-15,42.779999
2025-08-18,42.525002
2025-08-19,42.540001
2025-08-20,42.895
2025-08-21,43.189999
2025-08-22,44.07
2025-08-25,44.185001
2025-08-26,44.115002
2025-08-27,44.610001
2025-08-28,44.950001
2025-08-29,45.195
2025-09-02,45.259998
2025-09-03,44.244999
2025-09-04,44.540001
2025-09-05,43.68
2025-09-08,43.580002
2025-09-09,43.790001
2025-09-10,44.555
2025-09-11,44.564999
2025-09-12,44.299999
2025-09-15,44.150002
2025-09-16,44.889999
2025-09-17,44.994999
2025-09-18,44.855
2025-09-19,44.259998
2025-09-22,43.834999
2025-09-23,44.59
2025-09-24,45.169998
2025-09-25,45.575001
2025-09-26,45.994999
2025-09-29,45.150002
2025-09-30,44.669998
2025-10-01,44.669998
2025-10-02,44.220001
2025-10-03,44.455002
2025-10-06,44.674999
2025-10-07,44.744999
2025-10-08,44.485001
2025-10-09,43.880001
2025-10-10,42.610001
2025-10-13,43.189999
2025-10-14,43.185001
2025-10-15,43.16
2025-10-16,42.639999
2025-10-17,42.990002
2025-10-20,43.445
2025-10-21,43.345001
2025-10-22,43.900002
2025-10-23,44.485001
2025-10-24,44.035
2025-10-27,44.139999
2025-10-28,43.68
2025-10-29,44.005001
2025-10-30,43.744999
2025-10-31,44.064999
2025-11-03,44.07
