DATAFLOW,LAST UPDATE,freq,unit,landuse,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH52,1996,3449.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH52,1997,3449.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH52,1998,3449.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH52,1999,3449.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH52,2000,3449.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH52,2001,3449.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH52,2002,3449.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH52,2003,3449.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH52,2004,3449.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH52,2005,3449.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH52,2006,3449.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH52,2007,3449.3,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH52,2008,3449.3,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH52,2009,3449.3,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH52,2010,3449.3,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH52,2011,3449.3,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH52,2012,3449.3,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH52,2013,3447.0,b,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH52,2014,3448.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH52,2015,3448.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH53,1990,2292.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH53,1991,2293.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH53,1992,2293.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH53,1993,2293.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH53,1994,2293.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH53,1995,2293.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH53,1996,2293.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH53,1997,2293.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH53,1998,2293.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH53,1999,2293.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH53,2000,2293.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH53,2001,2293.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH53,2002,2293.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH53,2003,2293.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH53,2004,2293.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH53,2005,2293.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH53,2006,2293.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH53,2007,2292.9,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH53,2008,2292.9,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH53,2009,2292.9,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH53,2010,2292.9,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH53,2011,2292.9,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH53,2012,2292.9,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH53,2013,2291.0,b,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH53,2014,2291.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH53,2015,2291.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH54,1990,2690.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH54,1991,2690.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH54,1992,2690.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH54,1993,2689.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH54,1994,2689.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH54,1995,2689.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH54,1996,2689.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH54,1997,2689.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH54,1998,2689.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH54,1999,2689.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH54,2000,2689.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH54,2001,2683.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH54,2002,2683.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH54,2003,2683.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH54,2004,2683.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH54,2005,2683.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH54,2006,2683.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH54,2007,2682.9,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH54,2008,2682.9,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH54,2009,2682.9,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH54,2010,2682.9,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH54,2011,2682.9,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH54,2012,2682.9,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH54,2013,2688.0,b,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH54,2014,2688.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH54,2015,2688.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH55,1990,3702.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH55,1991,3702.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH55,1992,3702.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH55,1993,3702.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH55,1994,3702.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH55,1995,3702.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH55,1996,3702.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH55,1997,3702.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH55,1998,3702.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH55,1999,3702.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH55,2000,3702.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH55,2001,3703.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH55,2002,3702.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH55,2003,3702.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH55,2004,3702.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH55,2005,3702.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH55,2006,3702.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH55,2007,3702.4,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH55,2008,3702.4,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH55,2009,3702.4,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH55,2010,3702.4,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH55,2011,3702.4,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH55,2012,3702.4,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH55,2013,3702.0,b,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH55,2014,3703.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH55,2015,3703.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH56,1990,2632.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH56,1991,2632.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH56,1992,2632.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH56,1993,2632.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH56,1994,2632.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH56,1995,2632.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH56,1996,2632.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH56,1997,2632.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH56,1998,2632.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH56,1999,2632.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH56,2000,2631.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH56,2001,2631.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH56,2002,2632.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH56,2003,2632.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH56,2004,2632.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH56,2005,2632.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH56,2006,2632.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH56,2007,2631.8,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH56,2008,2631.8,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH56,2009,2631.8,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH56,2010,2631.8,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH56,2011,2631.8,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH56,2012,2631.8,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH56,2013,2635.0,b,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH56,2014,2635.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH56,2015,2635.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH57,1990,1858.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH57,1991,1858.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH57,1992,1858.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH57,1993,1858.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH57,1994,1858.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH57,1995,1858.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH57,1996,1858.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH57,1997,1858.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH57,1998,1858.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH57,1999,1858.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH57,2000,1858.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH57,2001,1858.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH57,2002,1858.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH57,2003,1858.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH57,2004,1858.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH57,2005,1858.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH57,2006,1858.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH57,2007,1858.5,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH57,2008,1858.5,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH57,2009,1858.5,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH57,2010,1858.5,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH57,2011,1858.5,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH57,2012,1858.5,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH57,2013,1859.0,b,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH57,2014,1859.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH57,2015,1859.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH58,1990,2910.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH58,1991,2910.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH58,1992,2377.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH58,1993,2377.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH58,1994,2377.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH58,1995,2377.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH58,1996,2377.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH58,1997,2377.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH58,1998,2377.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH58,1999,2377.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH58,2000,2377.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH58,2001,2377.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH58,2002,2377.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH58,2003,2377.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH58,2004,2377.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH58,2005,2377.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH58,2006,2377.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH58,2007,2376.8,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH58,2008,2376.8,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH58,2009,2376.8,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH58,2010,2376.8,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH58,2011,2376.8,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH58,2012,2376.8,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH58,2013,2378.0,b,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH58,2014,2378.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH58,2015,2378.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH59,2001,862.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH59,2002,862.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH59,2003,862.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH59,2004,862.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH59,2005,862.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH59,2006,862.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH59,2007,861.5,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH59,2008,861.5,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH59,2009,861.5,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH59,2010,861.5,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH59,2011,861.5,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH59,2012,861.5,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH59,2013,865.0,b,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH59,2014,865.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITH59,2015,865.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITI,2001,58020.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITI,2002,58052.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITI,2003,58052.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITI,2004,58052.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITI,2005,58052.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITI,2006,58052.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITI,2007,58051.4,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITI,2008,58051.4,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITI,2009,58051.4,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITI,2010,58051.4,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITI,2011,58051.4,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITI,2012,58051.4,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITI,2013,58085.0,b,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITI,2014,58085.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITI,2015,58085.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITI1,1990,22992.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITI1,1991,22992.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITI1,1992,22993.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITI1,1993,22993.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITI1,1994,22993.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITI1,1995,22993.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITI1,1996,22997.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITI1,1997,22997.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITI1,1998,22997.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITI1,1999,22997.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITI1,2000,22987.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITI1,2001,22990.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITI1,2002,22994.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITI1,2003,22994.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITI1,2004,22994.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITI1,2005,22994.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITI1,2006,22994.0,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITI1,2007,22993.5,,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,TOTAL,ITI1,2008,22993.5,,
