time,time_label,geo,geo_label,unit,unit_label,freq,freq_label,OBS_VALUE
2020,2020,ITF5,Basilicata,EUR_HAB,Euro per inhabitant,A,Annual,20600.0
2021,2021,ITF5,Basilicata,EUR_HAB,Euro per inhabitant,A,Annual,23900.0
2022,2022,ITF5,Basilicata,EUR_HAB,Euro per inhabitant,A,Annual,25900.0
2023,2023,ITF5,Basilicata,EUR_HAB,Euro per inhabitant,A,Annual,27700.0
2024,2024,ITF5,Basilicata,EUR_HAB,Euro per inhabitant,A,Annual,28400.0
2000,2000,ITF6,Calabria,EUR_HAB,Euro per inhabitant,A,Annual,13000.0
2001,2001,ITF6,Calabria,EUR_HAB,Euro per inhabitant,A,Annual,13800.0
2002,2002,ITF6,Calabria,EUR_HAB,Euro per inhabitant,A,Annual,14200.0
2003,2003,ITF6,Calabria,EUR_HAB,Euro per inhabitant,A,Annual,14700.0
2004,2004,ITF6,Calabria,EUR_HAB,Euro per inhabitant,A,Annual,15400.0
2005,2005,ITF6,Calabria,EUR_HAB,Euro per inhabitant,A,Annual,15900.0
2006,2006,ITF6,Calabria,EUR_HAB,Euro per inhabitant,A,Annual,16500.0
2007,2007,ITF6,Calabria,EUR_HAB,Euro per inhabitant,A,Annual,17000.0
2008,2008,ITF6,Calabria,EUR_HAB,Euro per inhabitant,A,Annual,17300.0
2009,2009,ITF6,Calabria,EUR_HAB,Euro per inhabitant,A,Annual,16900.0
2010,2010,ITF6,Calabria,EUR_HAB,Euro per inhabitant,A,Annual,16900.0
2011,2011,ITF6,Calabria,EUR_HAB,Euro per inhabitant,A,Annual,17000.0
2012,2012,ITF6,Calabria,EUR_HAB,Euro per inhabitant,A,Annual,16800.0
2013,2013,ITF6,Calabria,EUR_HAB,Euro per inhabitant,A,Annual,16500.0
2014,2014,ITF6,Calabria,EUR_HAB,Euro per inhabitant,A,Annual,16400.0
2015,2015,ITF6,Calabria,EUR_HAB,Euro per inhabitant,A,Annual,16700.0
2016,2016,ITF6,Calabria,EUR_HAB,Euro per inhabitant,A,Annual,17000.0
2017,2017,ITF6,Calabria,EUR_HAB,Euro per inhabitant,A,Annual,17400.0
2018,2018,ITF6,Calabria,EUR_HAB,Euro per inhabitant,A,Annual,17400.0
2019,2019,ITF6,Calabria,EUR_HAB,Euro per inhabitant,A,Annual,17700.0
2020,2020,ITF6,Calabria,EUR_HAB,Euro per inhabitant,A,Annual,16700.0
2021,2021,ITF6,Calabria,EUR_HAB,Euro per inhabitant,A,Annual,18400.0
2022,2022,ITF6,Calabria,EUR_HAB,Euro per inhabitant,A,Annual,19800.0
2023,2023,ITF6,Calabria,EUR_HAB,Euro per inhabitant,A,Annual,21200.0
2024,2024,ITF6,Calabria,EUR_HAB,Euro per inhabitant,A,Annual,21800.0
2000,2000,ITG,Isole,EUR_HAB,Euro per inhabitant,A,Annual,14000.0
2001,2001,ITG,Isole,EUR_HAB,Euro per inhabitant,A,Annual,14900.0
2002,2002,ITG,Isole,EUR_HAB,Euro per inhabitant,A,Annual,15300.0
2003,2003,ITG,Isole,EUR_HAB,Euro per inhabitant,A,Annual,15900.0
2004,2004,ITG,Isole,EUR_HAB,Euro per inhabitant,A,Annual,16400.0
2005,2005,ITG,Isole,EUR_HAB,Euro per inhabitant,A,Annual,17000.0
2006,2006,ITG,Isole,EUR_HAB,Euro per inhabitant,A,Annual,17700.0
2007,2007,ITG,Isole,EUR_HAB,Euro per inhabitant,A,Annual,18100.0
2008,2008,ITG,Isole,EUR_HAB,Euro per inhabitant,A,Annual,18300.0
2009,2009,ITG,Isole,EUR_HAB,Euro per inhabitant,A,Annual,17800.0
2010,2010,ITG,Isole,EUR_HAB,Euro per inhabitant,A,Annual,17900.0
2011,2011,ITG,Isole,EUR_HAB,Euro per inhabitant,A,Annual,17900.0
2012,2012,ITG,Isole,EUR_HAB,Euro per inhabitant,A,Annual,17900.0
2013,2013,ITG,Isole,EUR_HAB,Euro per inhabitant,A,Annual,17600.0
2014,2014,ITG,Isole,EUR_HAB,Euro per inhabitant,A,Annual,17400.0
2015,2015,ITG,Isole,EUR_HAB,Euro per inhabitant,A,Annual,17900.0
2016,2016,ITG,Isole,EUR_HAB,Euro per inhabitant,A,Annual,18000.0
2017,2017,ITG,Isole,EUR_HAB,Euro per inhabitant,A,Annual,18400.0
2018,2018,ITG,Isole,EUR_HAB,Euro per inhabitant,A,Annual,18600.0
2019,2019,ITG,Isole,EUR_HAB,Euro per inhabitant,A,Annual,19100.0
2020,2020,ITG,Isole,EUR_HAB,Euro per inhabitant,A,Annual,18000.0
2021,2021,ITG,Isole,EUR_HAB,Euro per inhabitant,A,Annual,19900.0
2022,2022,ITG,Isole,EUR_HAB,Euro per inhabitant,A,Annual,22100.0
2023,2023,ITG,Isole,EUR_HAB,Euro per inhabitant,A,Annual,23300.0
2024,2024,ITG,Isole,EUR_HAB,Euro per inhabitant,A,Annual,24500.0
2000,2000,ITG1,Sicilia,EUR_HAB,Euro per inhabitant,A,Annual,13700.0
2001,2001,ITG1,Sicilia,EUR_HAB,Euro per inhabitant,A,Annual,14500.0
2002,2002,ITG1,Sicilia,EUR_HAB,Euro per inhabitant,A,Annual,15000.0
2003,2003,ITG1,Sicilia,EUR_HAB,Euro per inhabitant,A,Annual,15500.0
2004,2004,ITG1,Sicilia,EUR_HAB,Euro per inhabitant,A,Annual,16000.0
2005,2005,ITG1,Sicilia,EUR_HAB,Euro per inhabitant,A,Annual,16700.0
2006,2006,ITG1,Sicilia,EUR_HAB,Euro per inhabitant,A,Annual,17300.0
2007,2007,ITG1,Sicilia,EUR_HAB,Euro per inhabitant,A,Annual,17700.0
2008,2008,ITG1,Sicilia,EUR_HAB,Euro per inhabitant,A,Annual,17800.0
2009,2009,ITG1,Sicilia,EUR_HAB,Euro per inhabitant,A,Annual,17300.0
2010,2010,ITG1,Sicilia,EUR_HAB,Euro per inhabitant,A,Annual,17300.0
2011,2011,ITG1,Sicilia,EUR_HAB,Euro per inhabitant,A,Annual,17300.0
2012,2012,ITG1,Sicilia,EUR_HAB,Euro per inhabitant,A,Annual,17200.0
2013,2013,ITG1,Sicilia,EUR_HAB,Euro per inhabitant,A,Annual,17000.0
2014,2014,ITG1,Sicilia,EUR_HAB,Euro per inhabitant,A,Annual,16700.0
2015,2015,ITG1,Sicilia,EUR_HAB,Euro per inhabitant,A,Annual,17100.0
2016,2016,ITG1,Sicilia,EUR_HAB,Euro per inhabitant,A,Annual,17300.0
2017,2017,ITG1,Sicilia,EUR_HAB,Euro per inhabitant,A,Annual,17700.0
2018,2018,ITG1,Sicilia,EUR_HAB,Euro per inhabitant,A,Annual,17900.0
2019,2019,ITG1,Sicilia,EUR_HAB,Euro per inhabitant,A,Annual,18200.0
2020,2020,ITG1,Sicilia,EUR_HAB,Euro per inhabitant,A,Annual,17200.0
2021,2021,ITG1,Sicilia,EUR_HAB,Euro per inhabitant,A,Annual,19100.0
2022,2022,ITG1,Sicilia,EUR_HAB,Euro per inhabitant,A,Annual,21200.0
2023,2023,ITG1,Sicilia,EUR_HAB,Euro per inhabitant,A,Annual,22300.0
2024,2024,ITG1,Sicilia,EUR_HAB,Euro per inhabitant,A,Annual,23400.0
2000,2000,ITG2,Sardegna,EUR_HAB,Euro per inhabitant,A,Annual,14900.0
2001,2001,ITG2,Sardegna,EUR_HAB,Euro per inhabitant,A,Annual,15900.0
2002,2002,ITG2,Sardegna,EUR_HAB,Euro per inhabitant,A,Annual,16200.0
2003,2003,ITG2,Sardegna,EUR_HAB,Euro per inhabitant,A,Annual,17000.0
2004,2004,ITG2,Sardegna,EUR_HAB,Euro per inhabitant,A,Annual,17800.0
2005,2005,ITG2,Sardegna,EUR_HAB,Euro per inhabitant,A,Annual,18100.0
2006,2006,ITG2,Sardegna,EUR_HAB,Euro per inhabitant,A,Annual,19000.0
2007,2007,ITG2,Sardegna,EUR_HAB,Euro per inhabitant,A,Annual,19500.0
2008,2008,ITG2,Sardegna,EUR_HAB,Euro per inhabitant,A,Annual,19900.0
2009,2009,ITG2,Sardegna,EUR_HAB,Euro per inhabitant,A,Annual,19500.0
2010,2010,ITG2,Sardegna,EUR_HAB,Euro per inhabitant,A,Annual,19600.0
2011,2011,ITG2,Sardegna,EUR_HAB,Euro per inhabitant,A,Annual,19900.0
2012,2012,ITG2,Sardegna,EUR_HAB,Euro per inhabitant,A,Annual,20000.0
2013,2013,ITG2,Sardegna,EUR_HAB,Euro per inhabitant,A,Annual,19500.0
2014,2014,ITG2,Sardegna,EUR_HAB,Euro per inhabitant,A,Annual,19600.0
2015,2015,ITG2,Sardegna,EUR_HAB,Euro per inhabitant,A,Annual,20400.0
2016,2016,ITG2,Sardegna,EUR_HAB,Euro per inhabitant,A,Annual,20200.0
2017,2017,ITG2,Sardegna,EUR_HAB,Euro per inhabitant,A,Annual,20700.0
2018,2018,ITG2,Sardegna,EUR_HAB,Euro per inhabitant,A,Annual,21100.0
2019,2019,ITG2,Sardegna,EUR_HAB,Euro per inhabitant,A,Annual,21600.0
2020,2020,ITG2,Sardegna,EUR_HAB,Euro per inhabitant,A,Annual,20200.0
2021,2021,ITG2,Sardegna,EUR_HAB,Euro per inhabitant,A,Annual,22500.0
2022,2022,ITG2,Sardegna,EUR_HAB,Euro per inhabitant,A,Annual,24600.0
2023,2023,ITG2,Sardegna,EUR_HAB,Euro per inhabitant,A,Annual,26600.0
2024,2024,ITG2,Sardegna,EUR_HAB,Euro per inhabitant,A,Annual,27700.0
2000,2000,ITH,Nord-Est,EUR_HAB,Euro per inhabitant,A,Annual,26000.0
2001,2001,ITH,Nord-Est,EUR_HAB,Euro per inhabitant,A,Annual,27000.0
2002,2002,ITH,Nord-Est,EUR_HAB,Euro per inhabitant,A,Annual,27500.0
2003,2003,ITH,Nord-Est,EUR_HAB,Euro per inhabitant,A,Annual,28200.0
2004,2004,ITH,Nord-Est,EUR_HAB,Euro per inhabitant,A,Annual,29200.0
2005,2005,ITH,Nord-Est,EUR_HAB,Euro per inhabitant,A,Annual,29800.0
2006,2006,ITH,Nord-Est,EUR_HAB,Euro per inhabitant,A,Annual,31000.0
2007,2007,ITH,Nord-Est,EUR_HAB,Euro per inhabitant,A,Annual,32100.0
2008,2008,ITH,Nord-Est,EUR_HAB,Euro per inhabitant,A,Annual,31900.0
2009,2009,ITH,Nord-Est,EUR_HAB,Euro per inhabitant,A,Annual,30400.0
2010,2010,ITH,Nord-Est,EUR_HAB,Euro per inhabitant,A,Annual,31000.0
2011,2011,ITH,Nord-Est,EUR_HAB,Euro per inhabitant,A,Annual,32000.0
2012,2012,ITH,Nord-Est,EUR_HAB,Euro per inhabitant,A,Annual,31500.0
2013,2013,ITH,Nord-Est,EUR_HAB,Euro per inhabitant,A,Annual,31600.0
2014,2014,ITH,Nord-Est,EUR_HAB,Euro per inhabitant,A,Annual,32000.0
2015,2015,ITH,Nord-Est,EUR_HAB,Euro per inhabitant,A,Annual,32600.0
2016,2016,ITH,Nord-Est,EUR_HAB,Euro per inhabitant,A,Annual,33600.0
2017,2017,ITH,Nord-Est,EUR_HAB,Euro per inhabitant,A,Annual,34500.0
2018,2018,ITH,Nord-Est,EUR_HAB,Euro per inhabitant,A,Annual,35300.0
2019,2019,ITH,Nord-Est,EUR_HAB,Euro per inhabitant,A,Annual,35800.0
2020,2020,ITH,Nord-Est,EUR_HAB,Euro per inhabitant,A,Annual,33300.0
2021,2021,ITH,Nord-Est,EUR_HAB,Euro per inhabitant,A,Annual,37000.0
2022,2022,ITH,Nord-Est,EUR_HAB,Euro per inhabitant,A,Annual,39900.0
2023,2023,ITH,Nord-Est,EUR_HAB,Euro per inhabitant,A,Annual,42800.0
2024,2024,ITH,Nord-Est,EUR_HAB,Euro per inhabitant,A,Annual,43600.0
2000,2000,ITH1,Provincia Autonoma di Bolzano/Bozen,EUR_HAB,Euro per inhabitant,A,Annual,31800.0
2001,2001,ITH1,Provincia Autonoma di Bolzano/Bozen,EUR_HAB,Euro per inhabitant,A,Annual,32700.0
2002,2002,ITH1,Provincia Autonoma di Bolzano/Bozen,EUR_HAB,Euro per inhabitant,A,Annual,33100.0
2003,2003,ITH1,Provincia Autonoma di Bolzano/Bozen,EUR_HAB,Euro per inhabitant,A,Annual,34100.0
2004,2004,ITH1,Provincia Autonoma di Bolzano/Bozen,EUR_HAB,Euro per inhabitant,A,Annual,35900.0
2005,2005,ITH1,Provincia Autonoma di Bolzano/Bozen,EUR_HAB,Euro per inhabitant,A,Annual,36200.0
2006,2006,ITH1,Provincia Autonoma di Bolzano/Bozen,EUR_HAB,Euro per inhabitant,A,Annual,37900.0
2007,2007,ITH1,Provincia Autonoma di Bolzano/Bozen,EUR_HAB,Euro per inhabitant,A,Annual,39200.0
2008,2008,ITH1,Provincia Autonoma di Bolzano/Bozen,EUR_HAB,Euro per inhabitant,A,Annual,40100.0
2009,2009,ITH1,Provincia Autonoma di Bolzano/Bozen,EUR_HAB,Euro per inhabitant,A,Annual,39500.0
2010,2010,ITH1,Provincia Autonoma di Bolzano/Bozen,EUR_HAB,Euro per inhabitant,A,Annual,40500.0
2011,2011,ITH1,Provincia Autonoma di Bolzano/Bozen,EUR_HAB,Euro per inhabitant,A,Annual,41700.0
2012,2012,ITH1,Provincia Autonoma di Bolzano/Bozen,EUR_HAB,Euro per inhabitant,A,Annual,43000.0
2013,2013,ITH1,Provincia Autonoma di Bolzano/Bozen,EUR_HAB,Euro per inhabitant,A,Annual,43300.0
2014,2014,ITH1,Provincia Autonoma di Bolzano/Bozen,EUR_HAB,Euro per inhabitant,A,Annual,43400.0
2015,2015,ITH1,Provincia Autonoma di Bolzano/Bozen,EUR_HAB,Euro per inhabitant,A,Annual,44200.0
2016,2016,ITH1,Provincia Autonoma di Bolzano/Bozen,EUR_HAB,Euro per inhabitant,A,Annual,45000.0
2017,2017,ITH1,Provincia Autonoma di Bolzano/Bozen,EUR_HAB,Euro per inhabitant,A,Annual,46300.0
2018,2018,ITH1,Provincia Autonoma di Bolzano/Bozen,EUR_HAB,Euro per inhabitant,A,Annual,48000.0
2019,2019,ITH1,Provincia Autonoma di Bolzano/Bozen,EUR_HAB,Euro per inhabitant,A,Annual,49100.0
2020,2020,ITH1,Provincia Autonoma di Bolzano/Bozen,EUR_HAB,Euro per inhabitant,A,Annual,45600.0
2021,2021,ITH1,Provincia Autonoma di Bolzano/Bozen,EUR_HAB,Euro per inhabitant,A,Annual,49800.0
2022,2022,ITH1,Provincia Autonoma di Bolzano/Bozen,EUR_HAB,Euro per inhabitant,A,Annual,55900.0
2023,2023,ITH1,Provincia Autonoma di Bolzano/Bozen,EUR_HAB,Euro per inhabitant,A,Annual,61500.0
2024,2024,ITH1,Provincia Autonoma di Bolzano/Bozen,EUR_HAB,Euro per inhabitant,A,Annual,61400.0
2000,2000,ITH2,Provincia Autonoma di Trento,EUR_HAB,Euro per inhabitant,A,Annual,28900.0
2001,2001,ITH2,Provincia Autonoma di Trento,EUR_HAB,Euro per inhabitant,A,Annual,30100.0
2002,2002,ITH2,Provincia Autonoma di Trento,EUR_HAB,Euro per inhabitant,A,Annual,30700.0
2003,2003,ITH2,Provincia Autonoma di Trento,EUR_HAB,Euro per inhabitant,A,Annual,31400.0
2004,2004,ITH2,Provincia Autonoma di Trento,EUR_HAB,Euro per inhabitant,A,Annual,32000.0
2005,2005,ITH2,Provincia Autonoma di Trento,EUR_HAB,Euro per inhabitant,A,Annual,32400.0
2006,2006,ITH2,Provincia Autonoma di Trento,EUR_HAB,Euro per inhabitant,A,Annual,33300.0
2007,2007,ITH2,Provincia Autonoma di Trento,EUR_HAB,Euro per inhabitant,A,Annual,34700.0
2008,2008,ITH2,Provincia Autonoma di Trento,EUR_HAB,Euro per inhabitant,A,Annual,34800.0
2009,2009,ITH2,Provincia Autonoma di Trento,EUR_HAB,Euro per inhabitant,A,Annual,33900.0
2010,2010,ITH2,Provincia Autonoma di Trento,EUR_HAB,Euro per inhabitant,A,Annual,34500.0
2011,2011,ITH2,Provincia Autonoma di Trento,EUR_HAB,Euro per inhabitant,A,Annual,35100.0
2012,2012,ITH2,Provincia Autonoma di Trento,EUR_HAB,Euro per inhabitant,A,Annual,34900.0
2013,2013,ITH2,Provincia Autonoma di Trento,EUR_HAB,Euro per inhabitant,A,Annual,35600.0
2014,2014,ITH2,Provincia Autonoma di Trento,EUR_HAB,Euro per inhabitant,A,Annual,35300.0
2015,2015,ITH2,Provincia Autonoma di Trento,EUR_HAB,Euro per inhabitant,A,Annual,35100.0
2016,2016,ITH2,Provincia Autonoma di Trento,EUR_HAB,Euro per inhabitant,A,Annual,35600.0
2017,2017,ITH2,Provincia Autonoma di Trento,EUR_HAB,Euro per inhabitant,A,Annual,36300.0
2018,2018,ITH2,Provincia Autonoma di Trento,EUR_HAB,Euro per inhabitant,A,Annual,37600.0
2019,2019,ITH2,Provincia Autonoma di Trento,EUR_HAB,Euro per inhabitant,A,Annual,38500.0
2020,2020,ITH2,Provincia Autonoma di Trento,EUR_HAB,Euro per inhabitant,A,Annual,36300.0
2021,2021,ITH2,Provincia Autonoma di Trento,EUR_HAB,Euro per inhabitant,A,Annual,39400.0
2022,2022,ITH2,Provincia Autonoma di Trento,EUR_HAB,Euro per inhabitant,A,Annual,43800.0
2023,2023,ITH2,Provincia Autonoma di Trento,EUR_HAB,Euro per inhabitant,A,Annual,46800.0
2024,2024,ITH2,Provincia Autonoma di Trento,EUR_HAB,Euro per inhabitant,A,Annual,47700.0
2000,2000,ITH3,Veneto,EUR_HAB,Euro per inhabitant,A,Annual,24900.0
2001,2001,ITH3,Veneto,EUR_HAB,Euro per inhabitant,A,Annual,25800.0
2002,2002,ITH3,Veneto,EUR_HAB,Euro per inhabitant,A,Annual,26200.0
2003,2003,ITH3,Veneto,EUR_HAB,Euro per inhabitant,A,Annual,27200.0
2004,2004,ITH3,Veneto,EUR_HAB,Euro per inhabitant,A,Annual,28300.0
2005,2005,ITH3,Veneto,EUR_HAB,Euro per inhabitant,A,Annual,28800.0
2006,2006,ITH3,Veneto,EUR_HAB,Euro per inhabitant,A,Annual,29700.0
2007,2007,ITH3,Veneto,EUR_HAB,Euro per inhabitant,A,Annual,30700.0
2008,2008,ITH3,Veneto,EUR_HAB,Euro per inhabitant,A,Annual,30300.0
2009,2009,ITH3,Veneto,EUR_HAB,Euro per inhabitant,A,Annual,29000.0
2010,2010,ITH3,Veneto,EUR_HAB,Euro per inhabitant,A,Annual,29500.0
2011,2011,ITH3,Veneto,EUR_HAB,Euro per inhabitant,A,Annual,30500.0
2012,2012,ITH3,Veneto,EUR_HAB,Euro per inhabitant,A,Annual,29900.0
2013,2013,ITH3,Veneto,EUR_HAB,Euro per inhabitant,A,Annual,29900.0
2014,2014,ITH3,Veneto,EUR_HAB,Euro per inhabitant,A,Annual,30400.0
2015,2015,ITH3,Veneto,EUR_HAB,Euro per inhabitant,A,Annual,31000.0
2016,2016,ITH3,Veneto,EUR_HAB,Euro per inhabitant,A,Annual,32100.0
2017,2017,ITH3,Veneto,EUR_HAB,Euro per inhabitant,A,Annual,33000.0
2018,2018,ITH3,Veneto,EUR_HAB,Euro per inhabitant,A,Annual,33700.0
2019,2019,ITH3,Veneto,EUR_HAB,Euro per inhabitant,A,Annual,34300.0
2020,2020,ITH3,Veneto,EUR_HAB,Euro per inhabitant,A,Annual,31500.0
2021,2021,ITH3,Veneto,EUR_HAB,Euro per inhabitant,A,Annual,35000.0
2022,2022,ITH3,Veneto,EUR_HAB,Euro per inhabitant,A,Annual,37900.0
2023,2023,ITH3,Veneto,EUR_HAB,Euro per inhabitant,A,Annual,40700.0
2024,2024,ITH3,Veneto,EUR_HAB,Euro per inhabitant,A,Annual,41500.0
2000,2000,ITH4,Friuli-Venezia Giulia,EUR_HAB,Euro per inhabitant,A,Annual,23400.0
2001,2001,ITH4,Friuli-Venezia Giulia,EUR_HAB,Euro per inhabitant,A,Annual,24600.0
2002,2002,ITH4,Friuli-Venezia Giulia,EUR_HAB,Euro per inhabitant,A,Annual,25300.0
2003,2003,ITH4,Friuli-Venezia Giulia,EUR_HAB,Euro per inhabitant,A,Annual,25400.0
2004,2004,ITH4,Friuli-Venezia Giulia,EUR_HAB,Euro per inhabitant,A,Annual,26100.0
2005,2005,ITH4,Friuli-Venezia Giulia,EUR_HAB,Euro per inhabitant,A,Annual,27100.0
2006,2006,ITH4,Friuli-Venezia Giulia,EUR_HAB,Euro per inhabitant,A,Annual,28400.0
2007,2007,ITH4,Friuli-Venezia Giulia,EUR_HAB,Euro per inhabitant,A,Annual,29500.0
2008,2008,ITH4,Friuli-Venezia Giulia,EUR_HAB,Euro per inhabitant,A,Annual,29000.0
2009,2009,ITH4,Friuli-Venezia Giulia,EUR_HAB,Euro per inhabitant,A,Annual,27400.0
2010,2010,ITH4,Friuli-Venezia Giulia,EUR_HAB,Euro per inhabitant,A,Annual,28400.0
2011,2011,ITH4,Friuli-Venezia Giulia,EUR_HAB,Euro per inhabitant,A,Annual,29100.0
2012,2012,ITH4,Friuli-Venezia Giulia,EUR_HAB,Euro per inhabitant,A,Annual,28200.0
2013,2013,ITH4,Friuli-Venezia Giulia,EUR_HAB,Euro per inhabitant,A,Annual,28400.0
2014,2014,ITH4,Friuli-Venezia Giulia,EUR_HAB,Euro per inhabitant,A,Annual,28500.0
2015,2015,ITH4,Friuli-Venezia Giulia,EUR_HAB,Euro per inhabitant,A,Annual,29400.0
2016,2016,ITH4,Friuli-Venezia Giulia,EUR_HAB,Euro per inhabitant,A,Annual,29900.0
2017,2017,ITH4,Friuli-Venezia Giulia,EUR_HAB,Euro per inhabitant,A,Annual,30600.0
2018,2018,ITH4,Friuli-Venezia Giulia,EUR_HAB,Euro per inhabitant,A,Annual,31500.0
2019,2019,ITH4,Friuli-Venezia Giulia,EUR_HAB,Euro per inhabitant,A,Annual,32300.0
2020,2020,ITH4,Friuli-Venezia Giulia,EUR_HAB,Euro per inhabitant,A,Annual,30300.0
2021,2021,ITH4,Friuli-Venezia Giulia,EUR_HAB,Euro per inhabitant,A,Annual,33800.0
2022,2022,ITH4,Friuli-Venezia Giulia,EUR_HAB,Euro per inhabitant,A,Annual,35800.0
2023,2023,ITH4,Friuli-Venezia Giulia,EUR_HAB,Euro per inhabitant,A,Annual,37700.0
2024,2024,ITH4,Friuli-Venezia Giulia,EUR_HAB,Euro per inhabitant,A,Annual,39000.0
2000,2000,ITH5,Emilia-Romagna,EUR_HAB,Euro per inhabitant,A,Annual,27000.0
2001,2001,ITH5,Emilia-Romagna,EUR_HAB,Euro per inhabitant,A,Annual,28000.0
2002,2002,ITH5,Emilia-Romagna,EUR_HAB,Euro per inhabitant,A,Annual,28600.0
2003,2003,ITH5,Emilia-Romagna,EUR_HAB,Euro per inhabitant,A,Annual,29200.0
2004,2004,ITH5,Emilia-Romagna,EUR_HAB,Euro per inhabitant,A,Annual,30100.0
2005,2005,ITH5,Emilia-Romagna,EUR_HAB,Euro per inhabitant,A,Annual,30600.0
2006,2006,ITH5,Emilia-Romagna,EUR_HAB,Euro per inhabitant,A,Annual,32100.0
2007,2007,ITH5,Emilia-Romagna,EUR_HAB,Euro per inhabitant,A,Annual,33300.0
2008,2008,ITH5,Emilia-Romagna,EUR_HAB,Euro per inhabitant,A,Annual,33300.0
2009,2009,ITH5,Emilia-Romagna,EUR_HAB,Euro per inhabitant,A,Annual,31300.0
2010,2010,ITH5,Emilia-Romagna,EUR_HAB,Euro per inhabitant,A,Annual,31800.0
2011,2011,ITH5,Emilia-Romagna,EUR_HAB,Euro per inhabitant,A,Annual,33000.0
2012,2012,ITH5,Emilia-Romagna,EUR_HAB,Euro per inhabitant,A,Annual,32300.0
2013,2013,ITH5,Emilia-Romagna,EUR_HAB,Euro per inhabitant,A,Annual,32400.0
2014,2014,ITH5,Emilia-Romagna,EUR_HAB,Euro per inhabitant,A,Annual,33000.0
2015,2015,ITH5,Emilia-Romagna,EUR_HAB,Euro per inhabitant,A,Annual,33600.0
2016,2016,ITH5,Emilia-Romagna,EUR_HAB,Euro per inhabitant,A,Annual,34700.0
2017,2017,ITH5,Emilia-Romagna,EUR_HAB,Euro per inhabitant,A,Annual,35600.0
2018,2018,ITH5,Emilia-Romagna,EUR_HAB,Euro per inhabitant,A,Annual,36300.0
2019,2019,ITH5,Emilia-Romagna,EUR_HAB,Euro per inhabitant,A,Annual,36500.0
2020,2020,ITH5,Emilia-Romagna,EUR_HAB,Euro per inhabitant,A,Annual,34200.0
2021,2021,ITH5,Emilia-Romagna,EUR_HAB,Euro per inhabitant,A,Annual,38100.0
2022,2022,ITH5,Emilia-Romagna,EUR_HAB,Euro per inhabitant,A,Annual,40700.0
2023,2023,ITH5,Emilia-Romagna,EUR_HAB,Euro per inhabitant,A,Annual,43700.0
2024,2024,ITH5,Emilia-Romagna,EUR_HAB,Euro per inhabitant,A,Annual,44500.0
2000,2000,ITI,Centro (IT),EUR_HAB,Euro per inhabitant,A,Annual,24600.0
2001,2001,ITI,Centro (IT),EUR_HAB,Euro per inhabitant,A,Annual,26100.0
2002,2002,ITI,Centro (IT),EUR_HAB,Euro per inhabitant,A,Annual,27200.0
2003,2003,ITI,Centro (IT),EUR_HAB,Euro per inhabitant,A,Annual,27800.0
2004,2004,ITI,Centro (IT),EUR_HAB,Euro per inhabitant,A,Annual,29000.0
2005,2005,ITI,Centro (IT),EUR_HAB,Euro per inhabitant,A,Annual,29500.0
2006,2006,ITI,Centro (IT),EUR_HAB,Euro per inhabitant,A,Annual,30600.0
2007,2007,ITI,Centro (IT),EUR_HAB,Euro per inhabitant,A,Annual,31600.0
2008,2008,ITI,Centro (IT),EUR_HAB,Euro per inhabitant,A,Annual,31400.0
2009,2009,ITI,Centro (IT),EUR_HAB,Euro per inhabitant,A,Annual,30500.0
2010,2010,ITI,Centro (IT),EUR_HAB,Euro per inhabitant,A,Annual,30600.0
2011,2011,ITI,Centro (IT),EUR_HAB,Euro per inhabitant,A,Annual,31100.0
2012,2012,ITI,Centro (IT),EUR_HAB,Euro per inhabitant,A,Annual,30400.0
2013,2013,ITI,Centro (IT),EUR_HAB,Euro per inhabitant,A,Annual,29900.0
2014,2014,ITI,Centro (IT),EUR_HAB,Euro per inhabitant,A,Annual,30100.0
2015,2015,ITI,Centro (IT),EUR_HAB,Euro per inhabitant,A,Annual,30200.0
2016,2016,ITI,Centro (IT),EUR_HAB,Euro per inhabitant,A,Annual,31200.0
2017,2017,ITI,Centro (IT),EUR_HAB,Euro per inhabitant,A,Annual,31800.0
2018,2018,ITI,Centro (IT),EUR_HAB,Euro per inhabitant,A,Annual,32400.0
2019,2019,ITI,Centro (IT),EUR_HAB,Euro per inhabitant,A,Annual,33300.0
2020,2020,ITI,Centro (IT),EUR_HAB,Euro per inhabitant,A,Annual,30400.0
2021,2021,ITI,Centro (IT),EUR_HAB,Euro per inhabitant,A,Annual,33200.0
2022,2022,ITI,Centro (IT),EUR_HAB,Euro per inhabitant,A,Annual,36600.0
2023,2023,ITI,Centro (IT),EUR_HAB,Euro per inhabitant,A,Annual,39000.0
2024,2024,ITI,Centro (IT),EUR_HAB,Euro per inhabitant,A,Annual,40000.0
2000,2000,ITI1,Toscana,EUR_HAB,Euro per inhabitant,A,Annual,23100.0
2001,2001,ITI1,Toscana,EUR_HAB,Euro per inhabitant,A,Annual,24300.0
2002,2002,ITI1,Toscana,EUR_HAB,Euro per inhabitant,A,Annual,25100.0
2003,2003,ITI1,Toscana,EUR_HAB,Euro per inhabitant,A,Annual,25800.0
2004,2004,ITI1,Toscana,EUR_HAB,Euro per inhabitant,A,Annual,26500.0
2005,2005,ITI1,Toscana,EUR_HAB,Euro per inhabitant,A,Annual,26900.0
2006,2006,ITI1,Toscana,EUR_HAB,Euro per inhabitant,A,Annual,28000.0
