time,time_label,geo,geo_label,na_item,na_item_label,unit,unit_label,freq,freq_label,OBS_VALUE
2010,2010,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,110.4
2011,2011,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,110.2
2012,2012,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,108.4
2013,2013,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,105.3
2014,2014,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,103.1
2015,2015,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,102.9
2016,2016,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,104.2
2017,2017,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,103.7
2018,2018,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,102.4
2019,2019,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,101.5
2020,2020,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,98.5
2021,2021,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,99.3
2022,2022,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,102.2
2023,2023,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,100.3
2024,2024,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,99.8
2025,2025,IT,Italy,P3,Final consumption expenditure,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,98.2
1995,1995,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,102.5
1996,1996,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,103.1
1997,1997,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,106.0
1998,1998,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,105.7
1999,1999,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,104.2
2000,2000,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,107.0
2001,2001,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,108.6
2002,2002,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,105.0
2003,2003,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,103.3
2004,2004,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,101.6
2005,2005,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,102.4
2006,2006,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,102.1
2007,2007,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,100.2
2008,2008,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,99.3
2009,2009,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,96.9
2010,2010,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,94.8
2011,2011,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,91.8
2012,2012,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,90.1
2013,2013,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,87.0
2014,2014,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,85.0
2015,2015,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,83.5
2016,2016,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,83.8
2017,2017,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,83.2
2018,2018,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,82.2
2019,2019,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,80.6
2020,2020,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,80.1
2021,2021,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,79.8
2022,2022,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,81.6
2023,2023,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,79.6
2024,2024,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,78.0
2025,2025,IT,Italy,P31_S13,Individual consumption expenditure of general government,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,76.3
1995,1995,IT,Italy,P31_S14,Final consumption expenditure of household,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,134.1
1996,1996,IT,Italy,P31_S14,Final consumption expenditure of household,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,131.8
1997,1997,IT,Italy,P31_S14,Final consumption expenditure of household,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,133.3
1998,1998,IT,Italy,P31_S14,Final consumption expenditure of household,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,135.0
1999,1999,IT,Italy,P31_S14,Final consumption expenditure of household,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,134.1
2000,2000,IT,Italy,P31_S14,Final consumption expenditure of household,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,133.5
2001,2001,IT,Italy,P31_S14,Final consumption expenditure of household,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,129.8
2002,2002,IT,Italy,P31_S14,Final consumption expenditure of household,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,127.0
2003,2003,IT,Italy,P31_S14,Final consumption expenditure of household,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,126.2
2004,2004,IT,Italy,P31_S14,Final consumption expenditure of household,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,121.6
2005,2005,IT,Italy,P31_S14,Final consumption expenditure of household,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,119.6
2006,2006,IT,Italy,P31_S14,Final consumption expenditure of household,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,119.7
2007,2007,IT,Italy,P31_S14,Final consumption expenditure of household,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,118.7
2008,2008,IT,Italy,P31_S14,Final consumption expenditure of household,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,117.9
2009,2009,IT,Italy,P31_S14,Final consumption expenditure of household,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,117.1
2010,2010,IT,Italy,P31_S14,Final consumption expenditure of household,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,115.9
2011,2011,IT,Italy,P31_S14,Final consumption expenditure of household,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,116.4
2012,2012,IT,Italy,P31_S14,Final consumption expenditure of household,PC_EU27_2020_HAB_MPPS_CP,"Percentage of EU27 (from 2020) total per capita (based on million purchasing power standards, EU27 from 2020), current prices",A,Annual,114.7
