time,time_label,geo,geo_label,na_item,na_item_label,direct,direct_label,unit,unit_label,freq,freq_label,OBS_VALUE
2012,2012,ITF5,Basilicata,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,1094.4
2013,2013,ITF5,Basilicata,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,986.9
2014,2014,ITF5,Basilicata,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,984.8
2015,2015,ITF5,Basilicata,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,965.9
2016,2016,ITF5,Basilicata,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,974.3
2017,2017,ITF5,Basilicata,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,934.2
2018,2018,ITF5,Basilicata,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,882.3
2019,2019,ITF5,Basilicata,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,885.4
2020,2020,ITF5,Basilicata,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,744.8
2021,2021,ITF5,Basilicata,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,788.3
2022,2022,ITF5,Basilicata,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,880.2
2023,2023,ITF5,Basilicata,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,1108.3
2024,2024,ITF5,Basilicata,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,1123.8
2000,2000,ITF6,Calabria,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,3488.8
2001,2001,ITF6,Calabria,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,3694.6
2002,2002,ITF6,Calabria,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,3699.6
2003,2003,ITF6,Calabria,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,3660.7
2004,2004,ITF6,Calabria,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,3699.3
2005,2005,ITF6,Calabria,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,3734.9
2006,2006,ITF6,Calabria,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,4037.1
2007,2007,ITF6,Calabria,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,4305.9
2008,2008,ITF6,Calabria,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,4356.7
2009,2009,ITF6,Calabria,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,3650.5
2010,2010,ITF6,Calabria,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,3347.4
2011,2011,ITF6,Calabria,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,3641.0
2012,2012,ITF6,Calabria,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,3244.4
2013,2013,ITF6,Calabria,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2938.4
2014,2014,ITF6,Calabria,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2861.3
2015,2015,ITF6,Calabria,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2804.6
2016,2016,ITF6,Calabria,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2744.7
2017,2017,ITF6,Calabria,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2670.6
2018,2018,ITF6,Calabria,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2510.8
2019,2019,ITF6,Calabria,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2538.9
2020,2020,ITF6,Calabria,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2110.3
2021,2021,ITF6,Calabria,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2233.9
2022,2022,ITF6,Calabria,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2484.1
2023,2023,ITF6,Calabria,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,3025.6
2024,2024,ITF6,Calabria,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,3055.3
2000,2000,ITG,Isole,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,13076.3
2001,2001,ITG,Isole,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,13313.5
2002,2002,ITG,Isole,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,12771.7
2003,2003,ITG,Isole,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,12281.1
2004,2004,ITG,Isole,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,12668.0
2005,2005,ITG,Isole,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,13106.8
2006,2006,ITG,Isole,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,13756.9
2007,2007,ITG,Isole,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,14906.1
2008,2008,ITG,Isole,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,15090.1
2009,2009,ITG,Isole,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,12874.2
2010,2010,ITG,Isole,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,11758.6
2011,2011,ITG,Isole,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,12517.8
2012,2012,ITG,Isole,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,11650.9
2013,2013,ITG,Isole,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,10918.1
2014,2014,ITG,Isole,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,10791.0
2015,2015,ITG,Isole,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,10370.4
2016,2016,ITG,Isole,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,10337.3
2017,2017,ITG,Isole,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,10170.7
2018,2018,ITG,Isole,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,9821.1
2019,2019,ITG,Isole,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,9873.8
2020,2020,ITG,Isole,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,8076.0
2021,2021,ITG,Isole,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,8848.7
2022,2022,ITG,Isole,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,9733.1
2023,2023,ITG,Isole,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,11660.1
2024,2024,ITG,Isole,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,11630.1
2000,2000,ITG1,Sicilia,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,9362.0
2001,2001,ITG1,Sicilia,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,9539.0
2002,2002,ITG1,Sicilia,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,9048.8
2003,2003,ITG1,Sicilia,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,8665.3
2004,2004,ITG1,Sicilia,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,9044.6
2005,2005,ITG1,Sicilia,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,9366.2
2006,2006,ITG1,Sicilia,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,9843.1
2007,2007,ITG1,Sicilia,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,10631.7
2008,2008,ITG1,Sicilia,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,10775.8
2009,2009,ITG1,Sicilia,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,9247.0
2010,2010,ITG1,Sicilia,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,8355.1
2011,2011,ITG1,Sicilia,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,8947.8
2012,2012,ITG1,Sicilia,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,8274.7
2013,2013,ITG1,Sicilia,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,7676.1
2014,2014,ITG1,Sicilia,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,7609.7
2015,2015,ITG1,Sicilia,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,7404.6
2016,2016,ITG1,Sicilia,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,7391.0
2017,2017,ITG1,Sicilia,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,7280.7
2018,2018,ITG1,Sicilia,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,7041.7
2019,2019,ITG1,Sicilia,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,7073.4
2020,2020,ITG1,Sicilia,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,5757.5
2021,2021,ITG1,Sicilia,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,6303.2
2022,2022,ITG1,Sicilia,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,6963.4
2023,2023,ITG1,Sicilia,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,8322.6
2024,2024,ITG1,Sicilia,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,8314.4
2000,2000,ITG2,Sardegna,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,3714.3
2001,2001,ITG2,Sardegna,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,3774.4
2002,2002,ITG2,Sardegna,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,3723.0
2003,2003,ITG2,Sardegna,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,3615.8
2004,2004,ITG2,Sardegna,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,3623.5
2005,2005,ITG2,Sardegna,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,3740.7
2006,2006,ITG2,Sardegna,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,3913.9
2007,2007,ITG2,Sardegna,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,4274.4
2008,2008,ITG2,Sardegna,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,4314.3
2009,2009,ITG2,Sardegna,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,3627.2
2010,2010,ITG2,Sardegna,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,3403.5
2011,2011,ITG2,Sardegna,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,3570.1
2012,2012,ITG2,Sardegna,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,3376.2
2013,2013,ITG2,Sardegna,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,3242.1
2014,2014,ITG2,Sardegna,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,3181.3
2015,2015,ITG2,Sardegna,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2965.8
2016,2016,ITG2,Sardegna,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2946.3
2017,2017,ITG2,Sardegna,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2890.0
2018,2018,ITG2,Sardegna,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2779.3
2019,2019,ITG2,Sardegna,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2800.4
2020,2020,ITG2,Sardegna,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2318.5
2021,2021,ITG2,Sardegna,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2545.5
2022,2022,ITG2,Sardegna,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2769.7
2023,2023,ITG2,Sardegna,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,3337.5
2024,2024,ITG2,Sardegna,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,3315.7
2000,2000,ITH,Nord-Est,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,54518.6
2001,2001,ITH,Nord-Est,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,55729.6
2002,2002,ITH,Nord-Est,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,54954.8
2003,2003,ITH,Nord-Est,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,54521.5
2004,2004,ITH,Nord-Est,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,56444.0
2005,2005,ITH,Nord-Est,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,58397.9
2006,2006,ITH,Nord-Est,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,62501.5
2007,2007,ITH,Nord-Est,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,66357.5
2008,2008,ITH,Nord-Est,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,65325.6
2009,2009,ITH,Nord-Est,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,52785.4
2010,2010,ITH,Nord-Est,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,49951.4
2011,2011,ITH,Nord-Est,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,52395.1
2012,2012,ITH,Nord-Est,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,48695.2
2013,2013,ITH,Nord-Est,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,46773.6
2014,2014,ITH,Nord-Est,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,47069.4
2015,2015,ITH,Nord-Est,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,45526.1
2016,2016,ITH,Nord-Est,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,45141.0
2017,2017,ITH,Nord-Est,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,46422.7
2018,2018,ITH,Nord-Est,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,45427.1
2019,2019,ITH,Nord-Est,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,45581.3
2020,2020,ITH,Nord-Est,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,38465.8
2021,2021,ITH,Nord-Est,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,42699.6
2022,2022,ITH,Nord-Est,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,46748.9
2023,2023,ITH,Nord-Est,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,55884.5
2024,2024,ITH,Nord-Est,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,55761.5
2000,2000,ITH1,Provincia Autonoma di Bolzano/Bozen,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2555.5
2001,2001,ITH1,Provincia Autonoma di Bolzano/Bozen,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2585.6
2002,2002,ITH1,Provincia Autonoma di Bolzano/Bozen,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2541.8
2003,2003,ITH1,Provincia Autonoma di Bolzano/Bozen,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2353.4
2004,2004,ITH1,Provincia Autonoma di Bolzano/Bozen,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2502.3
2005,2005,ITH1,Provincia Autonoma di Bolzano/Bozen,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2575.7
2006,2006,ITH1,Provincia Autonoma di Bolzano/Bozen,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2845.3
2007,2007,ITH1,Provincia Autonoma di Bolzano/Bozen,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,3073.6
2008,2008,ITH1,Provincia Autonoma di Bolzano/Bozen,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,3146.3
2009,2009,ITH1,Provincia Autonoma di Bolzano/Bozen,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2523.3
2010,2010,ITH1,Provincia Autonoma di Bolzano/Bozen,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2455.8
2011,2011,ITH1,Provincia Autonoma di Bolzano/Bozen,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2575.3
2012,2012,ITH1,Provincia Autonoma di Bolzano/Bozen,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2353.0
2013,2013,ITH1,Provincia Autonoma di Bolzano/Bozen,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2293.1
2014,2014,ITH1,Provincia Autonoma di Bolzano/Bozen,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2342.4
2015,2015,ITH1,Provincia Autonoma di Bolzano/Bozen,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2293.1
2016,2016,ITH1,Provincia Autonoma di Bolzano/Bozen,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2319.5
2017,2017,ITH1,Provincia Autonoma di Bolzano/Bozen,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2401.9
2018,2018,ITH1,Provincia Autonoma di Bolzano/Bozen,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2541.9
2019,2019,ITH1,Provincia Autonoma di Bolzano/Bozen,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2714.6
2020,2020,ITH1,Provincia Autonoma di Bolzano/Bozen,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2356.9
2021,2021,ITH1,Provincia Autonoma di Bolzano/Bozen,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2324.8
2022,2022,ITH1,Provincia Autonoma di Bolzano/Bozen,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2520.5
2023,2023,ITH1,Provincia Autonoma di Bolzano/Bozen,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,3047.8
2024,2024,ITH1,Provincia Autonoma di Bolzano/Bozen,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,3074.1
2000,2000,ITH2,Provincia Autonoma di Trento,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2213.7
2001,2001,ITH2,Provincia Autonoma di Trento,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2165.3
2002,2002,ITH2,Provincia Autonoma di Trento,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2184.0
2003,2003,ITH2,Provincia Autonoma di Trento,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2108.8
2004,2004,ITH2,Provincia Autonoma di Trento,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2118.0
2005,2005,ITH2,Provincia Autonoma di Trento,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2169.0
2006,2006,ITH2,Provincia Autonoma di Trento,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2356.4
2007,2007,ITH2,Provincia Autonoma di Trento,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2600.2
2008,2008,ITH2,Provincia Autonoma di Trento,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2736.1
2009,2009,ITH2,Provincia Autonoma di Trento,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2239.8
2010,2010,ITH2,Provincia Autonoma di Trento,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2159.9
2011,2011,ITH2,Provincia Autonoma di Trento,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2197.6
2012,2012,ITH2,Provincia Autonoma di Trento,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,1977.0
2013,2013,ITH2,Provincia Autonoma di Trento,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,1918.1
2014,2014,ITH2,Provincia Autonoma di Trento,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,1919.0
2015,2015,ITH2,Provincia Autonoma di Trento,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,1849.2
2016,2016,ITH2,Provincia Autonoma di Trento,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,1824.0
2017,2017,ITH2,Provincia Autonoma di Trento,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,1844.2
2018,2018,ITH2,Provincia Autonoma di Trento,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,1963.3
2019,2019,ITH2,Provincia Autonoma di Trento,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2109.3
2020,2020,ITH2,Provincia Autonoma di Trento,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,1709.0
2021,2021,ITH2,Provincia Autonoma di Trento,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,1804.8
2022,2022,ITH2,Provincia Autonoma di Trento,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,1917.6
2023,2023,ITH2,Provincia Autonoma di Trento,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2223.6
2024,2024,ITH2,Provincia Autonoma di Trento,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,2216.3
2000,2000,ITH3,Veneto,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,21824.6
2001,2001,ITH3,Veneto,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,22360.1
2002,2002,ITH3,Veneto,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,22020.0
2003,2003,ITH3,Veneto,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,22184.1
2004,2004,ITH3,Veneto,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,23053.9
2005,2005,ITH3,Veneto,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,23910.3
2006,2006,ITH3,Veneto,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,25165.1
2007,2007,ITH3,Veneto,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,26211.5
2008,2008,ITH3,Veneto,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,25986.5
2009,2009,ITH3,Veneto,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,21167.5
2010,2010,ITH3,Veneto,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,20776.8
2011,2011,ITH3,Veneto,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,21642.7
2012,2012,ITH3,Veneto,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,20104.8
2013,2013,ITH3,Veneto,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,19242.3
2014,2014,ITH3,Veneto,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,19206.6
2015,2015,ITH3,Veneto,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,18612.4
2016,2016,ITH3,Veneto,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,18480.2
2017,2017,ITH3,Veneto,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,18920.3
2018,2018,ITH3,Veneto,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,18455.5
2019,2019,ITH3,Veneto,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,18426.5
2020,2020,ITH3,Veneto,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,15467.6
2021,2021,ITH3,Veneto,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,17566.9
2022,2022,ITH3,Veneto,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,19280.2
2023,2023,ITH3,Veneto,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,22910.7
2024,2024,ITH3,Veneto,D4,Property income,RECV,Received,MIO_EUR,Million euro,A,Annual,22841.9
