zone,date,lat,lon,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,wind_speed_10m_ms,wind_dir_10m_deg,shortwave_kwh_m2_day,relative_humidity_pct,surface_pressure_kpa
IT-Calabria,2024-11-11,38.91,16.59,14.92,18.16,12.73,0.14,3.86,44.3,1.6762,75.33,98.76
IT-Calabria,2024-11-12,38.91,16.59,14.68,15.68,13.41,6.94,5.78,39.1,1.5941,87.28,98.55
IT-Calabria,2024-11-13,38.91,16.59,15.74,18.75,14.14,3.15,3.33,52.2,1.5394,83.43,98.81
IT-Calabria,2024-11-14,38.91,16.59,15.67,19.7,13.34,4.94,3.48,276.0,2.5243,77.76,98.45
IT-Calabria,2024-11-15,38.91,16.59,13.08,16.69,11.17,7.13,4.15,337.8,2.5558,76.63,98.45
IT-Calabria,2024-11-16,38.91,16.59,12.58,16.93,9.75,0.16,4.66,339.1,3.083,71.71,98.81
IT-Calabria,2024-11-17,38.91,16.59,13.13,18.75,9.83,0.0,3.37,297.1,2.8394,75.0,98.5
IT-Calabria,2024-11-18,38.91,16.59,14.99,20.22,11.05,0.23,2.83,284.7,2.8198,76.33,98.28
IT-Calabria,2024-11-19,38.91,16.59,15.25,19.74,12.65,1.68,4.15,265.5,2.2428,82.2,98.29
IT-Calabria,2024-11-20,38.91,16.59,16.56,19.41,13.78,2.8,7.48,255.0,1.7894,80.55,97.59
IT-Calabria,2024-11-21,38.91,16.59,15.34,18.17,13.43,0.92,5.16,278.3,1.4614,72.85,97.62
IT-Calabria,2024-11-22,38.91,16.59,16.61,20.65,12.14,3.7,7.6,244.8,2.2358,79.69,97.54
IT-Calabria,2024-11-23,38.91,16.59,10.09,12.67,6.98,0.35,5.72,0.9,3.0432,68.0,99.29
IT-Calabria,2024-11-24,38.91,16.59,10.23,14.6,6.45,0.0,2.1,4.6,3.0746,57.11,100.2
IT-Calabria,2024-11-25,38.91,16.59,11.24,16.12,7.02,0.0,2.33,342.3,3.0451,58.24,99.69
IT-Calabria,2024-11-26,38.91,16.59,12.95,18.22,9.23,0.0,2.58,306.8,2.5375,76.26,99.27
IT-Calabria,2024-11-27,38.91,16.59,13.81,19.74,9.39,0.0,1.95,287.1,2.7218,79.56,99.26
IT-Calabria,2024-11-28,38.91,16.59,13.69,19.83,9.49,0.02,2.97,273.1,2.6338,82.97,99.24
IT-Calabria,2024-11-29,38.91,16.59,14.08,18.88,10.31,9.94,3.93,310.2,1.4791,85.74,98.82
IT-Calabria,2024-11-30,38.91,16.59,10.29,11.75,8.77,0.96,5.71,345.8,1.3723,74.98,98.55
IT-Calabria,2024-12-01,38.91,16.59,10.59,12.92,8.04,6.73,5.99,323.0,1.2732,84.0,98.42
IT-Calabria,2024-12-02,38.91,16.59,12.13,16.02,10.2,0.11,4.47,347.7,1.9858,80.89,98.57
IT-Calabria,2024-12-03,38.91,16.59,12.16,15.75,9.89,0.48,2.47,280.7,1.4352,80.45,98.43
IT-Calabria,2024-12-04,38.91,16.59,12.87,15.97,10.98,2.47,1.62,259.6,2.0122,76.68,98.28
IT-Calabria,2024-12-05,38.91,16.59,12.57,13.74,10.97,25.62,3.21,45.4,0.8311,91.63,97.97
IT-Calabria,2024-12-06,38.91,16.59,13.76,15.33,11.71,2.83,2.63,125.1,1.9906,89.58,98.28
IT-Calabria,2024-12-07,38.91,16.59,11.91,14.57,9.59,1.18,2.49,326.3,1.0126,78.98,98.05
IT-Calabria,2024-12-08,38.91,16.59,12.06,14.38,10.74,13.62,7.06,236.3,1.1304,83.36,97.2
IT-Calabria,2024-12-09,38.91,16.59,11.49,13.87,9.95,8.11,5.56,240.7,2.0525,82.57,97.75
IT-Calabria,2024-12-10,38.91,16.59,11.13,13.96,9.39,6.55,4.03,246.9,2.2176,83.36,98.4
IT-Calabria,2024-12-11,38.91,16.59,11.23,14.38,9.39,1.6,2.83,271.3,2.3616,81.49,98.97
IT-Calabria,2024-12-12,38.91,16.59,10.77,12.73,9.34,1.23,2.96,37.3,2.4156,86.05,99.35
IT-Calabria,2024-12-13,38.91,16.59,11.46,14.13,9.88,0.17,3.18,104.5,1.3678,85.18,99.6
IT-Calabria,2024-12-14,38.91,16.59,13.65,16.91,10.7,4.45,5.21,222.6,1.854,89.83,99.16
IT-Calabria,2024-12-15,38.91,16.59,10.7,12.69,9.34,4.26,3.69,322.5,0.763,86.53,98.99
IT-Calabria,2024-12-16,38.91,16.59,9.96,12.54,8.1,0.09,6.32,2.8,2.5798,79.25,99.97
IT-Calabria,2024-12-17,38.91,16.59,11.2,17.12,8.03,0.0,3.22,321.4,2.6014,81.44,99.96
IT-Calabria,2024-12-18,38.91,16.59,11.64,17.17,7.95,0.01,2.63,319.2,2.5426,81.42,99.52
IT-Calabria,2024-12-19,38.91,16.59,10.33,14.5,7.49,0.58,3.2,278.8,1.6596,84.92,98.72
IT-Calabria,2024-12-20,38.91,16.59,11.38,15.49,8.7,7.62,6.6,253.0,1.4566,82.82,97.65
IT-Calabria,2024-12-21,38.91,16.59,9.49,13.16,7.19,0.87,4.54,325.0,2.3573,76.13,98.42
IT-Calabria,2024-12-22,38.91,16.59,8.7,12.15,6.53,0.43,3.45,274.1,1.879,74.84,98.46
IT-Calabria,2024-12-23,38.91,16.59,10.22,12.85,6.73,14.19,9.0,248.4,1.3373,79.57,96.58
IT-Calabria,2024-12-24,38.91,16.59,6.93,8.83,5.13,8.25,7.95,333.8,1.5252,84.12,97.07
IT-Calabria,2024-12-25,38.91,16.59,9.52,11.79,6.75,1.96,7.7,6.6,2.1924,76.32,98.19
IT-Calabria,2024-12-26,38.91,16.59,10.97,13.41,9.73,0.59,7.01,10.5,2.251,75.54,98.78
IT-Calabria,2024-12-27,38.91,16.59,11.11,13.8,9.13,0.58,5.29,13.7,2.4847,79.98,99.27
IT-Calabria,2024-12-28,38.91,16.59,9.99,13.57,7.67,0.01,4.95,357.0,2.3335,82.99,99.21
IT-Calabria,2024-12-29,38.91,16.59,9.31,13.55,6.63,0.0,3.59,355.5,2.4545,80.51,99.45
IT-Calabria,2024-12-30,38.91,16.59,10.03,14.46,6.22,0.0,2.11,327.2,2.573,73.21,99.78
IT-Calabria,2024-12-31,38.91,16.59,10.26,15.38,6.34,0.0,2.03,272.3,2.6184,74.86,99.95
IT-Calabria,2025-01-01,38.91,16.59,10.36,15.35,6.63,0.0,1.57,274.5,2.6345,75.95,99.91
IT-Calabria,2025-01-02,38.91,16.59,9.16,14.61,5.68,0.0,2.86,257.2,2.6902,85.66,99.45
IT-Calabria,2025-01-03,38.91,16.59,9.75,13.66,6.69,0.13,4.9,253.4,2.6422,86.46,98.75
IT-Calabria,2025-01-04,38.91,16.59,10.23,12.1,9.08,1.85,2.69,353.2,1.2341,86.05,98.72
IT-Calabria,2025-01-05,38.91,16.59,9.99,13.7,7.64,0.19,2.85,260.9,1.9138,83.63,98.91
IT-Calabria,2025-01-06,38.91,16.59,11.52,16.36,6.87,0.01,4.06,219.3,2.0585,92.09,98.65
IT-Calabria,2025-01-07,38.91,16.59,13.61,16.39,11.78,3.27,4.8,192.4,1.4189,94.25,98.38
IT-Calabria,2025-01-08,38.91,16.59,11.35,15.44,8.57,0.74,2.98,279.5,2.305,85.58,98.69
IT-Calabria,2025-01-09,38.91,16.59,11.01,15.5,7.49,0.0,3.91,246.4,2.7662,86.66,98.67
IT-Calabria,2025-01-10,38.91,16.59,11.84,16.19,9.05,0.16,4.59,270.5,2.1727,87.71,98.35
IT-Calabria,2025-01-11,38.91,16.59,11.81,15.16,8.95,2.97,3.43,269.9,1.0145,89.94,98.16
IT-Calabria,2025-01-12,38.91,16.59,9.97,12.21,6.65,17.28,5.56,358.7,0.5182,92.13,97.71
IT-Calabria,2025-01-13,38.91,16.59,9.05,12.0,6.41,9.52,7.15,10.7,2.1619,90.18,98.17
IT-Calabria,2025-01-14,38.91,16.59,8.16,9.55,7.49,14.5,8.61,60.8,1.0951,91.88,98.76
IT-Calabria,2025-01-15,38.91,16.59,9.16,10.55,8.3,0.13,4.74,48.7,1.6709,83.92,98.8
IT-Calabria,2025-01-16,38.91,16.59,10.48,12.32,8.58,2.28,5.35,74.1,1.23,86.56,99.35
IT-Calabria,2025-01-17,38.91,16.59,12.13,13.16,11.08,8.14,8.3,102.2,0.5018,91.22,99.53
IT-Calabria,2025-01-18,38.91,16.59,12.71,14.13,10.51,9.59,6.01,139.9,2.1394,93.66,99.01
IT-Calabria,2025-01-19,38.91,16.59,11.97,15.49,10.29,0.11,1.89,166.0,2.7866,83.57,99.04
IT-Calabria,2025-01-20,38.91,16.59,10.75,12.1,9.74,5.32,2.48,18.1,1.0622,91.93,98.91
IT-Calabria,2025-01-21,38.91,16.59,9.79,12.09,7.82,1.47,3.84,270.5,1.6846,85.5,98.69
IT-Calabria,2025-01-22,38.91,16.59,9.51,13.86,6.23,0.0,2.81,255.1,2.9381,81.8,98.75
IT-Calabria,2025-01-23,38.91,16.59,11.09,14.89,8.25,0.0,3.19,220.3,2.4326,94.84,98.56
IT-Calabria,2025-01-24,38.91,16.59,12.2,17.85,9.23,0.03,3.25,310.9,2.8133,85.02,98.6
IT-Calabria,2025-01-25,38.91,16.59,11.53,16.92,7.72,0.0,2.36,305.0,3.1207,86.78,99.07
IT-Calabria,2025-01-26,38.91,16.59,10.99,15.19,8.01,0.0,3.29,259.2,2.501,85.31,98.92
IT-Calabria,2025-01-27,38.91,16.59,10.95,16.8,7.69,0.01,3.2,268.2,3.2986,82.23,98.91
IT-Calabria,2025-01-28,38.91,16.59,12.9,17.8,9.64,0.13,3.88,237.4,3.1006,84.34,98.37
IT-Calabria,2025-01-29,38.91,16.59,11.36,14.99,8.2,8.44,1.67,338.0,1.2372,81.3,98.38
IT-Calabria,2025-01-30,38.91,16.59,10.32,14.04,7.62,0.91,3.98,303.0,2.7103,84.29,98.66
IT-Calabria,2025-01-31,38.91,16.59,9.67,14.92,5.52,0.0,2.37,256.9,3.4159,80.54,99.38
IT-Calabria,2025-02-01,38.91,16.59,11.07,13.86,8.92,0.16,2.77,141.9,2.197,84.73,99.29
IT-Calabria,2025-02-02,38.91,16.59,12.28,13.93,10.73,10.14,5.61,144.8,1.2098,93.01,98.47
IT-Calabria,2025-02-03,38.91,16.59,11.81,15.46,9.05,0.83,2.72,298.7,2.3978,79.74,98.47
IT-Calabria,2025-02-04,38.91,16.59,10.31,13.8,8.07,1.46,4.05,355.6,2.4199,86.13,99.06
IT-Calabria,2025-02-05,38.91,16.59,8.68,12.48,6.38,0.01,4.63,3.6,2.5927,78.55,99.61
IT-Calabria,2025-02-06,38.91,16.59,9.64,14.1,5.29,0.01,2.79,1.8,3.5105,74.39,99.64
IT-Calabria,2025-02-07,38.91,16.59,10.15,11.27,8.63,4.27,4.29,144.4,2.0023,87.37,99.65
IT-Calabria,2025-02-08,38.91,16.59,10.13,12.25,7.37,0.19,4.45,144.2,1.8036,79.91,99.69
IT-Calabria,2025-02-09,38.91,16.59,9.33,12.53,7.09,0.02,3.32,131.0,2.6222,75.28,99.47
IT-Calabria,2025-02-10,38.91,16.59,9.77,12.53,7.54,0.01,2.67,86.7,3.395,69.89,99.39
IT-Calabria,2025-02-11,38.91,16.59,9.79,14.24,6.75,0.0,2.44,232.0,3.792,75.58,99.36
IT-Calabria,2025-02-12,38.91,16.59,10.18,14.11,7.54,0.06,2.59,204.0,3.1529,80.63,99.17
IT-Calabria,2025-02-13,38.91,16.59,10.56,13.73,7.65,0.42,2.17,210.8,3.1886,91.75,98.8
IT-Calabria,2025-02-14,38.91,16.59,11.3,15.3,9.26,1.56,3.4,229.9,3.5038,88.16,98.24
IT-Calabria,2025-02-15,38.91,16.59,10.71,14.33,8.37,7.97,3.5,233.5,2.3453,87.25,97.78
IT-Calabria,2025-02-16,38.91,16.59,11.05,14.78,8.32,0.51,2.77,8.0,3.342,81.82,97.91
IT-Calabria,2025-02-17,38.91,16.59,10.89,15.18,7.54,0.63,2.14,334.3,3.0002,85.41,98.31
IT-Calabria,2025-02-18,38.91,16.59,10.21,12.81,8.65,2.92,2.29,28.4,1.8787,80.51,98.75
IT-Calabria,2025-02-19,38.91,16.59,9.27,12.96,6.64,2.74,3.78,12.3,2.5034,80.27,99.22
IT-Calabria,2025-02-20,38.91,16.59,8.37,12.28,5.84,0.15,3.66,9.7,1.457,81.1,99.55
IT-Calabria,2025-02-21,38.91,16.59,8.44,12.19,6.01,0.09,3.64,14.7,3.4126,74.43,99.77
IT-Calabria,2025-02-22,38.91,16.59,9.42,13.07,7.14,0.06,1.17,165.4,4.199,60.93,99.72
IT-Calabria,2025-02-23,38.91,16.59,9.97,14.72,5.28,0.0,2.58,8.5,4.4568,72.66,99.76
IT-Calabria,2025-02-24,38.91,16.59,10.26,15.2,6.3,0.12,3.06,286.4,3.6682,83.17,99.59
IT-Calabria,2025-02-25,38.91,16.59,11.23,15.65,8.04,2.51,2.74,283.8,3.3775,81.08,99.07
IT-Calabria,2025-02-26,38.91,16.59,12.0,15.96,7.91,3.32,4.0,216.6,2.8802,85.51,98.56
IT-Calabria,2025-02-27,38.91,16.59,11.1,14.05,8.25,8.89,3.97,268.0,3.101,80.51,98.36
IT-Calabria,2025-02-28,38.91,16.59,10.55,15.3,7.37,0.66,2.74,275.6,3.7937,81.96,98.77
IT-Calabria,2025-03-01,38.91,16.59,11.35,15.15,7.89,30.86,3.7,198.7,3.4541,89.17,98.86
IT-Calabria,2025-03-02,38.91,16.59,12.34,15.24,10.47,10.34,3.01,108.3,2.3837,89.92,98.91
IT-Calabria,2025-03-03,38.91,16.59,10.21,13.28,6.58,0.08,5.86,10.8,3.8621,78.97,99.07
IT-Calabria,2025-03-04,38.91,16.59,9.53,12.97,6.42,1.08,3.55,16.2,3.3002,84.34,99.15
IT-Calabria,2025-03-05,38.91,16.59,10.51,15.09,6.64,0.0,3.0,22.5,5.1223,74.93,99.45
IT-Calabria,2025-03-06,38.91,16.59,10.8,15.21,7.52,0.0,1.72,134.2,4.6435,71.23,99.51
IT-Calabria,2025-03-07,38.91,16.59,11.59,14.32,9.48,1.62,3.56,125.7,1.8286,81.79,98.88
IT-Calabria,2025-03-08,38.91,16.59,11.97,14.05,10.22,0.19,3.7,107.6,3.1589,88.97,98.39
IT-Calabria,2025-03-09,38.91,16.59,11.96,16.53,8.37,0.01,2.39,177.7,4.9994,83.33,98.32
IT-Calabria,2025-03-10,38.91,16.59,13.02,16.29,10.04,0.3,4.94,189.6,4.4729,92.97,98.21
IT-Calabria,2025-03-11,38.91,16.59,14.62,17.39,12.74,0.05,3.65,203.5,3.2748,90.72,97.75
IT-Calabria,2025-03-12,38.91,16.59,14.28,18.08,11.23,0.52,2.4,247.2,2.8339,77.92,97.44
IT-Calabria,2025-03-13,38.91,16.59,13.46,17.41,10.54,0.04,4.67,240.8,4.6714,83.62,97.56
IT-Calabria,2025-03-14,38.91,16.59,13.74,17.31,9.77,0.01,5.86,189.9,4.1808,89.75,97.82
IT-Calabria,2025-03-15,38.91,16.59,16.04,19.55,13.54,0.04,5.46,214.6,4.4974,87.59,97.75
IT-Calabria,2025-03-16,38.91,16.59,13.14,17.03,9.09,0.04,5.8,282.8,4.8682,77.13,98.35
IT-Calabria,2025-03-17,38.91,16.59,10.96,15.54,7.85,0.04,4.82,291.1,5.154,73.54,98.48
IT-Calabria,2025-03-18,38.91,16.59,9.13,12.62,5.79,0.49,5.95,1.5,2.2553,70.4,98.84
IT-Calabria,2025-03-19,38.91,16.59,8.3,12.84,4.84,0.0,4.4,17.0,5.7962,65.03,99.69
IT-Calabria,2025-03-20,38.91,16.59,9.74,14.65,5.51,0.0,1.77,38.8,6.0077,62.95,99.92
IT-Calabria,2025-03-21,38.91,16.59,11.34,16.87,7.04,0.0,2.52,211.5,6.0475,67.59,99.48
IT-Calabria,2025-03-22,38.91,16.59,11.74,14.94,7.89,0.01,5.88,195.7,4.0097,86.69,98.76
IT-Calabria,2025-03-23,38.91,16.59,14.6,18.3,12.45,0.23,5.56,181.3,3.1894,90.95,98.08
IT-Calabria,2025-03-24,38.91,16.59,14.96,18.54,12.87,0.74,3.98,210.0,1.2962,91.76,98.18
IT-Calabria,2025-03-25,38.91,16.59,14.63,16.34,13.0,17.07,2.61,172.2,0.756,94.33,98.43
IT-Calabria,2025-03-26,38.91,16.59,14.02,16.75,12.31,19.81,1.98,206.9,1.2408,91.95,97.78
IT-Calabria,2025-03-27,38.91,16.59,13.02,16.97,10.09,2.85,3.29,282.6,4.433,79.52,97.28
IT-Calabria,2025-03-28,38.91,16.59,11.87,15.17,9.6,4.78,3.31,267.5,2.2721,83.14,97.09
IT-Calabria,2025-03-29,38.91,16.59,12.23,14.78,10.04,7.4,3.73,271.6,2.8262,82.18,96.93
IT-Calabria,2025-03-30,38.91,16.59,11.79,14.47,10.18,3.53,2.84,13.6,3.2563,83.9,97.43
IT-Calabria,2025-03-31,38.91,16.59,12.48,16.29,9.16,7.54,3.14,3.5,3.3684,83.07,97.45
IT-Calabria,2025-04-01,38.91,16.59,12.94,15.33,11.15,1.7,4.02,56.8,2.9803,83.76,97.09
IT-Calabria,2025-04-02,38.91,16.59,13.89,16.99,10.89,0.72,2.76,5.6,5.2994,80.05,97.92
IT-Calabria,2025-04-03,38.91,16.59,14.45,18.15,9.92,0.06,2.35,332.6,5.6986,74.91,98.66
IT-Calabria,2025-04-04,38.91,16.59,14.08,17.83,10.87,0.04,1.82,348.3,5.0342,73.7,98.46
IT-Calabria,2025-04-05,38.91,16.59,13.39,18.22,9.06,0.02,2.36,291.5,5.9114,72.32,98.04
IT-Calabria,2025-04-06,38.91,16.59,12.88,18.67,8.69,1.14,5.41,317.7,6.3614,75.14,97.72
IT-Calabria,2025-04-07,38.91,16.59,9.36,12.98,5.88,0.0,6.76,9.1,6.006,62.29,98.44
IT-Calabria,2025-04-08,38.91,16.59,8.78,12.99,5.36,0.0,5.87,355.7,6.2506,68.03,98.95
IT-Calabria,2025-04-09,38.91,16.59,9.98,14.72,5.3,0.03,3.99,335.5,6.738,67.57,99.06
IT-Calabria,2025-04-10,38.91,16.59,11.67,17.03,5.76,0.02,2.82,338.1,6.5971,67.75,98.83
IT-Calabria,2025-04-11,38.91,16.59,12.82,18.52,7.38,0.04,3.98,321.2,6.2213,72.63,98.8
IT-Calabria,2025-04-12,38.91,16.59,15.57,20.73,10.08,0.0,2.97,315.6,6.4865,66.9,98.5
IT-Calabria,2025-04-13,38.91,16.59,15.52,19.39,13.01,0.0,3.21,200.9,4.2173,69.51,98.67
IT-Calabria,2025-04-14,38.91,16.59,14.33,16.66,13.07,2.16,5.31,189.5,2.2258,87.03,98.57
IT-Calabria,2025-04-15,38.91,16.59,15.03,18.78,12.4,0.28,4.86,161.6,4.9498,86.49,98.39
IT-Calabria,2025-04-16,38.91,16.59,14.55,17.04,12.24,0.43,5.62,151.7,1.8554,91.9,98.3
IT-Calabria,2025-04-17,38.91,16.59,15.33,18.39,11.67,7.5,5.61,229.0,4.2749,80.12,98.16
IT-Calabria,2025-04-18,38.91,16.59,13.27,17.18,9.34,0.08,4.62,269.2,5.8008,75.81,98.5
IT-Calabria,2025-04-19,38.91,16.59,13.79,18.39,8.39,0.0,2.52,242.7,6.9715,73.54,98.45
IT-Calabria,2025-04-20,38.91,16.59,15.75,20.3,11.36,0.0,2.05,223.0,7.061,65.65,98.22
IT-Calabria,2025-04-21,38.91,16.59,15.56,19.36,12.41,0.0,1.55,97.6,6.9754,65.26,97.96
IT-Calabria,2025-04-22,38.91,16.59,16.3,22.1,9.57,0.01,2.4,339.8,6.4526,65.47,98.21
IT-Calabria,2025-04-23,38.91,16.59,16.95,20.85,12.68,0.29,2.21,300.1,5.2435,69.26,98.25
IT-Calabria,2025-04-24,38.91,16.59,15.71,20.25,12.1,0.35,5.52,286.2,5.5865,72.18,97.94
IT-Calabria,2025-04-25,38.91,16.59,15.74,20.89,11.76,0.1,3.29,280.0,6.455,72.63,97.94
IT-Calabria,2025-04-26,38.91,16.59,15.41,19.73,10.9,0.28,2.35,335.6,5.8699,74.43,98.04
IT-Calabria,2025-04-27,38.91,16.59,15.54,19.39,11.45,0.15,2.61,19.0,5.142,78.83,98.58
IT-Calabria,2025-04-28,38.91,16.59,16.44,19.77,13.13,0.59,2.56,86.2,6.2902,75.8,98.96
IT-Calabria,2025-04-29,38.91,16.59,16.31,20.57,12.22,2.28,3.31,8.1,5.7406,76.19,98.83
IT-Calabria,2025-04-30,38.91,16.59,17.57,23.59,11.85,0.01,3.82,347.5,7.5514,65.4,98.71
IT-Calabria,2025-05-01,38.91,16.59,18.03,23.74,12.69,0.0,4.96,335.7,7.4957,60.26,98.63
IT-Calabria,2025-05-02,38.91,16.59,18.95,24.21,12.93,0.02,3.93,342.7,7.3805,55.84,98.81
IT-Calabria,2025-05-03,38.91,16.59,20.29,27.08,14.65,0.0,3.04,278.3,7.6694,56.33,98.74
IT-Calabria,2025-05-04,38.91,16.59,19.33,26.24,13.6,0.03,3.8,275.1,6.4039,52.55,98.12
IT-Calabria,2025-05-05,38.91,16.59,20.32,25.62,15.67,0.11,3.02,254.7,6.7111,62.18,97.89
IT-Calabria,2025-05-06,38.91,16.59,19.04,24.7,15.58,2.69,2.21,251.9,4.4038,68.15,98.0
IT-Calabria,2025-05-07,38.91,16.59,18.8,24.39,13.35,0.0,3.44,269.5,7.7028,63.47,98.12
IT-Calabria,2025-05-08,38.91,16.59,17.7,21.82,14.35,0.12,3.2,266.1,5.2678,69.77,98.05
IT-Calabria,2025-05-09,38.91,16.59,17.04,21.29,13.58,6.92,2.72,325.2,3.6379,77.11,98.13
IT-Calabria,2025-05-10,38.91,16.59,17.78,23.16,11.8,0.0,2.73,347.3,7.5672,67.85,98.45
IT-Calabria,2025-05-11,38.91,16.59,17.78,22.34,14.11,0.96,1.71,237.0,4.955,68.86,98.3
IT-Calabria,2025-05-12,38.91,16.59,17.51,20.69,14.07,0.11,1.74,339.3,5.317,72.42,98.0
IT-Calabria,2025-05-13,38.91,16.59,18.34,21.7,14.85,1.05,2.19,305.7,6.6473,69.98,98.19
IT-Calabria,2025-05-14,38.91,16.59,17.68,20.99,15.01,0.15,2.26,56.9,6.2496,74.43,98.41
IT-Calabria,2025-05-15,38.91,16.59,16.78,19.45,13.6,5.34,4.5,155.8,1.7414,87.04,97.83
IT-Calabria,2025-05-16,38.91,16.59,17.47,21.61,14.17,10.52,3.61,294.1,3.7418,81.39,97.4
IT-Calabria,2025-05-17,38.91,16.59,16.92,21.1,13.04,1.4,1.7,292.1,5.8663,66.81,98.25
IT-Calabria,2025-05-18,38.91,16.59,17.16,22.78,11.12,0.12,3.31,249.5,7.7462,66.73,98.8
IT-Calabria,2025-05-19,38.91,16.59,19.34,25.47,13.34,0.0,2.96,253.0,7.7443,66.1,98.72
IT-Calabria,2025-05-20,38.91,16.59,19.35,24.18,13.9,0.19,2.3,109.3,6.4889,70.75,98.69
IT-Calabria,2025-05-21,38.91,16.59,19.55,24.03,14.79,4.1,4.6,241.2,4.4501,72.71,98.27
IT-Calabria,2025-05-22,38.91,16.59,19.1,24.8,13.89,0.0,3.38,258.0,7.8895,68.76,98.12
IT-Calabria,2025-05-23,38.91,16.59,19.47,23.56,14.89,1.75,2.32,234.2,3.4246,73.27,97.94
IT-Calabria,2025-05-24,38.91,16.59,18.68,23.31,15.55,0.58,4.37,350.4,4.7088,74.04,97.92
IT-Calabria,2025-05-25,38.91,16.59,17.74,22.86,13.63,0.54,5.51,349.6,7.4333,61.71,98.08
IT-Calabria,2025-05-26,38.91,16.59,18.8,25.37,11.22,0.0,3.18,318.3,7.8365,55.86,98.51
IT-Calabria,2025-05-27,38.91,16.59,20.07,25.7,13.96,0.0,2.93,303.3,7.8137,61.45,98.49
IT-Calabria,2025-05-28,38.91,16.59,19.87,24.57,14.49,0.52,4.16,338.4,6.8215,67.65,98.52
IT-Calabria,2025-05-29,38.91,16.59,18.16,21.16,15.77,37.67,4.21,328.6,5.5649,77.64,98.33
IT-Calabria,2025-05-30,38.91,16.59,18.24,22.27,14.54,0.66,7.22,352.3,7.6982,64.36,98.59
IT-Calabria,2025-05-31,38.91,16.59,18.85,23.36,14.08,0.0,4.6,347.1,8.2183,62.86,98.79
IT-Calabria,2025-06-01,38.91,16.59,20.26,25.88,14.29,0.0,2.2,280.9,8.3021,55.11,98.93
IT-Calabria,2025-06-02,38.91,16.59,22.17,27.4,16.61,0.0,2.43,240.4,8.2802,59.25,98.91
IT-Calabria,2025-06-03,38.91,16.59,22.37,27.63,17.24,0.0,2.77,214.2,8.3426,63.23,98.83
IT-Calabria,2025-06-04,38.91,16.59,22.72,28.07,16.81,0.01,2.31,214.1,8.4211,63.93,98.75
IT-Calabria,2025-06-05,38.91,16.59,24.05,30.79,17.87,0.0,2.39,289.1,8.4259,49.99,98.63
IT-Calabria,2025-06-06,38.91,16.59,25.12,31.37,18.14,0.0,2.46,316.2,7.8379,46.08,98.72
IT-Calabria,2025-06-07,38.91,16.59,26.68,33.37,19.92,0.0,2.77,299.3,7.9838,44.91,98.61
IT-Calabria,2025-06-08,38.91,16.59,26.88,33.4,21.41,0.0,3.94,281.3,8.0518,41.98,98.47
IT-Calabria,2025-06-09,38.91,16.59,26.28,32.5,20.45,0.0,3.11,328.4,7.9231,49.18,98.47
IT-Calabria,2025-06-10,38.91,16.59,25.52,30.49,20.71,0.0,4.12,352.0,7.8034,50.4,98.56
IT-Calabria,2025-06-11,38.91,16.59,25.6,29.85,20.06,0.32,2.7,5.0,7.2406,53.26,98.41
IT-Calabria,2025-06-12,38.91,16.59,26.27,32.04,19.99,0.0,2.11,353.2,7.6054,50.12,98.5
IT-Calabria,2025-06-13,38.91,16.59,26.09,31.11,20.6,0.0,3.09,5.0,7.6663,53.91,98.69
IT-Calabria,2025-06-14,38.91,16.59,26.36,31.62,20.41,0.0,3.08,345.8,7.6632,51.24,98.72
IT-Calabria,2025-06-15,38.91,16.59,26.52,32.51,19.72,0.05,2.17,343.7,7.9308,48.92,98.63
IT-Calabria,2025-06-16,38.91,16.59,27.31,33.51,20.35,0.31,1.87,328.2,7.655,53.04,98.49
IT-Calabria,2025-06-17,38.91,16.59,25.73,29.99,21.71,2.41,2.5,56.9,7.3454,66.33,98.5
IT-Calabria,2025-06-18,38.91,16.59,22.89,25.43,20.98,1.54,2.57,53.6,6.773,74.63,98.66
IT-Calabria,2025-06-19,38.91,16.59,24.21,28.21,20.91,1.02,2.72,61.0,4.9404,66.16,98.68
IT-Calabria,2025-06-20,38.91,16.59,24.91,28.71,20.65,1.05,2.38,4.2,5.7305,62.56,98.55
IT-Calabria,2025-06-21,38.91,16.59,25.23,30.21,20.15,0.14,4.53,356.8,6.6545,57.6,98.6
IT-Calabria,2025-06-22,38.91,16.59,25.21,30.35,18.36,0.0,2.78,355.4,7.9351,45.56,98.77
IT-Calabria,2025-06-23,38.91,16.59,26.05,31.42,20.44,0.0,1.99,356.5,7.9327,54.41,98.7
IT-Calabria,2025-06-24,38.91,16.59,27.09,32.64,20.23,0.0,2.32,334.3,8.053,52.2,98.51
IT-Calabria,2025-06-25,38.91,16.59,27.69,33.32,21.38,0.0,2.23,350.1,8.1,49.1,98.53
IT-Calabria,2025-06-26,38.91,16.59,28.97,34.76,22.64,0.0,2.12,329.2,8.0369,43.11,98.46
IT-Calabria,2025-06-27,38.91,16.59,29.89,35.44,23.26,0.14,2.66,349.7,7.825,45.74,98.47
IT-Calabria,2025-06-28,38.91,16.59,28.45,32.1,25.13,0.05,6.45,345.5,7.2338,48.5,98.43
IT-Calabria,2025-06-29,38.91,16.59,27.34,31.6,23.38,0.03,6.26,359.9,8.1826,46.38,98.45
IT-Calabria,2025-06-30,38.91,16.59,28.1,33.06,22.76,0.0,3.93,7.4,7.9961,44.19,98.41
