1983-11-13,12.7,11.0,15.0,Unnamed: 4,Unnamed: 5,Unnamed: 6,1.4,Unnamed: 8,Unnamed: 9,Unnamed: 10
1994-02-03,8.9,2.2,16.1,,,267.0,10.8,,,
1994-02-04,10.5,2.2,17.8,,,215.0,9.0,,,
1994-02-05,15.0,12.2,18.9,,,83.0,16.3,,,
1994-02-06,12.1,8.9,16.1,,,,14.8,,,
1994-02-07,10.3,7.2,13.9,,,280.0,24.9,,,
1994-02-09,10.2,5.0,13.9,,,,8.2,,,
1994-02-10,11.6,7.2,17.8,,,,12.8,,,
1994-02-11,9.4,7.2,13.9,,,295.0,24.0,,,
1994-02-12,9.0,5.0,13.9,,,294.0,17.9,,,
1994-02-13,8.0,2.8,13.9,,,94.0,8.5,,,
1994-02-14,10.0,5.0,13.9,,,,23.2,,,
1994-02-15,8.3,2.8,15.0,,,8.0,8.8,,,
1994-02-16,11.5,7.2,15.0,,,53.0,12.3,,,
1994-02-18,13.1,7.2,18.9,,,,20.1,,,
1994-02-19,12.0,8.9,16.1,,,277.0,26.9,,,
1994-02-20,12.5,7.8,17.8,,,293.0,16.7,,,
1994-02-21,12.3,7.8,16.1,,,287.0,25.8,,,
1994-02-22,11.6,6.1,18.9,,,,14.9,,,
1994-02-23,9.8,-1.1,18.9,,,,8.9,,,
1994-02-24,13.5,6.1,21.1,,,284.0,18.7,,,
1994-02-25,14.4,7.8,21.1,,,292.0,18.9,,,
1994-02-26,11.1,2.2,20.0,,,301.0,10.7,,,
1994-02-27,11.6,2.2,21.1,,,,5.6,,,
1994-02-28,11.5,2.8,20.0,,,255.0,8.7,,,
1994-03-01,14.1,10.0,18.9,,,,14.6,,,
1994-03-02,13.2,7.2,21.1,,,,6.5,,,
1994-03-03,11.8,5.0,21.1,,,,8.1,,,
1994-03-04,11.6,2.8,22.2,,,,8.5,,,
1994-03-05,10.2,2.8,18.9,,,,9.9,,,
1994-03-06,9.7,1.1,17.2,,,,7.3,,,
1994-03-07,10.2,3.9,17.8,,,,4.9,,,
1994-03-08,10.6,2.2,17.8,,,,6.3,,,
1994-03-09,10.5,2.2,20.0,,,,7.6,,,
1994-03-10,11.3,2.8,20.0,,,,6.6,,,
1994-03-11,11.8,2.8,21.1,,,,7.7,,,
1994-03-12,12.5,2.8,22.8,,,,5.3,,,
1994-03-13,12.1,3.9,22.2,,,,6.5,,,
1994-03-14,11.3,2.8,21.1,,,,7.5,,,
1994-03-15,12.2,3.9,22.2,,,,6.2,,,
1994-03-16,13.9,7.8,21.1,,,,11.9,,,
1994-03-17,12.1,6.1,17.8,,,,6.2,,,
1994-03-18,13.5,6.1,22.2,,,,4.4,,,
1994-03-19,12.2,2.8,22.2,,,,10.7,,,
1994-03-20,14.6,7.2,23.9,,,,12.5,,,
1994-03-21,14.7,6.1,27.2,,,,7.0,,,
1994-03-22,15.4,7.2,25.0,,,,6.5,,,
1994-03-23,14.1,6.1,23.9,,,,5.5,,,
1994-03-24,13.7,3.9,22.2,,,,7.0,,,
1994-03-25,13.4,3.9,26.1,,,,4.9,,,
1994-03-26,16.2,5.0,27.2,,,,6.8,,,
1994-03-27,16.7,12.2,22.8,,,,6.0,,,
1994-03-28,15.1,8.9,21.1,,,,6.8,,,
1994-03-29,13.1,6.1,22.2,,,,9.9,,,
1994-03-30,13.4,6.1,21.1,,,,7.5,,,
1994-03-31,14.2,6.1,22.8,,,293.0,10.0,,,
1994-04-01,16.1,7.8,23.9,,,,18.0,,,
1994-04-02,16.0,12.2,21.1,,,286.0,19.7,,,
1994-04-03,13.0,7.2,20.0,,,,8.6,,,
1994-04-04,10.6,7.2,12.8,,,,6.9,,,
1994-04-05,14.5,8.9,18.9,,,,19.3,,,
1994-04-06,11.5,7.8,13.9,,,,17.6,,,
1994-04-07,12.2,6.1,18.9,,,279.0,18.1,,,
1994-04-08,15.0,7.8,22.2,,,284.0,22.0,,,
1994-04-09,13.9,7.2,21.1,,,,12.3,,,
1994-04-10,15.2,7.8,22.8,,,,11.4,,,
1994-04-11,16.4,11.1,22.8,,,,11.3,,,
1994-04-12,13.9,8.9,21.1,,,275.0,18.7,,,
1994-04-13,14.0,8.9,21.1,,,,15.2,,,
1994-04-14,14.7,6.1,23.9,,,,8.9,,,
1994-04-15,11.6,5.0,17.8,,,67.0,17.6,,,
1994-04-16,17.6,12.8,22.8,,,,16.8,,,
1994-04-17,16.5,10.0,23.9,,,,12.5,,,
1994-04-18,13.9,7.2,22.2,,,341.0,11.0,,,
1994-04-19,13.2,3.9,21.1,,,114.0,9.8,,,
1994-04-20,14.1,6.1,22.2,,,27.0,10.7,,,
1994-04-21,15.7,11.1,22.8,,,,7.8,,,
1994-04-22,15.1,8.9,21.1,,,,18.1,,,
1994-04-23,16.5,11.1,23.9,,,,13.3,,,
1994-04-24,15.6,7.2,22.8,,,342.0,9.8,,,
1994-04-25,15.5,7.8,23.9,,,,10.0,,,
1994-04-26,16.2,12.8,21.1,,,,9.1,,,
1994-04-27,17.1,12.2,23.9,,,,8.6,,,
1994-04-28,16.6,8.9,27.2,,,,7.1,,,
1994-04-29,14.9,12.2,21.1,,,,5.1,,,
1994-04-30,15.7,8.9,23.9,,,,7.6,,,
1994-05-01,16.6,7.8,26.1,,,,6.9,,,
1994-05-02,17.7,7.8,27.2,,,,6.2,,1014.3,
1994-05-03,14.7,8.9,17.8,,,,9.1,,1014.8,
1994-05-04,16.3,7.2,26.1,,,,6.5,,,
1994-05-05,16.6,7.2,25.0,,,,7.2,,1017.4,
1994-05-06,18.1,12.2,22.8,,,294.0,18.7,,1011.4,
1994-05-07,17.9,12.2,25.0,,,,12.2,,,
1994-05-08,17.0,10.0,23.9,,,,6.9,,,
1994-05-09,17.4,12.8,22.8,,,,9.5,,,
1994-05-10,17.4,13.9,22.8,,,,6.0,,,
1994-05-11,17.3,13.9,22.8,,,,9.0,,,
1994-05-12,17.8,8.9,26.1,,,,8.8,,,
1994-05-13,18.4,12.2,26.1,,,,10.9,,1015.1,
1994-05-14,18.9,16.1,23.9,,,88.0,11.9,,,
1994-05-15,18.2,11.1,26.1,,,,6.0,,,
1994-05-16,18.9,11.1,26.1,,,,6.7,,,
1994-05-17,18.6,11.1,25.0,,,,7.3,,1013.0,
1994-05-18,20.9,16.1,27.2,,,,11.0,,,
1994-05-19,20.0,13.9,27.8,,,,13.0,,,
1994-05-20,21.5,13.9,28.9,,,,13.4,,,
1994-05-21,24.0,16.1,33.9,,,301.0,9.9,,,
1994-05-22,23.4,12.8,35.0,,,,8.4,,,
1994-05-23,25.4,13.9,40.0,,,,9.1,,,
1994-05-24,27.0,13.9,38.9,,,,12.7,,,
1994-05-25,27.5,17.8,37.8,,,,10.7,,,
1994-05-26,22.9,13.9,31.1,,,,9.0,,1012.7,
1994-05-27,22.5,16.1,30.0,,,,6.8,,,
1994-05-28,22.1,17.2,30.0,,,,7.3,,,
1994-05-29,22.7,15.0,31.1,,,,7.5,,,
1994-05-30,24.0,17.2,32.2,,,,5.2,,,
1994-05-31,23.9,15.0,33.9,,,,6.0,,1015.6,
1994-06-01,22.2,15.0,30.0,,,,10.5,,,
1994-06-02,23.0,13.9,31.1,,,,7.9,,,
1994-06-03,25.0,15.0,35.0,,,,9.0,,,
1994-06-04,26.2,20.0,33.9,,,,11.8,,,
1994-06-05,24.9,16.1,32.8,,,,12.8,,,
1994-06-06,23.4,16.1,31.1,,,,12.4,,,
1994-06-07,20.1,13.9,26.1,,,,10.3,,,
1994-06-08,21.1,12.8,30.0,,,,9.9,,,
1994-06-09,22.2,15.0,28.9,,,,8.6,,,
1994-06-10,22.1,17.2,28.9,,,,19.0,,,
1994-06-11,21.0,16.1,27.2,,,288.0,15.7,,,
1994-06-12,19.0,16.1,22.2,,,30.0,8.6,,,
1994-06-13,19.1,17.2,23.9,,,,6.5,,,
1994-06-14,20.0,13.9,26.1,,,,10.3,,,
1994-06-15,20.7,13.9,27.8,,,,13.0,,,
1994-06-16,21.3,12.8,28.9,,,,9.8,,,
1994-06-17,22.9,15.0,31.1,,,,9.3,,,
1994-06-18,22.9,13.9,32.2,,,,7.3,,,
1994-06-19,25.5,16.1,32.8,,,,7.7,,,
1994-06-20,28.7,20.0,40.0,,,293.0,14.4,,,
1994-06-21,24.4,17.2,32.2,,,,7.6,,,
1994-06-22,23.1,16.1,28.9,,,,7.6,,,
1994-06-23,23.9,17.2,31.1,,,,6.5,,,
1994-06-24,25.6,20.0,33.9,,,,7.7,,,
1994-06-25,25.7,17.8,32.8,,,,8.0,,,
1994-06-26,25.1,17.2,32.2,,,,8.5,,,
1994-06-27,25.7,17.8,35.0,,,,7.8,,,
1994-06-28,27.0,17.8,35.0,,,,9.5,,,
1994-06-29,24.2,18.9,30.0,,,284.0,8.5,,,
1994-06-30,22.6,17.2,27.8,,,,6.0,,,
1994-07-01,25.2,17.8,32.8,,,,4.9,,,
1994-07-02,27.5,18.9,35.0,,,,9.0,,,
1994-07-03,26.3,18.9,33.9,,,,10.3,,,
1994-07-04,27.8,17.8,36.1,,,,9.4,,,
1994-07-05,27.7,18.9,36.1,,,,8.6,,,
1994-07-06,28.5,17.8,40.0,,,,6.6,,,
1994-07-07,27.1,18.9,36.1,,,,8.4,,,
1994-07-08,26.3,17.8,32.8,,,,7.4,,,
1994-07-09,26.4,20.0,32.8,,,,8.3,,,
1994-07-10,26.1,18.9,33.9,,,,9.2,,,
1994-07-11,25.5,18.9,32.2,,,,10.3,,,
1994-07-12,24.3,16.1,32.2,,,,9.4,,,
1994-07-13,26.1,18.9,32.2,,,,7.8,,,
1994-07-14,27.0,20.0,33.9,,,,9.9,,,
1994-07-15,27.1,18.9,35.0,,,,11.0,,,
1994-07-16,26.9,20.0,32.8,,,,11.2,,,
1994-07-17,27.1,18.9,32.8,,,,8.6,,,
1994-07-18,28.4,20.0,36.1,,,,8.2,,,
1994-07-19,29.3,20.0,37.8,,,,8.2,,,
1994-07-20,28.9,23.9,35.0,,,,14.4,,,
1994-07-21,28.5,22.2,36.1,,,,11.1,,,
1994-07-22,27.6,22.2,33.9,,,,10.4,,,
1994-07-23,26.7,21.1,32.8,,,,8.1,,,
1994-07-24,25.7,21.1,33.9,,,,7.0,,,
1994-07-25,25.0,20.0,31.1,,,,7.6,,,
1994-07-26,25.0,20.0,32.2,,,,6.6,,,
1994-07-27,25.1,21.1,32.8,,,,5.7,,,
1994-07-28,25.4,17.8,32.8,,,,6.3,,,
1994-07-29,26.4,18.9,33.9,,,,7.0,,,
1994-07-30,26.6,18.9,32.8,,,,7.2,,,
1994-07-31,28.2,22.2,35.0,,,,8.7,,,
1994-08-01,27.0,22.2,35.0,,,,10.7,,,
1994-08-02,25.7,17.8,33.9,,,,8.7,,,
1994-08-03,26.5,18.9,33.9,,,,9.1,,,
1994-08-04,28.8,21.1,37.2,,,,9.2,,,
1994-08-05,28.6,22.2,35.0,,,,8.7,,,
1994-08-06,28.6,21.1,37.2,,,,10.7,,,
1994-08-07,28.2,20.0,33.9,,,,10.6,,,
1994-08-08,28.5,22.2,37.2,,,,9.4,,,
1994-08-09,29.8,21.1,38.9,,,,8.6,,,
1994-08-10,31.2,22.8,41.1,,,,9.3,,,
1994-08-11,32.8,21.1,42.8,,,,13.3,,,
1994-08-12,32.0,26.1,41.1,,,,11.2,,,
1994-08-13,28.6,17.8,36.1,,,,8.5,,,
1994-08-14,30.5,22.8,42.8,,,,10.0,,,
1994-08-15,32.8,22.8,43.9,,,,12.8,,,
1994-08-16,28.7,22.2,36.1,,,,8.3,,,
1994-08-18,31.9,22.8,43.9,,,,14.2,,,
1994-08-19,28.7,23.9,33.9,,,,12.5,,,
1994-08-20,28.0,22.2,33.9,,,,7.8,,,
1994-08-21,28.7,21.1,35.0,,,,9.7,,,
1994-08-22,28.4,21.1,36.1,,,,7.2,,,
1994-08-23,29.1,17.8,40.0,,,,7.4,,,
1994-08-24,31.9,21.1,42.8,,,,9.8,,,
1994-08-25,32.2,23.9,41.1,,,,10.2,,,
1994-08-26,29.9,26.1,33.9,,,,13.3,,,
1994-08-27,27.4,20.0,36.1,,,,9.7,,,
1994-08-28,27.1,20.0,32.8,,,,7.3,,,
1994-08-29,26.7,18.9,33.9,,,,6.8,,,
1994-08-30,26.5,18.9,32.8,,,,8.2,,,
1994-08-31,26.5,18.9,33.9,,,,8.3,,,
1994-09-01,28.0,17.8,37.8,,,,7.2,,,
1994-09-02,29.1,20.0,38.9,,,,10.0,,,
1994-09-03,27.7,23.9,33.9,,,,14.2,,,
1994-09-04,25.5,17.8,31.1,,,,9.6,,,
1994-09-05,26.3,20.0,32.2,,,,8.7,,,
1994-09-06,26.6,21.1,32.8,,,,7.5,,,
1994-09-07,25.4,20.0,32.2,,,,8.1,,,
1994-09-08,26.7,18.9,32.8,,,,10.9,,,
1994-09-09,26.5,22.2,36.1,,,,10.3,,,
1994-09-10,25.6,20.0,32.2,,,,7.7,,,
1994-09-11,24.8,17.8,32.2,,,,5.8,,,
1994-09-12,25.4,17.2,32.2,,,,7.5,,,
1994-09-13,27.0,20.0,33.9,,,,6.7,,,
1994-09-14,28.3,22.2,37.2,,,269.0,15.8,,,
1994-09-15,26.5,22.2,32.8,,,,7.0,,,
1994-09-16,24.2,17.8,31.1,,,,8.2,,,
1994-09-17,24.5,17.8,32.8,,,,7.9,,,
1994-09-18,20.9,17.8,25.0,,,,4.1,,,
1994-09-19,20.7,17.8,27.2,,,,14.0,,,
1994-09-20,20.5,16.1,26.1,,,275.0,14.7,,,
1994-09-21,21.6,13.9,28.9,,,,6.2,,,
1994-09-22,23.2,17.8,28.9,,,,8.8,,,
1994-09-23,24.7,21.1,28.9,,,,8.0,,,
1994-09-24,25.5,22.2,32.2,,,,6.3,,,
1994-09-25,25.6,18.9,36.1,,,,6.5,,,
1994-09-26,25.3,18.9,32.8,,,,7.6,,,
1994-09-27,24.7,17.2,35.0,,,,5.7,,,
1994-09-28,24.3,17.8,32.2,,,,8.0,,,
1994-09-29,24.5,21.1,30.0,,,,7.0,,,
1994-09-30,24.4,20.0,30.0,,,,6.5,,,
1994-10-01,25.2,18.9,32.8,,,,7.0,,,
1994-10-02,24.4,17.8,32.2,,,,7.1,,,
1994-10-03,25.2,18.9,31.1,,,,6.9,,,
1994-10-04,24.9,21.1,31.1,,,,12.1,,,
1994-10-05,21.7,17.8,27.8,,,,5.8,,,
1994-10-06,22.2,18.9,27.8,,,,8.7,,,
1994-10-07,20.2,17.8,22.8,,,,13.5,,,
1994-10-08,19.0,15.0,23.9,,,,4.8,,,
1994-10-09,20.7,16.1,26.1,,,,7.3,,,
1994-10-10,20.6,12.8,27.2,,,,7.4,,,
1994-10-11,20.0,13.9,27.2,,,,,,,
1994-10-12,19.7,12.8,26.1,,,269.0,8.6,,,
1994-10-13,20.5,16.1,26.1,,,297.0,10.0,,,
1994-10-14,19.8,12.8,27.2,,,,7.4,,,
1994-10-15,18.9,12.8,26.1,,,,9.0,,,
1994-10-16,19.4,13.9,27.2,,,,7.3,,,
1994-10-17,18.4,12.8,25.0,,,,8.0,,,
1994-10-18,18.2,12.2,23.9,,,,11.9,,,
1994-10-19,19.5,17.8,22.2,,,85.0,13.8,,,
1994-10-20,20.2,17.2,25.0,,,,10.1,,,
1994-10-21,18.5,16.1,22.2,,,,8.8,,,
1994-10-22,18.9,15.0,23.9,,,,11.9,,,
1994-10-23,19.9,15.0,25.0,,,,4.6,,,
1994-10-24,20.9,16.1,27.2,,,288.0,13.3,,,
1994-10-25,18.8,13.9,26.1,,,290.0,15.8,,,
1994-10-26,19.1,13.9,25.0,,,,11.9,,,
1994-10-27,20.7,16.1,27.2,,,,3.9,,,
1994-10-28,20.7,13.9,28.9,,,,4.6,,,
1994-10-29,20.1,12.8,27.8,,,,4.8,,,
1994-10-30,21.1,16.1,27.8,,,,7.7,,,
1994-10-31,17.4,12.2,23.9,,,,4.4,,,
1994-11-01,17.5,12.2,25.0,,,,6.4,,,
1994-11-02,18.8,12.2,26.1,,,284.0,6.4,,,
1994-11-03,18.6,12.8,27.2,,,,4.8,,,
1994-11-04,19.0,15.0,25.0,,,,6.2,,,
1994-11-05,19.3,15.0,23.9,,,,8.0,,,
1994-11-06,18.2,17.2,21.1,,,,2.8,,,
1994-11-07,18.7,16.1,22.2,,,,3.8,,,
1994-11-08,19.8,16.1,25.0,,,,2.5,,,
1994-11-09,19.1,15.0,23.9,,,,8.1,,,
1994-11-10,18.3,12.8,23.9,,,,7.9,,,
1994-11-11,17.8,13.9,22.2,,,,13.3,,,
1994-11-12,16.8,12.8,22.2,,,294.0,21.0,,,
1994-11-13,16.4,11.1,22.2,,,,7.9,,,
1994-11-14,14.4,7.8,22.2,,,,6.8,,,
1994-11-15,14.5,7.8,22.2,,,,5.3,,,
1994-11-16,14.5,7.2,22.8,,,,4.8,,,
1994-11-17,17.8,12.8,22.8,,,,18.4,,,
1994-11-18,17.6,13.9,22.8,,,308.0,13.7,,,
1994-11-19,15.6,8.9,21.1,,,,13.4,,,
1994-11-20,12.9,7.8,20.0,,,,8.6,,,
1994-11-21,11.6,3.9,21.1,,,,5.0,,,
1994-11-22,13.0,6.1,22.2,,,,7.0,,,
1994-11-23,14.1,8.9,21.1,,,,10.0,,,
1994-11-24,15.1,7.8,22.2,,,,4.3,,,
1994-11-25,14.5,11.1,17.8,,,,4.3,,,
1994-11-26,13.9,7.2,21.1,,,,6.5,,,
1994-11-27,13.9,11.1,17.2,,,,5.3,,,
1994-11-28,12.9,7.8,18.9,,,,5.4,,,
1994-11-29,10.5,3.9,17.8,,,,5.6,,,
1994-11-30,11.5,2.8,22.2,,,,9.0,,,
1994-12-01,13.4,7.8,20.0,,,,5.6,,,
1994-12-02,11.5,7.2,17.2,,,,6.8,,,
1994-12-03,10.3,5.0,17.8,,,,4.4,,,
1994-12-04,10.2,2.8,20.0,,,,6.1,,,
1994-12-05,12.8,6.1,22.2,,,274.0,9.4,,,
1994-12-06,13.4,6.1,22.2,,,,8.9,,,
1994-12-07,14.3,7.8,22.8,,,,6.5,,,
1994-12-08,12.5,6.1,20.0,,,,5.3,,,
1994-12-09,12.7,5.0,22.2,,,,4.2,,,
1994-12-10,12.8,6.1,21.1,,,,5.9,,,
1994-12-11,13.3,7.8,18.9,,,,6.9,,,
1994-12-12,12.2,7.2,20.0,,,269.0,5.5,,,
1994-12-13,11.2,3.9,20.0,,,264.0,8.0,,,
1994-12-14,11.1,3.9,20.0,,,,7.2,,,
1994-12-16,10.0,6.1,16.1,,,,2.7,,,
1994-12-17,8.5,2.8,13.9,,,,2.9,,,
1994-12-18,9.2,2.8,17.2,,,,2.2,,,
1994-12-23,8.1,3.9,11.1,,,,2.3,,,
1994-12-24,9.3,2.8,16.1,,,,3.8,,,
1994-12-25,8.4,7.2,12.2,,,,2.2,,,
1994-12-26,10.0,6.1,16.1,,,,7.5,,,
1994-12-27,11.3,7.2,17.2,,,,10.0,,,
1994-12-29,10.8,3.9,17.8,,,,1.1,,,
1994-12-30,12.0,6.1,17.8,,,,8.4,,,
1995-01-01,16.5,12.8,21.1,,,,11.7,,,
1995-01-02,14.1,7.8,17.8,,,,10.4,,,
1995-01-03,7.6,3.9,12.2,,,,11.1,,,
1995-01-04,6.6,3.9,12.2,,,278.0,29.3,,,
1995-01-05,6.7,2.2,12.2,,,274.0,11.5,,,
1995-01-06,6.1,-1.1,13.9,,,,7.4,,,
1995-01-07,5.2,1.1,7.8,,,,6.1,,,
1995-01-08,8.2,6.1,11.1,,,,11.3,,,
1995-01-10,9.6,6.1,16.1,,,267.0,11.2,,,
1995-01-12,11.9,8.9,17.2,,,,19.1,,,
1995-01-13,7.0,5.0,8.9,,,38.0,11.5,,,
1995-01-16,6.4,1.1,12.8,,,,4.5,,,
1995-01-17,7.1,-1.1,15.0,,,,3.8,,,
1995-01-18,7.6,1.1,16.1,,,249.0,8.3,,,
1995-01-19,9.5,5.0,12.8,,,246.0,12.3,,,
1995-01-20,10.4,5.0,17.8,,,,8.7,,,
1995-01-21,7.9,2.2,12.8,,,,7.9,,,
1995-01-22,11.3,6.1,17.8,,,,14.6,,,
1995-01-23,10.1,2.2,17.8,,,,14.7,,,
1995-01-24,14.8,10.0,22.2,,,271.0,20.5,,,
1995-01-25,12.8,7.2,18.9,,,,13.7,,,
1995-01-26,14.4,7.8,22.2,,,,12.6,,,
1995-01-29,13.1,7.2,21.1,,,,10.2,,,
1995-01-30,11.8,5.0,17.8,,,,11.9,,,
1995-01-31,14.2,10.0,18.9,,,273.0,15.2,,,
1995-02-01,12.1,8.9,13.9,,,,16.8,,,
1995-02-02,13.1,7.8,15.0,,,,15.4,,,
1995-02-03,10.4,3.9,18.9,,,,4.9,,,
1995-02-06,10.1,1.1,17.8,,,,6.1,,,
1995-02-07,10.3,1.1,22.2,,,,6.3,,,
1995-02-08,11.6,3.9,20.0,,,,12.4,,,
1995-02-11,11.8,6.1,17.8,,,,6.3,,,
1995-02-12,12.9,7.8,18.9,,,,5.5,,,
1995-02-15,13.5,7.2,21.1,,,,8.9,,,
1995-02-16,12.6,6.1,17.8,,,261.0,13.3,,,
1995-02-17,15.4,7.2,22.2,,,,15.2,,,
1995-02-18,13.0,3.9,22.2,,,262.0,14.3,,,
1995-02-19,13.5,7.8,18.9,,,278.0,20.6,,,
1995-02-20,10.4,2.2,18.9,,,,3.6,,,
1995-02-21,10.2,2.2,21.1,,,,6.8,,,
1995-02-22,11.5,2.8,18.9,,,,9.1,,,
1995-02-23,13.0,6.1,22.2,,,278.0,9.2,,,
1995-02-24,12.9,7.2,20.0,,,,13.0,,,
1995-02-25,15.0,11.1,21.1,,,285.0,14.4,,,
1995-02-26,16.7,12.2,23.9,,,275.0,14.3,,,
1995-02-27,14.1,6.1,21.1,,,,7.6,,,
1995-02-28,13.3,7.2,17.2,,,,11.7,,,
1995-03-01,13.5,12.8,13.9,,,78.0,17.6,,,
1995-03-02,13.1,8.9,17.2,,,,11.4,,,
1995-03-03,11.7,7.2,17.2,,,,10.1,,,
1995-03-04,11.9,5.0,18.9,,,,12.7,,,
1995-03-07,11.3,6.1,17.8,,,285.0,14.3,,,
1995-03-08,9.8,3.9,17.8,,,,8.3,,,
1995-03-09,10.0,2.8,17.8,,,,10.1,,,
1995-03-14,11.3,5.0,17.8,,,,10.6,,,
1995-03-16,10.7,2.2,18.9,,,,10.2,,,
1995-03-17,12.0,3.9,21.1,,,,5.0,,,
1995-03-18,12.5,7.2,18.9,,,,6.5,,,
1995-03-21,12.3,2.8,17.8,,,270.0,12.4,,,
1995-03-24,10.3,3.9,16.1,,,,7.4,,,
1995-03-25,11.3,2.8,20.0,,,,6.9,,,
1995-03-26,14.7,7.2,22.2,,,273.0,17.5,,,
1995-03-27,14.3,7.2,22.2,,,265.0,18.5,,,
1995-03-28,13.0,6.1,21.1,,,,20.4,,,
1995-03-29,11.8,7.2,17.8,,,264.0,24.7,,,
1995-03-30,11.7,5.0,16.1,,,280.0,28.3,,,
1995-03-31,8.5,3.9,13.9,,,,15.3,,,
1995-04-01,9.1,3.9,15.0,,,,13.5,,,
1995-04-02,12.0,6.1,21.1,,,,12.0,,,
1995-04-03,12.6,2.2,23.9,,,,6.6,,,
1995-04-04,14.9,3.9,27.2,,,,5.6,,,
1995-04-05,13.4,3.9,22.2,,,,5.8,,,
1995-04-06,11.9,2.8,20.0,,,,6.8,,,
1995-04-07,12.6,8.9,16.1,,,,6.7,,,
1995-04-08,13.5,7.2,22.2,,,,6.4,,,
1995-04-09,13.8,8.9,21.1,,,,13.0,,,
1995-04-10,10.0,2.2,18.9,,,,5.6,,,
1995-04-11,9.1,2.8,16.1,,,,3.2,,,
1995-04-12,10.6,1.1,18.9,,,,5.2,,,
1995-04-13,11.5,1.1,21.1,,,,7.3,,,
1995-04-14,11.8,8.9,18.9,,,,3.2,,,
1995-04-15,11.6,7.8,16.1,,,,5.3,,,
1995-04-16,12.3,6.1,17.8,,,,13.3,,,
1995-04-17,12.4,7.8,18.9,,,,13.7,,,
1995-04-18,13.7,6.1,22.2,,,,8.9,,,
1995-04-19,15.2,7.2,23.9,,,,8.0,,,
1995-04-20,13.8,3.9,21.1,,,,8.3,,,
1995-04-21,14.2,7.2,20.0,,,,11.9,,,
1995-04-22,16.7,13.9,21.1,,,73.0,18.6,,,
1995-04-23,18.2,16.1,21.1,,,70.0,25.5,,,
1995-04-24,17.3,12.8,22.8,,,,8.8,,,
1995-04-25,15.0,12.2,22.2,,,,9.8,,,
1995-04-26,15.3,8.9,21.1,,,263.0,21.4,,,
1995-04-27,15.0,10.0,22.8,,,,10.2,,,
1995-04-28,14.3,6.1,22.2,,,,6.6,,,
1995-04-29,16.2,12.8,20.0,,,,11.6,,,
1995-04-30,15.5,10.0,22.2,,,,3.1,,,
1995-05-01,14.8,7.8,22.2,,,,5.1,,,
1995-05-02,15.5,8.9,22.8,,,,5.4,,,
1995-05-03,15.9,8.9,23.9,,,,5.4,,,
1995-05-05,14.9,6.1,23.9,,,,9.2,,,
1995-05-06,16.1,6.1,27.2,,,,8.9,,,
1995-05-07,18.2,7.2,27.8,,,,7.0,,,
1995-05-08,20.4,8.9,28.9,,,266.0,15.3,,,
1995-05-09,23.1,13.9,32.8,,,,13.1,,,
1995-05-10,23.4,12.8,36.1,,,,9.6,,,
1995-05-11,23.3,17.2,32.8,,,,4.4,,,
1995-05-12,21.4,17.2,27.8,,,,8.1,,,
1995-05-13,20.0,15.0,26.1,,,264.0,21.7,,,
1995-05-14,17.7,10.0,26.1,,,276.0,14.9,,,
1995-05-15,16.3,8.9,23.9,,,,10.9,,,
1995-05-16,16.7,7.8,23.9,,,,12.1,,,
1995-05-17,18.1,12.2,23.9,,,,7.3,,,
1995-05-18,19.5,12.8,26.1,,,,9.7,,,
1995-05-19,20.6,12.2,28.9,,,,9.1,,,
1995-05-20,19.4,13.9,27.2,,,,8.5,,,
1995-05-21,17.7,10.0,25.0,,,,10.2,,,
1995-05-22,17.8,12.2,22.2,,,,8.8,,,
1995-05-23,17.4,10.0,25.0,,,,9.8,,,
1995-05-24,18.6,7.8,27.8,,,,9.1,,,
1995-05-25,19.6,11.1,28.9,,,,9.8,,,
1995-05-26,19.9,15.0,26.1,,,,7.7,,,
1995-05-27,21.7,13.9,28.9,,,,5.6,,,
1995-05-28,21.3,16.1,28.9,,,,10.1,,,
1995-05-29,20.6,15.0,27.2,,,,10.2,,,
1995-05-30,20.2,12.8,27.2,,,,10.3,,,
1995-05-31,19.7,15.0,27.2,,,,13.2,,,
1995-06-01,21.0,17.2,27.8,,,,10.5,,,
1995-06-02,19.9,15.0,26.1,,,260.0,15.3,,,
1995-06-03,19.4,12.2,26.1,,,,7.7,,,
1995-06-04,20.7,12.8,28.9,,,,7.5,,,
1995-06-05,22.3,17.8,27.8,,,,6.9,,,
1995-06-06,22.2,13.9,31.1,,,,6.8,,,
1995-06-07,23.6,16.1,32.2,,,,9.0,,,
1995-06-08,21.0,15.0,27.2,,,,6.7,,,
1995-06-09,21.2,16.1,27.2,,,,7.9,,,
1995-06-10,21.3,15.0,27.8,,,,9.6,,,
1995-06-11,22.1,16.1,27.2,,,,11.8,,,
1995-06-12,23.4,16.1,28.9,,,,9.7,,,
1995-06-13,22.1,16.1,27.8,,,,9.7,,,
1995-06-14,22.0,17.2,27.2,,,,11.1,,,
1995-06-15,21.4,12.8,27.8,,,,9.6,,,
1995-06-16,24.0,17.8,32.2,,,,8.3,,,
1995-06-17,22.5,16.1,30.0,,,,6.7,,,
1995-06-18,21.9,15.0,28.9,,,,9.2,,,
1995-06-19,20.6,12.8,27.2,,,,8.3,,,
1995-06-20,22.2,12.8,30.0,,,,9.3,,,
1995-06-21,23.9,15.0,32.8,,,,9.0,,,
1995-06-22,24.6,17.2,32.2,,,351.0,9.0,,,
