DATAFLOW,LAST UPDATE,freq,vehicle,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG,2023,882580.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG,2024,912489.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG1,1990,153073.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG1,1991,161308.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG1,1992,167508.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG1,1993,169676.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG1,1994,179705.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG1,1995,184478.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG1,1996,193084.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG1,1997,201934.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG1,1998,217188.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG1,1999,245017.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG1,2000,280046.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG1,2001,320485.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG1,2002,357226.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG1,2003,394582.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG1,2004,412701.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG1,2005,455945.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG1,2006,495446.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG1,2007,533095.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG1,2008,570000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG1,2009,602000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG1,2010,625000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG1,2011,637000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG1,2012,641000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG1,2013,641500.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG1,2014,642122.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG1,2015,645240.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG1,2016,650798.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG1,2017,657749.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG1,2018,664901.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG1,2019,672803.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG1,2020,684678.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG1,2021,703751.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG1,2022,719592.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG1,2023,738874.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG1,2024,763467.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG2,1990,35899.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG2,1991,37138.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG2,1992,38255.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG2,1993,38205.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG2,1994,39578.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG2,1995,40115.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG2,1996,41621.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG2,1997,42638.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG2,1998,45202.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG2,1999,50757.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG2,2000,58835.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG2,2001,66452.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG2,2002,72750.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG2,2003,79269.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG2,2004,80820.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG2,2005,87773.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG2,2006,94675.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG2,2007,100826.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG2,2008,106000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG2,2009,111000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG2,2010,114000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG2,2011,117000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG2,2012,118000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG2,2013,118800.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG2,2014,119583.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG2,2015,120419.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG2,2016,121664.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG2,2017,123239.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG2,2018,125231.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG2,2019,127814.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG2,2020,130399.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG2,2021,134173.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG2,2022,138564.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG2,2023,143706.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITG2,2024,149022.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH,1990,563389.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH,1991,563591.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH,1992,559406.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH,1993,546682.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH,1994,535196.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH,1995,525982.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH,1996,513676.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH,1997,510939.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH,1998,533543.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH,1999,578356.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH,2000,654447.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH,2001,714345.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH,2002,766554.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH,2003,819601.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH,2004,859886.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH,2005,914056.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH,2006,963746.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH,2007,1010901.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH,2008,1055000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH,2009,1106000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH,2010,1142000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH,2011,1174000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH,2012,1190000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH,2013,1198400.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH,2014,1211473.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH,2015,1224371.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH,2016,1242318.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH,2017,1263237.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH,2018,1286543.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH,2019,1311445.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH,2020,1329820.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH,2021,1354303.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH,2022,1379901.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH,2023,1414522.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH,2024,1454507.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH1,1990,22661.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH1,1991,22897.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH1,1992,23000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH1,1993,22740.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH1,1994,22819.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH1,1995,22695.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH1,1996,22392.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH1,1997,22272.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH1,1998,22780.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH1,1999,24055.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH1,2000,26476.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH1,2001,28238.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH1,2002,29753.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH1,2003,31555.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH1,2004,32099.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH1,2005,33696.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH1,2006,35227.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH1,2007,36670.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH1,2008,38000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH1,2009,41000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH1,2010,42000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH1,2011,45000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH1,2012,46000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH1,2013,47500.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH1,2014,49200.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH1,2015,50772.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH1,2016,52618.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH1,2017,54495.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH1,2018,56592.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH1,2019,58831.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH1,2020,60761.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH1,2021,62624.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH1,2022,64705.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH1,2023,67313.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH1,2024,70087.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH2,1990,25117.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH2,1991,25338.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH2,1992,25617.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH2,1993,25376.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH2,1994,25408.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH2,1995,25435.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH2,1996,25455.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH2,1997,25451.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH2,1998,26192.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH2,1999,27788.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH2,2000,30095.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH2,2001,31894.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH2,2002,33692.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH2,2003,35644.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH2,2004,37205.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH2,2005,39290.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH2,2006,41446.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH2,2007,43750.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH2,2008,46000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH2,2009,48000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH2,2010,50000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH2,2011,51000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH2,2012,53000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH2,2013,53300.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH2,2014,54045.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH2,2015,54725.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH2,2016,56156.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH2,2017,58703.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH2,2018,62463.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH2,2019,64903.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH2,2020,64595.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH2,2021,64964.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH2,2022,66257.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH2,2023,68846.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH2,2024,71188.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH3,1990,219522.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH3,1991,219619.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH3,1992,216981.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH3,1993,210978.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH3,1994,205703.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH3,1995,201201.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH3,1996,194757.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH3,1997,192993.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH3,1998,200834.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH3,1999,216582.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH3,2000,243637.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH3,2001,265403.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH3,2002,284178.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH3,2003,304548.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH3,2004,321967.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH3,2005,342914.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH3,2006,362108.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH3,2007,379944.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH3,2008,398000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH3,2009,420000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH3,2010,435000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH3,2011,448000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH3,2012,453000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH3,2013,457300.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH3,2014,463082.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH3,2015,469348.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH3,2016,476997.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH3,2017,484710.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH3,2018,493168.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH3,2019,501887.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH3,2020,509627.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH3,2021,518846.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH3,2022,529031.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH3,2023,541999.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH3,2024,556865.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH4,1990,60368.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH4,1991,60252.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH4,1992,60018.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH4,1993,59144.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH4,1994,58876.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH4,1995,58623.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH4,1996,58734.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH4,1997,59252.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH4,1998,62148.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH4,1999,66974.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH4,2000,74745.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH4,2001,81275.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH4,2002,87496.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH4,2003,93445.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH4,2004,96199.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH4,2005,102523.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH4,2006,108125.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH4,2007,113616.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH4,2008,119000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH4,2009,124000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH4,2010,128000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH4,2011,132000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH4,2012,134000.0,,
ESTAT:TRAN_R_VEHST(1.0),04/03/26 23:00:00,A,MOTO,NR,ITH4,2013,134800.0,,
