time,time_label,geo,geo_label,unit,unit_label,siec,siec_label,nrg_bal,nrg_bal_label,freq,freq_label,OBS_VALUE
2021,2021,IT,Italy,TJ,Terajoule,RA410,Solar thermal,FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2022,2022,IT,Italy,TJ,Terajoule,RA410,Solar thermal,FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2023,2023,IT,Italy,TJ,Terajoule,RA410,Solar thermal,FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2024,2024,IT,Italy,TJ,Terajoule,RA410,Solar thermal,FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2010,2010,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2011,2011,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2012,2012,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2013,2013,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2014,2014,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2015,2015,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2016,2016,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2017,2017,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2018,2018,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2019,2019,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2020,2020,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2021,2021,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2022,2022,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2023,2023,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2024,2024,IT,Italy,TJ,Terajoule,RA600,Ambient heat (heat pumps),FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2010,2010,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2011,2011,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2012,2012,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2013,2013,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2014,2014,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2015,2015,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2016,2016,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2017,2017,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2018,2018,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2019,2019,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2020,2020,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2021,2021,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2022,2022,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2023,2023,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2024,2024,IT,Italy,THS_T,Thousand tonnes,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2010,2010,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2011,2011,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2012,2012,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2013,2013,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2014,2014,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2015,2015,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2016,2016,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2017,2017,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2018,2018,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2019,2019,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2020,2020,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2021,2021,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2022,2022,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2023,2023,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2024,2024,IT,Italy,TJ,Terajoule,SFF_P1000_S2000,"Solid fossil fuels, peat, peat products, oil shale and oil sands",FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2010,2010,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2011,2011,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2012,2012,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2013,2013,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2014,2014,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,0.0
2015,2015,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,19576.8
2016,2016,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,19288.717
2017,2017,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,18975.287
2018,2018,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,18548.64
2019,2019,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,18029.521
2020,2020,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,16929.372
2021,2021,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,16642.588
2022,2022,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,15774.808
2023,2023,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,14816.841
2024,2024,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_OE,Final consumption - other sectors - households - energy use - other end use,A,Annual,13945.393
2010,2010,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_SC,Final consumption - other sectors - households - energy use - space cooling,A,Annual,0.0
2011,2011,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_SC,Final consumption - other sectors - households - energy use - space cooling,A,Annual,0.0
2012,2012,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_SC,Final consumption - other sectors - households - energy use - space cooling,A,Annual,0.0
2013,2013,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_SC,Final consumption - other sectors - households - energy use - space cooling,A,Annual,0.0
2014,2014,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_SC,Final consumption - other sectors - households - energy use - space cooling,A,Annual,0.0
2015,2015,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_SC,Final consumption - other sectors - households - energy use - space cooling,A,Annual,3151.827
2016,2016,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_SC,Final consumption - other sectors - households - energy use - space cooling,A,Annual,2188.3
2017,2017,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_SC,Final consumption - other sectors - households - energy use - space cooling,A,Annual,3231.993
2018,2018,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_SC,Final consumption - other sectors - households - energy use - space cooling,A,Annual,2488.992
2019,2019,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_SC,Final consumption - other sectors - households - energy use - space cooling,A,Annual,3066.236
2020,2020,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_SC,Final consumption - other sectors - households - energy use - space cooling,A,Annual,2397.002
2021,2021,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_SC,Final consumption - other sectors - households - energy use - space cooling,A,Annual,5869.733
2022,2022,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_SC,Final consumption - other sectors - households - energy use - space cooling,A,Annual,7218.336
2023,2023,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_SC,Final consumption - other sectors - households - energy use - space cooling,A,Annual,6305.052
2024,2024,IT,Italy,GWH,Gigawatt-hour,E7000,Electricity,FC_OTH_HH_E_SC,Final consumption - other sectors - households - energy use - space cooling,A,Annual,7295.973
2010,2010,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_SC,Final consumption - other sectors - households - energy use - space cooling,A,Annual,0.0
2011,2011,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_SC,Final consumption - other sectors - households - energy use - space cooling,A,Annual,0.0
2012,2012,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_SC,Final consumption - other sectors - households - energy use - space cooling,A,Annual,0.0
2013,2013,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_SC,Final consumption - other sectors - households - energy use - space cooling,A,Annual,0.0
2014,2014,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_SC,Final consumption - other sectors - households - energy use - space cooling,A,Annual,0.0
2015,2015,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_SC,Final consumption - other sectors - households - energy use - space cooling,A,Annual,11346.577
2016,2016,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_SC,Final consumption - other sectors - households - energy use - space cooling,A,Annual,7877.88
2017,2017,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_SC,Final consumption - other sectors - households - energy use - space cooling,A,Annual,11635.175
2018,2018,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_SC,Final consumption - other sectors - households - energy use - space cooling,A,Annual,8960.371
2019,2019,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_SC,Final consumption - other sectors - households - energy use - space cooling,A,Annual,11038.449
2020,2020,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_SC,Final consumption - other sectors - households - energy use - space cooling,A,Annual,8629.206
2021,2021,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_SC,Final consumption - other sectors - households - energy use - space cooling,A,Annual,21131.039
2022,2022,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_SC,Final consumption - other sectors - households - energy use - space cooling,A,Annual,25986.008
2023,2023,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_SC,Final consumption - other sectors - households - energy use - space cooling,A,Annual,22698.188
2024,2024,IT,Italy,TJ,Terajoule,E7000,Electricity,FC_OTH_HH_E_SC,Final consumption - other sectors - households - energy use - space cooling,A,Annual,26265.505
2010,2010,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_SC,Final consumption - other sectors - households - energy use - space cooling,A,Annual,0.0
2011,2011,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_SC,Final consumption - other sectors - households - energy use - space cooling,A,Annual,0.0
2012,2012,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_SC,Final consumption - other sectors - households - energy use - space cooling,A,Annual,0.0
2013,2013,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_SC,Final consumption - other sectors - households - energy use - space cooling,A,Annual,0.0
2014,2014,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_SC,Final consumption - other sectors - households - energy use - space cooling,A,Annual,0.0
2015,2015,IT,Italy,TJ,Terajoule,TOTAL,Total,FC_OTH_HH_E_SC,Final consumption - other sectors - households - energy use - space cooling,A,Annual,11346.577
