year,region,province,activity,class,consumption_GWh
2017,Valle D'Aosta,Aosta,Manifatturiera di base,Cartaria,0.530116
2017,Veneto,Belluno,Energia ed acqua,Acquedotti,10.194029
2017,Veneto,Belluno,Manifatturiera non di base,Lavorazione plastica e gomma,37.847265
2017,Veneto,Belluno,Manifatturiera non di base,"Tessile, abbigl. e calzature",8.837545
2017,Veneto,Belluno,Manifatturiera non di base,Alimentare,18.063395
2017,Veneto,Belluno,Manifatturiera di base,Siderurgica,7.176067
2017,Veneto,Belluno,,,6.594759
2017,Veneto,Belluno,Manifatturiera di base,Cartaria,102.245506
2017,Veneto,Belluno,Manifatturiera di base,Materiali da costruzione,26.828439
2017,Veneto,Belluno,,,0.0
2017,Veneto,Belluno,Manifatturiera non di base,Altre manifatturiere,11.812068
2017,Veneto,Belluno,Manifatturiera non di base,Legno e mobilio,11.262276
2017,Veneto,Belluno,Manifatturiera di base,Chimica,4.210444
2017,Veneto,Belluno,Energia ed acqua,Estrazione combustibili,0.042662
2017,Veneto,Belluno,Energia ed acqua,Raffinazione e cokerie,0.021444
2017,Veneto,Belluno,Manifatturiera non di base,Mezzi di trasporto,0.916694
2017,Veneto,Belluno,Energia ed acqua,Elettricità e gas,16.145873
2017,Veneto,Belluno,Manifatturiera di base,Metalli non ferrosi,42.237604
2017,Veneto,Belluno,Manifatturiera non di base,Meccanica,118.569966
2017,Veneto,Padova,Manifatturiera non di base,Mezzi di trasporto,21.015681
2017,Veneto,Padova,Energia ed acqua,Raffinazione e cokerie,0.241573
2017,Veneto,Padova,Manifatturiera non di base,Altre manifatturiere,49.829757
2017,Veneto,Padova,Manifatturiera di base,Materiali da costruzione,108.577657
2017,Veneto,Padova,Manifatturiera non di base,Meccanica,465.633843
2017,Veneto,Padova,Manifatturiera di base,Siderurgica,533.57553
2017,Veneto,Padova,Energia ed acqua,Elettricità e gas,111.709458
2017,Veneto,Padova,Energia ed acqua,Estrazione combustibili,1.320675
2017,Veneto,Padova,Manifatturiera di base,Cartaria,297.078278
2017,Veneto,Padova,Manifatturiera non di base,Alimentare,285.463276
2017,Veneto,Padova,Manifatturiera non di base,Lavorazione plastica e gomma,274.049289
2017,Veneto,Padova,Manifatturiera non di base,Legno e mobilio,68.21029
2017,Veneto,Padova,Manifatturiera di base,Metalli non ferrosi,19.655157
2017,Veneto,Padova,Manifatturiera non di base,"Tessile, abbigl. e calzature",73.954954
2017,Veneto,Padova,,,0.0
2017,Veneto,Padova,Energia ed acqua,Acquedotti,61.028088
2017,Veneto,Padova,,,32.075104
2017,Veneto,Padova,Manifatturiera di base,Chimica,156.015836
2017,Veneto,Rovigo,,,0.0
2017,Veneto,Rovigo,Manifatturiera non di base,Lavorazione plastica e gomma,60.808531
2017,Veneto,Rovigo,Energia ed acqua,Raffinazione e cokerie,0.540921
2017,Veneto,Rovigo,Manifatturiera di base,Cartaria,139.71594
2017,Veneto,Rovigo,Manifatturiera di base,Chimica,80.71627
2017,Veneto,Rovigo,,,6.470552
2017,Veneto,Rovigo,Manifatturiera non di base,Legno e mobilio,7.817265
2017,Veneto,Rovigo,Manifatturiera non di base,Altre manifatturiere,1.738433
2017,Veneto,Rovigo,Manifatturiera non di base,Mezzi di trasporto,4.179455
2017,Veneto,Rovigo,Energia ed acqua,Acquedotti,21.416499
2017,Veneto,Rovigo,Manifatturiera non di base,Meccanica,82.060345
2017,Veneto,Rovigo,Manifatturiera di base,Materiali da costruzione,102.583323
2017,Veneto,Rovigo,Manifatturiera di base,Siderurgica,65.535729
2017,Veneto,Rovigo,Manifatturiera non di base,Alimentare,173.371212
2017,Veneto,Rovigo,Energia ed acqua,Elettricità e gas,35.595342
2017,Veneto,Rovigo,Manifatturiera non di base,"Tessile, abbigl. e calzature",8.277159
2017,Veneto,Rovigo,Manifatturiera di base,Metalli non ferrosi,0.735024
2017,Veneto,Rovigo,Energia ed acqua,Estrazione combustibili,0.017936
2017,Veneto,Treviso,Manifatturiera di base,Materiali da costruzione,245.923801
2017,Veneto,Treviso,Manifatturiera non di base,"Tessile, abbigl. e calzature",104.457169
2017,Veneto,Treviso,Energia ed acqua,Estrazione combustibili,0.534042
2017,Veneto,Treviso,,,0.0
2017,Veneto,Treviso,Manifatturiera non di base,Meccanica,519.795691
2017,Veneto,Treviso,Manifatturiera non di base,Altre manifatturiere,54.701658
2017,Veneto,Treviso,Manifatturiera non di base,Legno e mobilio,378.907707
2017,Veneto,Treviso,Manifatturiera di base,Chimica,78.075593
2017,Veneto,Treviso,Energia ed acqua,Raffinazione e cokerie,0.229288
2017,Veneto,Treviso,Manifatturiera di base,Siderurgica,16.241066
2017,Veneto,Treviso,Manifatturiera non di base,Lavorazione plastica e gomma,384.253182
2017,Veneto,Treviso,Energia ed acqua,Acquedotti,66.331411
2017,Veneto,Treviso,Manifatturiera di base,Metalli non ferrosi,22.008525
2017,Veneto,Treviso,Energia ed acqua,Elettricità e gas,81.63417
2017,Veneto,Treviso,Manifatturiera non di base,Mezzi di trasporto,10.633808
2017,Veneto,Treviso,,,52.014685
2017,Veneto,Treviso,Manifatturiera di base,Cartaria,260.452684
2017,Veneto,Treviso,Manifatturiera non di base,Alimentare,262.532241
2017,Veneto,Venezia,Manifatturiera di base,Siderurgica,6.684379
2017,Veneto,Venezia,Manifatturiera non di base,Alimentare,287.717824
2017,Veneto,Venezia,Energia ed acqua,Acquedotti,42.511564
2017,Veneto,Venezia,Manifatturiera di base,Cartaria,25.017881
2017,Veneto,Venezia,,,33.783915
2017,Veneto,Venezia,,,0.0
2017,Veneto,Venezia,Energia ed acqua,Estrazione combustibili,0.675509
2017,Veneto,Venezia,Manifatturiera non di base,Lavorazione plastica e gomma,102.747012
2017,Veneto,Venezia,Manifatturiera di base,Materiali da costruzione,77.454831
2017,Veneto,Venezia,Manifatturiera non di base,"Tessile, abbigl. e calzature",43.972834
2017,Veneto,Venezia,Manifatturiera non di base,Legno e mobilio,38.555992
2017,Veneto,Venezia,Energia ed acqua,Raffinazione e cokerie,96.512235
2017,Veneto,Venezia,Manifatturiera non di base,Meccanica,232.827439
2017,Veneto,Venezia,Manifatturiera di base,Metalli non ferrosi,84.568386
2017,Veneto,Venezia,Energia ed acqua,Elettricità e gas,39.585865
2017,Veneto,Venezia,Manifatturiera non di base,Altre manifatturiere,14.428286
2017,Veneto,Venezia,Manifatturiera non di base,Mezzi di trasporto,54.120159
2017,Veneto,Venezia,Manifatturiera di base,Chimica,420.796296
2017,Veneto,Verona,Manifatturiera non di base,Legno e mobilio,46.174602
2017,Veneto,Verona,Manifatturiera di base,Materiali da costruzione,318.518783
2017,Veneto,Verona,Manifatturiera non di base,"Tessile, abbigl. e calzature",61.906742
2017,Veneto,Verona,Manifatturiera non di base,Alimentare,571.955006
2017,Veneto,Verona,Manifatturiera non di base,Altre manifatturiere,10.07375
2017,Veneto,Verona,Manifatturiera di base,Metalli non ferrosi,8.146975
2017,Veneto,Verona,Manifatturiera non di base,Mezzi di trasporto,7.698718
2017,Veneto,Verona,Energia ed acqua,Elettricità e gas,173.4815
2017,Veneto,Verona,,,0.0
2017,Veneto,Verona,Energia ed acqua,Acquedotti,114.342797
2017,Veneto,Verona,Manifatturiera di base,Siderurgica,782.801039
2017,Veneto,Verona,Manifatturiera di base,Cartaria,214.211182
2017,Veneto,Verona,Manifatturiera di base,Chimica,172.932515
2017,Veneto,Verona,Manifatturiera non di base,Lavorazione plastica e gomma,70.136279
2017,Veneto,Verona,Manifatturiera non di base,Meccanica,402.045714
2017,Veneto,Verona,Energia ed acqua,Estrazione combustibili,0.374033
2017,Veneto,Verona,Energia ed acqua,Raffinazione e cokerie,1.299325
2017,Veneto,Verona,,,30.808557
2017,Veneto,Vicenza,Energia ed acqua,Raffinazione e cokerie,0.460448
2017,Veneto,Vicenza,Manifatturiera non di base,Legno e mobilio,58.373757
2017,Veneto,Vicenza,,,0.0
2017,Veneto,Vicenza,Manifatturiera non di base,Alimentare,179.704574
2017,Veneto,Vicenza,Manifatturiera non di base,Mezzi di trasporto,9.737637
2017,Veneto,Vicenza,Manifatturiera di base,Materiali da costruzione,171.09711
2017,Veneto,Vicenza,Manifatturiera non di base,Altre manifatturiere,50.338998
2017,Veneto,Vicenza,,,23.156802
2017,Veneto,Vicenza,Manifatturiera non di base,Meccanica,910.665604
2017,Veneto,Vicenza,Energia ed acqua,Estrazione combustibili,0.207122
2017,Veneto,Vicenza,Manifatturiera di base,Cartaria,240.717156
2017,Veneto,Vicenza,Energia ed acqua,Acquedotti,64.250698
2017,Veneto,Vicenza,Manifatturiera non di base,Lavorazione plastica e gomma,347.867611
2017,Veneto,Vicenza,Manifatturiera non di base,"Tessile, abbigl. e calzature",388.218189
2017,Veneto,Vicenza,Manifatturiera di base,Chimica,138.285661
2017,Veneto,Vicenza,Energia ed acqua,Elettricità e gas,401.197242
2017,Veneto,Vicenza,Manifatturiera di base,Siderurgica,725.033063
2017,Veneto,Vicenza,Manifatturiera di base,Metalli non ferrosi,23.864351
2018,Abruzzo,Chieti,Manifatturiera non di base,"Tessile, abbigl. e calzature",11.338043
2018,Abruzzo,Chieti,Energia ed acqua,Estrazione combustibili,5.666712
2018,Abruzzo,Chieti,Manifatturiera di base,Chimica,38.267615
2018,Abruzzo,Chieti,Manifatturiera di base,Metalli non ferrosi,15.202322
2018,Abruzzo,Chieti,Manifatturiera di base,Siderurgica,14.448865
2018,Abruzzo,Chieti,Energia ed acqua,Acquedotti,29.106691
2018,Abruzzo,Chieti,Energia ed acqua,Elettricità e gas,41.647894
2018,Abruzzo,Chieti,Manifatturiera non di base,Meccanica,173.334869
2018,Abruzzo,Chieti,Energia ed acqua,Raffinazione e cokerie,2.123072
2018,Abruzzo,Chieti,Manifatturiera non di base,Mezzi di trasporto,219.518445
2018,Abruzzo,Chieti,Manifatturiera di base,Cartaria,30.121062
2018,Abruzzo,Chieti,,,7.560516
2018,Abruzzo,Chieti,,,0.0
2018,Abruzzo,Chieti,Manifatturiera di base,Materiali da costruzione,239.205627
2018,Abruzzo,Chieti,Manifatturiera non di base,Alimentare,89.456239
2018,Abruzzo,Chieti,Manifatturiera non di base,Altre manifatturiere,6.039462
2018,Abruzzo,Chieti,Manifatturiera non di base,Legno e mobilio,6.576924
2018,Abruzzo,Chieti,Manifatturiera non di base,Lavorazione plastica e gomma,86.862357
2018,Abruzzo,L'Aquila,,,10.067004
2018,Abruzzo,L'Aquila,Energia ed acqua,Raffinazione e cokerie,0.054169
2018,Abruzzo,L'Aquila,Energia ed acqua,Acquedotti,61.730149
2018,Abruzzo,L'Aquila,Manifatturiera non di base,Altre manifatturiere,7.111067
2018,Abruzzo,L'Aquila,Manifatturiera non di base,Lavorazione plastica e gomma,51.076782
2018,Abruzzo,L'Aquila,Manifatturiera di base,Siderurgica,0.482439
2018,Abruzzo,L'Aquila,Manifatturiera non di base,"Tessile, abbigl. e calzature",6.493228
2018,Abruzzo,L'Aquila,Manifatturiera di base,Chimica,49.216962
2018,Abruzzo,L'Aquila,Manifatturiera non di base,Alimentare,46.52399
2018,Abruzzo,L'Aquila,,,0.0
2018,Abruzzo,L'Aquila,Manifatturiera di base,Cartaria,65.060012
2018,Abruzzo,L'Aquila,Manifatturiera non di base,Meccanica,173.194143
2018,Abruzzo,L'Aquila,Energia ed acqua,Estrazione combustibili,0.346444
2018,Abruzzo,L'Aquila,Manifatturiera di base,Materiali da costruzione,78.256794
2018,Abruzzo,L'Aquila,Manifatturiera non di base,Legno e mobilio,3.946009
2018,Abruzzo,L'Aquila,Manifatturiera di base,Metalli non ferrosi,2.498739
2018,Abruzzo,L'Aquila,Energia ed acqua,Elettricità e gas,16.722461
2018,Abruzzo,L'Aquila,Manifatturiera non di base,Mezzi di trasporto,26.853325
2018,Abruzzo,Pescara,Energia ed acqua,Elettricità e gas,8.836401
2018,Abruzzo,Pescara,Manifatturiera di base,Materiali da costruzione,15.440377
2018,Abruzzo,Pescara,Manifatturiera non di base,Legno e mobilio,2.333291
2018,Abruzzo,Pescara,Manifatturiera non di base,Altre manifatturiere,2.529204
2018,Abruzzo,Pescara,Manifatturiera non di base,Lavorazione plastica e gomma,10.617792
2018,Abruzzo,Pescara,Energia ed acqua,Raffinazione e cokerie,0.885611
2018,Abruzzo,Pescara,Energia ed acqua,Acquedotti,22.36152
2018,Abruzzo,Pescara,Manifatturiera di base,Metalli non ferrosi,0.232381
2018,Abruzzo,Pescara,Manifatturiera non di base,Alimentare,55.931383
2018,Abruzzo,Pescara,Manifatturiera non di base,Mezzi di trasporto,1.411591
2018,Abruzzo,Pescara,Manifatturiera di base,Cartaria,58.433903
2018,Abruzzo,Pescara,,,0.0
2018,Abruzzo,Pescara,Manifatturiera di base,Siderurgica,0.522552
2018,Abruzzo,Pescara,Manifatturiera non di base,Meccanica,24.199251
2018,Abruzzo,Pescara,Manifatturiera non di base,"Tessile, abbigl. e calzature",5.472637
2018,Abruzzo,Pescara,Energia ed acqua,Estrazione combustibili,0.53966
2018,Abruzzo,Pescara,,,3.415913
2018,Abruzzo,Pescara,Manifatturiera di base,Chimica,123.755314
2018,Abruzzo,Teramo,Manifatturiera di base,Cartaria,5.867648
2018,Abruzzo,Teramo,Manifatturiera non di base,Lavorazione plastica e gomma,82.824466
2018,Abruzzo,Teramo,Manifatturiera non di base,Legno e mobilio,28.475317
2018,Abruzzo,Teramo,,,0.0
2018,Abruzzo,Teramo,Energia ed acqua,Raffinazione e cokerie,2.304551
2018,Abruzzo,Teramo,Manifatturiera di base,Metalli non ferrosi,2.621417
2018,Abruzzo,Teramo,Manifatturiera non di base,Alimentare,115.900348
2018,Abruzzo,Teramo,Manifatturiera di base,Siderurgica,9.782445
2018,Abruzzo,Teramo,Manifatturiera non di base,Mezzi di trasporto,8.078601
2018,Abruzzo,Teramo,Energia ed acqua,Estrazione combustibili,7.352751
2018,Abruzzo,Teramo,Energia ed acqua,Elettricità e gas,15.763705
2018,Abruzzo,Teramo,Manifatturiera non di base,Altre manifatturiere,41.93988
2018,Abruzzo,Teramo,Manifatturiera di base,Materiali da costruzione,56.137297
2018,Abruzzo,Teramo,Manifatturiera non di base,"Tessile, abbigl. e calzature",104.820512
2018,Abruzzo,Teramo,Manifatturiera non di base,Meccanica,114.337824
2018,Abruzzo,Teramo,Energia ed acqua,Acquedotti,6.997348
2018,Abruzzo,Teramo,Manifatturiera di base,Chimica,20.677585
2018,Abruzzo,Teramo,,,5.444919
2018,Basilicata,Matera,Manifatturiera non di base,Altre manifatturiere,2.986342
2018,Basilicata,Matera,Manifatturiera di base,Materiali da costruzione,12.951573
2018,Basilicata,Matera,Manifatturiera non di base,Lavorazione plastica e gomma,8.554802
2018,Basilicata,Matera,Manifatturiera non di base,"Tessile, abbigl. e calzature",60.75471
2018,Basilicata,Matera,Manifatturiera non di base,Legno e mobilio,7.775771
2018,Basilicata,Matera,Energia ed acqua,Raffinazione e cokerie,0.077334
2018,Basilicata,Matera,Energia ed acqua,Acquedotti,12.534141
2018,Basilicata,Matera,Manifatturiera di base,Chimica,40.520317
2018,Basilicata,Matera,,,3.166298
2018,Basilicata,Matera,Energia ed acqua,Elettricità e gas,24.055888
2018,Basilicata,Matera,,,0.0
2018,Basilicata,Matera,Manifatturiera di base,Metalli non ferrosi,12.936016
2018,Basilicata,Matera,Manifatturiera non di base,Alimentare,24.414963
2018,Basilicata,Matera,Manifatturiera non di base,Mezzi di trasporto,1.013467
2018,Basilicata,Matera,Manifatturiera di base,Siderurgica,1.216829
2018,Basilicata,Matera,Energia ed acqua,Estrazione combustibili,2.171598
2018,Basilicata,Matera,Manifatturiera non di base,Meccanica,8.183828
2018,Basilicata,Matera,Manifatturiera di base,Cartaria,0.806694
2018,Basilicata,Potenza,Manifatturiera non di base,Meccanica,48.056534
2018,Basilicata,Potenza,Manifatturiera non di base,Mezzi di trasporto,219.778845
2018,Basilicata,Potenza,Manifatturiera non di base,"Tessile, abbigl. e calzature",0.67224
2018,Basilicata,Potenza,Manifatturiera di base,Chimica,55.282683
2018,Basilicata,Potenza,Manifatturiera non di base,Legno e mobilio,2.771086
2018,Basilicata,Potenza,,,4.783025
2018,Basilicata,Potenza,Energia ed acqua,Elettricità e gas,3.769178
2018,Basilicata,Potenza,,,0.0
2018,Basilicata,Potenza,Energia ed acqua,Acquedotti,124.330764
2018,Basilicata,Potenza,Manifatturiera non di base,Altre manifatturiere,10.854367
2018,Basilicata,Potenza,Energia ed acqua,Raffinazione e cokerie,0.176035
2018,Basilicata,Potenza,Manifatturiera di base,Materiali da costruzione,69.934807
2018,Basilicata,Potenza,Manifatturiera non di base,Alimentare,108.264209
2018,Basilicata,Potenza,Manifatturiera di base,Siderurgica,356.578523
2018,Basilicata,Potenza,Manifatturiera non di base,Lavorazione plastica e gomma,17.293327
2018,Basilicata,Potenza,Energia ed acqua,Estrazione combustibili,245.818708
2018,Basilicata,Potenza,Manifatturiera di base,Metalli non ferrosi,1.43638
2018,Basilicata,Potenza,Manifatturiera di base,Cartaria,3.538547
2018,Calabria,Catanzaro,Manifatturiera non di base,Legno e mobilio,2.66278
2018,Calabria,Catanzaro,Manifatturiera di base,Cartaria,9.593222
2018,Calabria,Catanzaro,Manifatturiera di base,Materiali da costruzione,20.356426
2018,Calabria,Catanzaro,Manifatturiera non di base,Lavorazione plastica e gomma,1.483189
2018,Calabria,Catanzaro,Energia ed acqua,Acquedotti,67.908915
2018,Calabria,Catanzaro,,,5.255813
2018,Calabria,Catanzaro,Manifatturiera non di base,"Tessile, abbigl. e calzature",1.091847
2018,Calabria,Catanzaro,Manifatturiera di base,Siderurgica,0.220989
2018,Calabria,Catanzaro,Energia ed acqua,Raffinazione e cokerie,0.380955
2018,Calabria,Catanzaro,Energia ed acqua,Elettricità e gas,3.690798
2018,Calabria,Catanzaro,Manifatturiera di base,Chimica,1.297951
2018,Calabria,Catanzaro,Manifatturiera non di base,Alimentare,17.842942
2018,Calabria,Catanzaro,Manifatturiera di base,Metalli non ferrosi,0.201532
2018,Calabria,Catanzaro,Manifatturiera non di base,Mezzi di trasporto,1.985954
2018,Calabria,Catanzaro,Manifatturiera non di base,Meccanica,11.009553
2018,Calabria,Catanzaro,Energia ed acqua,Estrazione combustibili,0.059625
2018,Calabria,Catanzaro,Manifatturiera non di base,Altre manifatturiere,2.340364
2018,Calabria,Catanzaro,,,0.0
2018,Calabria,Cosenza,Manifatturiera non di base,Mezzi di trasporto,1.603612
2018,Calabria,Cosenza,,,0.0
2018,Calabria,Cosenza,Manifatturiera non di base,"Tessile, abbigl. e calzature",1.637234
2018,Calabria,Cosenza,Manifatturiera di base,Cartaria,4.43149
2018,Calabria,Cosenza,Manifatturiera non di base,Alimentare,62.961581
2018,Calabria,Cosenza,Manifatturiera di base,Materiali da costruzione,104.534367
2018,Calabria,Cosenza,Energia ed acqua,Elettricità e gas,5.81273
2018,Calabria,Cosenza,Manifatturiera di base,Chimica,0.853629
2018,Calabria,Cosenza,Energia ed acqua,Acquedotti,58.838589
2018,Calabria,Cosenza,Manifatturiera non di base,Altre manifatturiere,4.358964
2018,Calabria,Cosenza,Energia ed acqua,Raffinazione e cokerie,0.781028
2018,Calabria,Cosenza,Manifatturiera di base,Metalli non ferrosi,0.481861
2018,Calabria,Cosenza,Manifatturiera non di base,Legno e mobilio,13.641123
2018,Calabria,Cosenza,Manifatturiera non di base,Meccanica,14.625549
2018,Calabria,Cosenza,Energia ed acqua,Estrazione combustibili,0.236004
2018,Calabria,Cosenza,Manifatturiera non di base,Lavorazione plastica e gomma,9.956607
2018,Calabria,Cosenza,Manifatturiera di base,Siderurgica,4.144699
2018,Calabria,Cosenza,,,10.696646
2018,Calabria,Crotone,Manifatturiera non di base,Altre manifatturiere,0.568624
2018,Calabria,Crotone,Manifatturiera di base,Metalli non ferrosi,0.610187
2018,Calabria,Crotone,Manifatturiera non di base,Alimentare,5.787389
2018,Calabria,Crotone,,,0.0
2018,Calabria,Crotone,Manifatturiera non di base,"Tessile, abbigl. e calzature",0.583241
2018,Calabria,Crotone,Energia ed acqua,Elettricità e gas,8.835043
2018,Calabria,Crotone,Manifatturiera non di base,Legno e mobilio,3.085854
2018,Calabria,Crotone,Manifatturiera non di base,Meccanica,5.289555
2018,Calabria,Crotone,Manifatturiera non di base,Mezzi di trasporto,0.477217
2018,Calabria,Crotone,,,2.970274
2018,Calabria,Crotone,Energia ed acqua,Raffinazione e cokerie,0.010122
2018,Calabria,Crotone,Energia ed acqua,Acquedotti,19.704887
2018,Calabria,Crotone,Manifatturiera di base,Siderurgica,0.042112
2018,Calabria,Crotone,Energia ed acqua,Estrazione combustibili,0.024136
2018,Calabria,Crotone,Manifatturiera di base,Materiali da costruzione,1.604531
2018,Calabria,Crotone,Manifatturiera di base,Chimica,0.46354
2018,Calabria,Crotone,Manifatturiera di base,Cartaria,0.173497
2018,Calabria,Crotone,Manifatturiera non di base,Lavorazione plastica e gomma,0.114576
