zone,eic,datetime,price_eur_mwh
IT-Sicily,10Y1001A1001A74G,2026-07-21 00:45:00+02:00,171.0
IT-Sicily,10Y1001A1001A74G,2026-07-21 01:00:00+02:00,179.99
IT-Sicily,10Y1001A1001A74G,2026-07-21 01:15:00+02:00,186.56
IT-Sicily,10Y1001A1001A74G,2026-07-21 01:30:00+02:00,165.0
IT-Sicily,10Y1001A1001A74G,2026-07-21 01:45:00+02:00,162.5
IT-Sicily,10Y1001A1001A74G,2026-07-21 02:00:00+02:00,167.99
IT-Sicily,10Y1001A1001A74G,2026-07-21 02:15:00+02:00,165.0
IT-Sicily,10Y1001A1001A74G,2026-07-21 02:30:00+02:00,162.19
IT-Sicily,10Y1001A1001A74G,2026-07-21 02:45:00+02:00,162.14
IT-Sicily,10Y1001A1001A74G,2026-07-21 03:00:00+02:00,164.46
IT-Sicily,10Y1001A1001A74G,2026-07-21 03:15:00+02:00,160.99
IT-Sicily,10Y1001A1001A74G,2026-07-21 03:30:00+02:00,160.0
IT-Sicily,10Y1001A1001A74G,2026-07-21 03:45:00+02:00,155.0
IT-Sicily,10Y1001A1001A74G,2026-07-21 04:00:00+02:00,155.34
IT-Sicily,10Y1001A1001A74G,2026-07-21 04:15:00+02:00,155.7
IT-Sicily,10Y1001A1001A74G,2026-07-21 04:30:00+02:00,152.08
IT-Sicily,10Y1001A1001A74G,2026-07-21 04:45:00+02:00,152.48
IT-Sicily,10Y1001A1001A74G,2026-07-21 05:00:00+02:00,158.75
IT-Sicily,10Y1001A1001A74G,2026-07-21 05:15:00+02:00,160.0
IT-Sicily,10Y1001A1001A74G,2026-07-21 05:30:00+02:00,156.46
IT-Sicily,10Y1001A1001A74G,2026-07-21 05:45:00+02:00,158.75
IT-Sicily,10Y1001A1001A74G,2026-07-21 06:00:00+02:00,155.7
IT-Sicily,10Y1001A1001A74G,2026-07-21 06:15:00+02:00,169.61
IT-Sicily,10Y1001A1001A74G,2026-07-21 06:30:00+02:00,170.32
IT-Sicily,10Y1001A1001A74G,2026-07-21 06:45:00+02:00,177.51
IT-Sicily,10Y1001A1001A74G,2026-07-21 07:00:00+02:00,181.63
IT-Sicily,10Y1001A1001A74G,2026-07-21 07:15:00+02:00,197.7
IT-Sicily,10Y1001A1001A74G,2026-07-21 07:30:00+02:00,190.28
IT-Sicily,10Y1001A1001A74G,2026-07-21 07:45:00+02:00,190.39
IT-Sicily,10Y1001A1001A74G,2026-07-21 08:00:00+02:00,196.59
IT-Sicily,10Y1001A1001A74G,2026-07-21 08:15:00+02:00,197.7
IT-Sicily,10Y1001A1001A74G,2026-07-21 08:30:00+02:00,181.0
IT-Sicily,10Y1001A1001A74G,2026-07-21 08:45:00+02:00,184.71
IT-Sicily,10Y1001A1001A74G,2026-07-21 09:00:00+02:00,201.99
IT-Sicily,10Y1001A1001A74G,2026-07-21 09:15:00+02:00,181.63
IT-Sicily,10Y1001A1001A74G,2026-07-21 09:30:00+02:00,165.0
IT-Sicily,10Y1001A1001A74G,2026-07-21 09:45:00+02:00,155.0
IT-Sicily,10Y1001A1001A74G,2026-07-21 10:00:00+02:00,169.21
IT-Sicily,10Y1001A1001A74G,2026-07-21 10:15:00+02:00,170.5
IT-Sicily,10Y1001A1001A74G,2026-07-21 10:30:00+02:00,170.0
IT-Sicily,10Y1001A1001A74G,2026-07-21 10:45:00+02:00,170.0
IT-Sicily,10Y1001A1001A74G,2026-07-21 11:00:00+02:00,170.0
IT-Sicily,10Y1001A1001A74G,2026-07-21 11:15:00+02:00,170.3
IT-Sicily,10Y1001A1001A74G,2026-07-21 11:30:00+02:00,161.0
IT-Sicily,10Y1001A1001A74G,2026-07-21 11:45:00+02:00,160.5
IT-Sicily,10Y1001A1001A74G,2026-07-21 12:00:00+02:00,163.26
IT-Sicily,10Y1001A1001A74G,2026-07-21 12:15:00+02:00,162.0
IT-Sicily,10Y1001A1001A74G,2026-07-21 12:30:00+02:00,162.0
IT-Sicily,10Y1001A1001A74G,2026-07-21 12:45:00+02:00,161.06
IT-Sicily,10Y1001A1001A74G,2026-07-21 13:00:00+02:00,160.34
IT-Sicily,10Y1001A1001A74G,2026-07-21 13:15:00+02:00,162.21
IT-Sicily,10Y1001A1001A74G,2026-07-21 13:30:00+02:00,160.06
IT-Sicily,10Y1001A1001A74G,2026-07-21 13:45:00+02:00,158.12
IT-Sicily,10Y1001A1001A74G,2026-07-21 14:00:00+02:00,152.08
IT-Sicily,10Y1001A1001A74G,2026-07-21 14:15:00+02:00,169.56
IT-Sicily,10Y1001A1001A74G,2026-07-21 14:30:00+02:00,170.32
IT-Sicily,10Y1001A1001A74G,2026-07-21 14:45:00+02:00,176.0
IT-Sicily,10Y1001A1001A74G,2026-07-21 15:00:00+02:00,180.0
IT-Sicily,10Y1001A1001A74G,2026-07-21 15:15:00+02:00,181.0
IT-Sicily,10Y1001A1001A74G,2026-07-21 15:30:00+02:00,181.9
IT-Sicily,10Y1001A1001A74G,2026-07-21 15:45:00+02:00,186.57
IT-Sicily,10Y1001A1001A74G,2026-07-21 16:00:00+02:00,181.63
IT-Sicily,10Y1001A1001A74G,2026-07-21 16:15:00+02:00,186.5
IT-Sicily,10Y1001A1001A74G,2026-07-21 16:30:00+02:00,177.45
IT-Sicily,10Y1001A1001A74G,2026-07-21 16:45:00+02:00,181.63
IT-Sicily,10Y1001A1001A74G,2026-07-21 17:00:00+02:00,165.0
IT-Sicily,10Y1001A1001A74G,2026-07-21 17:15:00+02:00,175.0
IT-Sicily,10Y1001A1001A74G,2026-07-21 17:30:00+02:00,181.92
IT-Sicily,10Y1001A1001A74G,2026-07-21 17:45:00+02:00,197.7
IT-Sicily,10Y1001A1001A74G,2026-07-21 18:00:00+02:00,189.13
IT-Sicily,10Y1001A1001A74G,2026-07-21 18:15:00+02:00,197.7
IT-Sicily,10Y1001A1001A74G,2026-07-21 18:30:00+02:00,204.5
IT-Sicily,10Y1001A1001A74G,2026-07-21 18:45:00+02:00,197.7
IT-Sicily,10Y1001A1001A74G,2026-07-21 19:00:00+02:00,197.7
IT-Sicily,10Y1001A1001A74G,2026-07-21 19:15:00+02:00,197.7
IT-Sicily,10Y1001A1001A74G,2026-07-21 19:30:00+02:00,218.32
IT-Sicily,10Y1001A1001A74G,2026-07-21 19:45:00+02:00,251.94
IT-Sicily,10Y1001A1001A74G,2026-07-21 20:00:00+02:00,204.5
IT-Sicily,10Y1001A1001A74G,2026-07-21 20:15:00+02:00,214.8
IT-Sicily,10Y1001A1001A74G,2026-07-21 20:30:00+02:00,209.1
IT-Sicily,10Y1001A1001A74G,2026-07-21 20:45:00+02:00,237.6
IT-Sicily,10Y1001A1001A74G,2026-07-21 21:00:00+02:00,204.5
IT-Sicily,10Y1001A1001A74G,2026-07-21 21:15:00+02:00,204.5
IT-Sicily,10Y1001A1001A74G,2026-07-21 21:30:00+02:00,204.26
IT-Sicily,10Y1001A1001A74G,2026-07-21 21:45:00+02:00,220.66
IT-Sicily,10Y1001A1001A74G,2026-07-21 22:00:00+02:00,216.34
IT-Sicily,10Y1001A1001A74G,2026-07-21 22:15:00+02:00,191.71
IT-Sicily,10Y1001A1001A74G,2026-07-21 22:30:00+02:00,180.0
IT-Sicily,10Y1001A1001A74G,2026-07-21 22:45:00+02:00,170.0
IT-Sicily,10Y1001A1001A74G,2026-07-21 23:00:00+02:00,177.42
IT-Sicily,10Y1001A1001A74G,2026-07-21 23:15:00+02:00,167.78
IT-Sicily,10Y1001A1001A74G,2026-07-21 23:30:00+02:00,159.48
IT-Sicily,10Y1001A1001A74G,2026-07-21 23:45:00+02:00,147.0
IT-Sicily,10Y1001A1001A74G,2026-07-22 00:00:00+02:00,169.41
IT-Sicily,10Y1001A1001A74G,2026-07-22 00:15:00+02:00,188.82
IT-Sicily,10Y1001A1001A74G,2026-07-22 00:30:00+02:00,197.94
IT-Sicily,10Y1001A1001A74G,2026-07-22 00:45:00+02:00,188.82
IT-Sicily,10Y1001A1001A74G,2026-07-22 01:00:00+02:00,180.0
IT-Sicily,10Y1001A1001A74G,2026-07-22 01:15:00+02:00,180.0
IT-Sicily,10Y1001A1001A74G,2026-07-22 01:30:00+02:00,170.37
IT-Sicily,10Y1001A1001A74G,2026-07-22 01:45:00+02:00,155.0
IT-Sicily,10Y1001A1001A74G,2026-07-22 02:00:00+02:00,169.34
IT-Sicily,10Y1001A1001A74G,2026-07-22 02:15:00+02:00,165.94
IT-Sicily,10Y1001A1001A74G,2026-07-22 02:30:00+02:00,165.0
IT-Sicily,10Y1001A1001A74G,2026-07-22 02:45:00+02:00,155.0
IT-Sicily,10Y1001A1001A74G,2026-07-22 03:00:00+02:00,165.0
IT-Sicily,10Y1001A1001A74G,2026-07-22 03:15:00+02:00,165.0
IT-Sicily,10Y1001A1001A74G,2026-07-22 03:30:00+02:00,158.24
IT-Sicily,10Y1001A1001A74G,2026-07-22 03:45:00+02:00,165.0
IT-Sicily,10Y1001A1001A74G,2026-07-22 04:00:00+02:00,163.49
IT-Sicily,10Y1001A1001A74G,2026-07-22 04:15:00+02:00,162.01
IT-Sicily,10Y1001A1001A74G,2026-07-22 04:30:00+02:00,163.12
IT-Sicily,10Y1001A1001A74G,2026-07-22 04:45:00+02:00,162.49
IT-Sicily,10Y1001A1001A74G,2026-07-22 05:00:00+02:00,152.85
IT-Sicily,10Y1001A1001A74G,2026-07-22 05:15:00+02:00,164.51
IT-Sicily,10Y1001A1001A74G,2026-07-22 05:30:00+02:00,163.45
IT-Sicily,10Y1001A1001A74G,2026-07-22 05:45:00+02:00,170.67
IT-Sicily,10Y1001A1001A74G,2026-07-22 06:00:00+02:00,170.0
IT-Sicily,10Y1001A1001A74G,2026-07-22 06:15:00+02:00,179.71
IT-Sicily,10Y1001A1001A74G,2026-07-22 06:30:00+02:00,188.82
IT-Sicily,10Y1001A1001A74G,2026-07-22 06:45:00+02:00,188.82
IT-Sicily,10Y1001A1001A74G,2026-07-22 07:00:00+02:00,189.03
IT-Sicily,10Y1001A1001A74G,2026-07-22 07:15:00+02:00,195.0
IT-Sicily,10Y1001A1001A74G,2026-07-22 07:30:00+02:00,189.03
IT-Sicily,10Y1001A1001A74G,2026-07-22 07:45:00+02:00,188.82
IT-Sicily,10Y1001A1001A74G,2026-07-22 08:00:00+02:00,190.0
IT-Sicily,10Y1001A1001A74G,2026-07-22 08:15:00+02:00,188.82
IT-Sicily,10Y1001A1001A74G,2026-07-22 08:30:00+02:00,171.8
IT-Sicily,10Y1001A1001A74G,2026-07-22 08:45:00+02:00,170.0
IT-Sicily,10Y1001A1001A74G,2026-07-22 09:00:00+02:00,190.0
IT-Sicily,10Y1001A1001A74G,2026-07-22 09:15:00+02:00,181.73
IT-Sicily,10Y1001A1001A74G,2026-07-22 09:30:00+02:00,195.0
IT-Sicily,10Y1001A1001A74G,2026-07-22 09:45:00+02:00,184.63
IT-Sicily,10Y1001A1001A74G,2026-07-22 10:00:00+02:00,183.34
IT-Sicily,10Y1001A1001A74G,2026-07-22 10:15:00+02:00,171.8
IT-Sicily,10Y1001A1001A74G,2026-07-22 10:30:00+02:00,171.08
IT-Sicily,10Y1001A1001A74G,2026-07-22 10:45:00+02:00,153.7
IT-Sicily,10Y1001A1001A74G,2026-07-22 11:00:00+02:00,170.0
IT-Sicily,10Y1001A1001A74G,2026-07-22 11:15:00+02:00,167.49
IT-Sicily,10Y1001A1001A74G,2026-07-22 11:30:00+02:00,159.72
IT-Sicily,10Y1001A1001A74G,2026-07-22 11:45:00+02:00,155.87
IT-Sicily,10Y1001A1001A74G,2026-07-22 12:00:00+02:00,139.73
IT-Sicily,10Y1001A1001A74G,2026-07-22 12:15:00+02:00,138.0
IT-Sicily,10Y1001A1001A74G,2026-07-22 12:30:00+02:00,131.0
IT-Sicily,10Y1001A1001A74G,2026-07-22 12:45:00+02:00,112.28
IT-Sicily,10Y1001A1001A74G,2026-07-22 13:00:00+02:00,134.96
IT-Sicily,10Y1001A1001A74G,2026-07-22 13:15:00+02:00,134.96
IT-Sicily,10Y1001A1001A74G,2026-07-22 13:30:00+02:00,134.96
IT-Sicily,10Y1001A1001A74G,2026-07-22 13:45:00+02:00,136.41
IT-Sicily,10Y1001A1001A74G,2026-07-22 14:00:00+02:00,141.91
IT-Sicily,10Y1001A1001A74G,2026-07-22 14:15:00+02:00,131.0
IT-Sicily,10Y1001A1001A74G,2026-07-22 14:30:00+02:00,119.6
IT-Sicily,10Y1001A1001A74G,2026-07-22 14:45:00+02:00,58.14
IT-Sicily,10Y1001A1001A74G,2026-07-22 15:00:00+02:00,111.54
IT-Sicily,10Y1001A1001A74G,2026-07-22 15:15:00+02:00,114.2
IT-Sicily,10Y1001A1001A74G,2026-07-22 15:30:00+02:00,131.83
IT-Sicily,10Y1001A1001A74G,2026-07-22 15:45:00+02:00,122.12
IT-Sicily,10Y1001A1001A74G,2026-07-22 16:00:00+02:00,143.64
IT-Sicily,10Y1001A1001A74G,2026-07-22 16:15:00+02:00,144.63
IT-Sicily,10Y1001A1001A74G,2026-07-22 16:30:00+02:00,149.43
IT-Sicily,10Y1001A1001A74G,2026-07-22 16:45:00+02:00,158.9
IT-Sicily,10Y1001A1001A74G,2026-07-22 17:00:00+02:00,147.94
IT-Sicily,10Y1001A1001A74G,2026-07-22 17:15:00+02:00,154.96
IT-Sicily,10Y1001A1001A74G,2026-07-22 17:30:00+02:00,164.94
IT-Sicily,10Y1001A1001A74G,2026-07-22 17:45:00+02:00,171.04
IT-Sicily,10Y1001A1001A74G,2026-07-22 18:00:00+02:00,148.94
IT-Sicily,10Y1001A1001A74G,2026-07-22 18:15:00+02:00,166.09
IT-Sicily,10Y1001A1001A74G,2026-07-22 18:30:00+02:00,187.0
IT-Sicily,10Y1001A1001A74G,2026-07-22 18:45:00+02:00,192.41
IT-Sicily,10Y1001A1001A74G,2026-07-22 19:00:00+02:00,195.85
IT-Sicily,10Y1001A1001A74G,2026-07-22 19:15:00+02:00,198.34
IT-Sicily,10Y1001A1001A74G,2026-07-22 19:30:00+02:00,201.84
IT-Sicily,10Y1001A1001A74G,2026-07-22 19:45:00+02:00,210.85
IT-Sicily,10Y1001A1001A74G,2026-07-22 20:00:00+02:00,200.91
IT-Sicily,10Y1001A1001A74G,2026-07-22 20:15:00+02:00,200.91
IT-Sicily,10Y1001A1001A74G,2026-07-22 20:30:00+02:00,208.1
IT-Sicily,10Y1001A1001A74G,2026-07-22 20:45:00+02:00,222.82
IT-Sicily,10Y1001A1001A74G,2026-07-22 21:00:00+02:00,225.0
IT-Sicily,10Y1001A1001A74G,2026-07-22 21:15:00+02:00,224.52
IT-Sicily,10Y1001A1001A74G,2026-07-22 21:30:00+02:00,209.22
IT-Sicily,10Y1001A1001A74G,2026-07-22 21:45:00+02:00,188.82
IT-Sicily,10Y1001A1001A74G,2026-07-22 22:00:00+02:00,188.82
IT-Sicily,10Y1001A1001A74G,2026-07-22 22:15:00+02:00,188.82
IT-Sicily,10Y1001A1001A74G,2026-07-22 22:30:00+02:00,188.82
IT-Sicily,10Y1001A1001A74G,2026-07-22 22:45:00+02:00,166.22
IT-Sicily,10Y1001A1001A74G,2026-07-22 23:00:00+02:00,188.82
IT-Sicily,10Y1001A1001A74G,2026-07-22 23:15:00+02:00,184.63
IT-Sicily,10Y1001A1001A74G,2026-07-22 23:30:00+02:00,165.9
IT-Sicily,10Y1001A1001A74G,2026-07-22 23:45:00+02:00,148.11
IT-Sicily,10Y1001A1001A74G,2026-07-23 00:00:00+02:00,187.63
IT-Sicily,10Y1001A1001A74G,2026-07-23 00:15:00+02:00,204.5
IT-Sicily,10Y1001A1001A74G,2026-07-23 00:30:00+02:00,211.95
IT-Sicily,10Y1001A1001A74G,2026-07-23 00:45:00+02:00,190.0
IT-Sicily,10Y1001A1001A74G,2026-07-23 01:00:00+02:00,205.0
IT-Sicily,10Y1001A1001A74G,2026-07-23 01:15:00+02:00,191.02
IT-Sicily,10Y1001A1001A74G,2026-07-23 01:30:00+02:00,188.97
IT-Sicily,10Y1001A1001A74G,2026-07-23 01:45:00+02:00,175.01
IT-Sicily,10Y1001A1001A74G,2026-07-23 02:00:00+02:00,180.0
IT-Sicily,10Y1001A1001A74G,2026-07-23 02:15:00+02:00,178.84
IT-Sicily,10Y1001A1001A74G,2026-07-23 02:30:00+02:00,175.1
IT-Sicily,10Y1001A1001A74G,2026-07-23 02:45:00+02:00,168.0
IT-Sicily,10Y1001A1001A74G,2026-07-23 03:00:00+02:00,172.75
IT-Sicily,10Y1001A1001A74G,2026-07-23 03:15:00+02:00,168.0
IT-Sicily,10Y1001A1001A74G,2026-07-23 03:30:00+02:00,161.46
IT-Sicily,10Y1001A1001A74G,2026-07-23 03:45:00+02:00,162.75
IT-Sicily,10Y1001A1001A74G,2026-07-23 04:00:00+02:00,164.9
IT-Sicily,10Y1001A1001A74G,2026-07-23 04:15:00+02:00,164.9
IT-Sicily,10Y1001A1001A74G,2026-07-23 04:30:00+02:00,162.47
IT-Sicily,10Y1001A1001A74G,2026-07-23 04:45:00+02:00,162.75
IT-Sicily,10Y1001A1001A74G,2026-07-23 05:00:00+02:00,167.08
IT-Sicily,10Y1001A1001A74G,2026-07-23 05:15:00+02:00,171.26
IT-Sicily,10Y1001A1001A74G,2026-07-23 05:30:00+02:00,165.9
IT-Sicily,10Y1001A1001A74G,2026-07-23 05:45:00+02:00,165.9
IT-Sicily,10Y1001A1001A74G,2026-07-23 06:00:00+02:00,179.46
IT-Sicily,10Y1001A1001A74G,2026-07-23 06:15:00+02:00,188.61
IT-Sicily,10Y1001A1001A74G,2026-07-23 06:30:00+02:00,196.91
IT-Sicily,10Y1001A1001A74G,2026-07-23 06:45:00+02:00,195.02
IT-Sicily,10Y1001A1001A74G,2026-07-23 07:00:00+02:00,191.0
IT-Sicily,10Y1001A1001A74G,2026-07-23 07:15:00+02:00,197.7
IT-Sicily,10Y1001A1001A74G,2026-07-23 07:30:00+02:00,195.28
IT-Sicily,10Y1001A1001A74G,2026-07-23 07:45:00+02:00,190.0
IT-Sicily,10Y1001A1001A74G,2026-07-23 08:00:00+02:00,194.85
IT-Sicily,10Y1001A1001A74G,2026-07-23 08:15:00+02:00,191.92
IT-Sicily,10Y1001A1001A74G,2026-07-23 08:30:00+02:00,188.61
IT-Sicily,10Y1001A1001A74G,2026-07-23 08:45:00+02:00,184.62
IT-Sicily,10Y1001A1001A74G,2026-07-23 09:00:00+02:00,187.63
IT-Sicily,10Y1001A1001A74G,2026-07-23 09:15:00+02:00,175.23
IT-Sicily,10Y1001A1001A74G,2026-07-23 09:30:00+02:00,180.3
IT-Sicily,10Y1001A1001A74G,2026-07-23 09:45:00+02:00,173.0
IT-Sicily,10Y1001A1001A74G,2026-07-23 10:00:00+02:00,172.7
IT-Sicily,10Y1001A1001A74G,2026-07-23 10:15:00+02:00,183.71
IT-Sicily,10Y1001A1001A74G,2026-07-23 10:30:00+02:00,172.21
IT-Sicily,10Y1001A1001A74G,2026-07-23 10:45:00+02:00,169.22
IT-Sicily,10Y1001A1001A74G,2026-07-23 11:00:00+02:00,150.0
IT-Sicily,10Y1001A1001A74G,2026-07-23 11:15:00+02:00,156.08
IT-Sicily,10Y1001A1001A74G,2026-07-23 11:30:00+02:00,148.17
IT-Sicily,10Y1001A1001A74G,2026-07-23 11:45:00+02:00,148.68
IT-Sicily,10Y1001A1001A74G,2026-07-23 12:00:00+02:00,139.09
IT-Sicily,10Y1001A1001A74G,2026-07-23 12:15:00+02:00,137.62
IT-Sicily,10Y1001A1001A74G,2026-07-23 12:30:00+02:00,146.52
IT-Sicily,10Y1001A1001A74G,2026-07-23 12:45:00+02:00,143.56
IT-Sicily,10Y1001A1001A74G,2026-07-23 13:00:00+02:00,139.2
IT-Sicily,10Y1001A1001A74G,2026-07-23 13:15:00+02:00,139.2
IT-Sicily,10Y1001A1001A74G,2026-07-23 13:30:00+02:00,140.06
IT-Sicily,10Y1001A1001A74G,2026-07-23 13:45:00+02:00,141.94
IT-Sicily,10Y1001A1001A74G,2026-07-23 14:00:00+02:00,139.22
IT-Sicily,10Y1001A1001A74G,2026-07-23 14:15:00+02:00,153.46
IT-Sicily,10Y1001A1001A74G,2026-07-23 14:30:00+02:00,153.67
IT-Sicily,10Y1001A1001A74G,2026-07-23 14:45:00+02:00,155.76
IT-Sicily,10Y1001A1001A74G,2026-07-23 15:00:00+02:00,156.88
IT-Sicily,10Y1001A1001A74G,2026-07-23 15:15:00+02:00,153.0
IT-Sicily,10Y1001A1001A74G,2026-07-23 15:30:00+02:00,148.68
IT-Sicily,10Y1001A1001A74G,2026-07-23 15:45:00+02:00,148.68
IT-Sicily,10Y1001A1001A74G,2026-07-23 16:00:00+02:00,158.0
IT-Sicily,10Y1001A1001A74G,2026-07-23 16:15:00+02:00,159.0
IT-Sicily,10Y1001A1001A74G,2026-07-23 16:30:00+02:00,180.58
IT-Sicily,10Y1001A1001A74G,2026-07-23 16:45:00+02:00,187.97
IT-Sicily,10Y1001A1001A74G,2026-07-23 17:00:00+02:00,190.0
IT-Sicily,10Y1001A1001A74G,2026-07-23 17:15:00+02:00,196.2
IT-Sicily,10Y1001A1001A74G,2026-07-23 17:30:00+02:00,205.75
IT-Sicily,10Y1001A1001A74G,2026-07-23 17:45:00+02:00,205.0
IT-Sicily,10Y1001A1001A74G,2026-07-23 18:00:00+02:00,187.63
IT-Sicily,10Y1001A1001A74G,2026-07-23 18:15:00+02:00,202.27
IT-Sicily,10Y1001A1001A74G,2026-07-23 18:30:00+02:00,220.18
IT-Sicily,10Y1001A1001A74G,2026-07-23 18:45:00+02:00,230.0
IT-Sicily,10Y1001A1001A74G,2026-07-23 19:00:00+02:00,204.5
IT-Sicily,10Y1001A1001A74G,2026-07-23 19:15:00+02:00,200.91
IT-Sicily,10Y1001A1001A74G,2026-07-23 19:30:00+02:00,204.14
IT-Sicily,10Y1001A1001A74G,2026-07-23 19:45:00+02:00,240.85
IT-Sicily,10Y1001A1001A74G,2026-07-23 20:00:00+02:00,204.59
IT-Sicily,10Y1001A1001A74G,2026-07-23 20:15:00+02:00,230.4
IT-Sicily,10Y1001A1001A74G,2026-07-23 20:30:00+02:00,229.05
IT-Sicily,10Y1001A1001A74G,2026-07-23 20:45:00+02:00,234.52
IT-Sicily,10Y1001A1001A74G,2026-07-23 21:00:00+02:00,225.0
IT-Sicily,10Y1001A1001A74G,2026-07-23 21:15:00+02:00,225.4
IT-Sicily,10Y1001A1001A74G,2026-07-23 21:30:00+02:00,205.0
IT-Sicily,10Y1001A1001A74G,2026-07-23 21:45:00+02:00,192.0
IT-Sicily,10Y1001A1001A74G,2026-07-23 22:00:00+02:00,195.92
IT-Sicily,10Y1001A1001A74G,2026-07-23 22:15:00+02:00,224.91
IT-Sicily,10Y1001A1001A74G,2026-07-23 22:30:00+02:00,202.59
IT-Sicily,10Y1001A1001A74G,2026-07-23 22:45:00+02:00,191.74
IT-Sicily,10Y1001A1001A74G,2026-07-23 23:00:00+02:00,197.7
IT-Sicily,10Y1001A1001A74G,2026-07-23 23:15:00+02:00,197.7
IT-Sicily,10Y1001A1001A74G,2026-07-23 23:30:00+02:00,189.6
IT-Sicily,10Y1001A1001A74G,2026-07-23 23:45:00+02:00,175.0
IT-Sardinia,10Y1001A1001A75E,2026-04-25 01:30:00+02:00,143.95
IT-Sardinia,10Y1001A1001A75E,2026-04-25 01:45:00+02:00,145.35
IT-Sardinia,10Y1001A1001A75E,2026-04-25 02:00:00+02:00,166.7
IT-Sardinia,10Y1001A1001A75E,2026-04-25 02:15:00+02:00,145.35
IT-Sardinia,10Y1001A1001A75E,2026-04-25 02:30:00+02:00,142.84
IT-Sardinia,10Y1001A1001A75E,2026-04-25 02:45:00+02:00,142.84
IT-Sardinia,10Y1001A1001A75E,2026-04-25 03:00:00+02:00,143.95
IT-Sardinia,10Y1001A1001A75E,2026-04-25 03:15:00+02:00,145.35
IT-Sardinia,10Y1001A1001A75E,2026-04-25 03:30:00+02:00,145.35
IT-Sardinia,10Y1001A1001A75E,2026-04-25 03:45:00+02:00,145.35
IT-Sardinia,10Y1001A1001A75E,2026-04-25 04:00:00+02:00,145.35
IT-Sardinia,10Y1001A1001A75E,2026-04-25 04:15:00+02:00,145.35
IT-Sardinia,10Y1001A1001A75E,2026-04-25 04:30:00+02:00,142.84
IT-Sardinia,10Y1001A1001A75E,2026-04-25 04:45:00+02:00,142.84
IT-Sardinia,10Y1001A1001A75E,2026-04-25 05:00:00+02:00,142.84
IT-Sardinia,10Y1001A1001A75E,2026-04-25 05:15:00+02:00,145.35
IT-Sardinia,10Y1001A1001A75E,2026-04-25 05:30:00+02:00,142.84
IT-Sardinia,10Y1001A1001A75E,2026-04-25 05:45:00+02:00,142.84
IT-Sardinia,10Y1001A1001A75E,2026-04-25 06:00:00+02:00,157.5
IT-Sardinia,10Y1001A1001A75E,2026-04-25 06:15:00+02:00,156.82
IT-Sardinia,10Y1001A1001A75E,2026-04-25 06:30:00+02:00,142.84
IT-Sardinia,10Y1001A1001A75E,2026-04-25 06:45:00+02:00,142.84
IT-Sardinia,10Y1001A1001A75E,2026-04-25 07:00:00+02:00,155.35
IT-Sardinia,10Y1001A1001A75E,2026-04-25 07:15:00+02:00,145.35
IT-Sardinia,10Y1001A1001A75E,2026-04-25 07:30:00+02:00,140.0
IT-Sardinia,10Y1001A1001A75E,2026-04-25 07:45:00+02:00,120.0
IT-Sardinia,10Y1001A1001A75E,2026-04-25 08:00:00+02:00,142.84
IT-Sardinia,10Y1001A1001A75E,2026-04-25 08:15:00+02:00,134.99
IT-Sardinia,10Y1001A1001A75E,2026-04-25 08:30:00+02:00,112.34
IT-Sardinia,10Y1001A1001A75E,2026-04-25 08:45:00+02:00,107.32
IT-Sardinia,10Y1001A1001A75E,2026-04-25 09:00:00+02:00,132.86
IT-Sardinia,10Y1001A1001A75E,2026-04-25 09:15:00+02:00,118.0
IT-Sardinia,10Y1001A1001A75E,2026-04-25 09:30:00+02:00,111.99
IT-Sardinia,10Y1001A1001A75E,2026-04-25 09:45:00+02:00,100.0
IT-Sardinia,10Y1001A1001A75E,2026-04-25 10:00:00+02:00,33.0
IT-Sardinia,10Y1001A1001A75E,2026-04-25 10:15:00+02:00,33.0
IT-Sardinia,10Y1001A1001A75E,2026-04-25 10:30:00+02:00,30.0
IT-Sardinia,10Y1001A1001A75E,2026-04-25 10:45:00+02:00,16.0
IT-Sardinia,10Y1001A1001A75E,2026-04-25 11:00:00+02:00,6.0
IT-Sardinia,10Y1001A1001A75E,2026-04-25 11:15:00+02:00,11.0
IT-Sardinia,10Y1001A1001A75E,2026-04-25 11:30:00+02:00,6.0
IT-Sardinia,10Y1001A1001A75E,2026-04-25 11:45:00+02:00,5.0
IT-Sardinia,10Y1001A1001A75E,2026-04-25 12:00:00+02:00,5.0
IT-Sardinia,10Y1001A1001A75E,2026-04-25 12:15:00+02:00,11.0
IT-Sardinia,10Y1001A1001A75E,2026-04-25 12:30:00+02:00,10.0
IT-Sardinia,10Y1001A1001A75E,2026-04-25 12:45:00+02:00,11.0
IT-Sardinia,10Y1001A1001A75E,2026-04-25 13:00:00+02:00,12.5
IT-Sardinia,10Y1001A1001A75E,2026-04-25 13:15:00+02:00,12.5
IT-Sardinia,10Y1001A1001A75E,2026-04-25 13:30:00+02:00,12.5
IT-Sardinia,10Y1001A1001A75E,2026-04-25 13:45:00+02:00,12.5
IT-Sardinia,10Y1001A1001A75E,2026-04-25 14:00:00+02:00,3.0
IT-Sardinia,10Y1001A1001A75E,2026-04-25 14:15:00+02:00,11.86
IT-Sardinia,10Y1001A1001A75E,2026-04-25 14:30:00+02:00,11.86
IT-Sardinia,10Y1001A1001A75E,2026-04-25 14:45:00+02:00,11.86
