year,month,region,sector,tension_type,monthly_imcei,consumption_Gwh
2024,9,Calabria,CHIMICA,AT,0.001134,0.003144
2024,9,Lombardia,CARTARIA,MT,7.622532,4.031844
2024,9,Molise,MECCANICA,MT,1.532711,0.685339
2024,9,Toscana,CHIMICA,MT,4.932515,2.681562
2024,9,Veneto,CARTARIA,MT,14.36336,7.597321
2024,9,Lazio,ALTRO,MT,0,3.83373
2024,9,Umbria,MECCANICA,MT,2.932446,1.311218
2024,9,Campania,CHIMICA,MT,4.558109,2.478016
2024,9,Emilia-Romagna,ALIMENTARE,MT,4.05788,2.542816
2024,9,Lombardia,CERAMICHE E VETRARIE,MT,0,3.456293
2024,9,Veneto,CEMENTO CALCE E GESSO,MT,0,2.008975
2024,9,Emilia-Romagna,CARTARIA,MT,0,0
2024,9,Liguria,CARTARIA,MT,0,0
2024,9,Emilia-Romagna,METALLI NON FERROSI,MT,2.170026,1.549721
2024,9,Puglia,CERAMICHE E VETRARIE,MT,0,4.005633
2024,9,Lombardia,SIDERURGIA,MT,13.01972,0.915654
2024,9,Lombardia,METALLI NON FERROSI,AT,40.619555,88.790624
2024,9,Toscana,CARTARIA,AT,42.979734,12.402519
2024,9,Piemonte,CARTARIA,AT,7.735793,2.232292
2024,9,Sicilia,CEMENTO CALCE E GESSO,AT,8.345684,12.169606
2024,9,Lombardia,CARTARIA,AT,9.90312,2.85771
2024,9,Friuli-Venezia Giulia,SIDERURGIA,AT,14.238443,177.018971
2024,9,Sicilia,ALTRO,AT,0,0.363778
2024,9,Campania,CHIMICA,AT,4.720332,13.086412
2024,9,Marche,ALTRO,MT,0,1.851092
2024,9,Veneto,SIDERURGIA,MT,18.423629,1.295702
2024,9,Toscana,MECCANICA,MT,8.255475,3.691365
2024,9,Valle D'Aosta,MECCANICA,AT,0.190258,0.364422
2024,9,Toscana,SIDERURGIA,AT,0.378245,4.702516
2024,9,Friuli-Venezia Giulia,MECCANICA,AT,1.408723,2.698292
2024,9,Liguria,METALLI NON FERROSI,AT,0,0
2024,9,Umbria,SIDERURGIA,AT,7.043377,87.566546
2024,9,Toscana,CEMENTO CALCE E GESSO,AT,3.372025,4.917058
2024,9,Friuli-Venezia Giulia,CERAMICHE E VETRARIE,AT,2.413385,1.751595
2024,9,Emilia-Romagna,MECCANICA,AT,8.322989,15.941992
2024,9,Basilicata,ALTRO,AT,0,2.535923
2024,9,Abruzzo,MECCANICA,AT,1.317614,2.52378
2024,10,Lazio,CERAMICHE E VETRARIE,MT,0,3.950519
2024,10,Abruzzo,MECCANICA,MT,8.08172,3.613672
2024,10,Abruzzo,ALIMENTARE,MT,9.815032,6.150458
2024,10,Veneto,CHIMICA,MT,8.10722,4.407491
2024,10,Lazio,ALIMENTARE,MT,1.188362,0.744671
2024,10,Abruzzo,CHIMICA,MT,5.160797,2.805668
2024,10,Umbria,CHIMICA,MT,1.210704,0.658199
2024,10,Lombardia,ALTRO,AT,0,43.033832
2024,10,Lombardia,METALLI NON FERROSI,AT,38.75033,84.704669
2024,10,Piemonte,MEZZI DI TRASPORTO,AT,14.530137,13.830027
2024,10,Veneto,CARTARIA,AT,19.405111,5.599668
2024,10,Campania,MEZZI DI TRASPORTO,AT,24.348021,23.174853
2024,10,Marche,METALLI NON FERROSI,AT,1.547463,3.382612
2024,10,Lazio,ALTRO,AT,0,8.332951
2024,10,Lombardia,CHIMICA,AT,40.415002,112.044531
2024,10,Liguria,CARTARIA,MT,0.134517,0.071151
2024,10,Piemonte,METALLI NON FERROSI,MT,2.703442,1.930659
2024,10,Calabria,ALTRO,MT,0,0.457689
2024,10,Umbria,CHIMICA,AT,1.271623,3.525384
2024,10,Toscana,METALLI NON FERROSI,AT,2.581005,5.641841
2024,10,Piemonte,CERAMICHE E VETRARIE,AT,7.457801,5.412748
2024,10,Trentino-Alto Adige,METALLI NON FERROSI,AT,1.523665,3.330592
2024,10,Friuli-Venezia Giulia,CEMENTO CALCE E GESSO,AT,3.840067,5.599554
2024,10,Sicilia,CHIMICA,AT,4.620917,12.8108
2024,10,Valle D'Aosta,SIDERURGIA,AT,1.862898,23.160423
2024,10,Lombardia,ALTRO,MT,0,36.851117
2024,10,Sicilia,ALTRO,MT,0,25.378155
2024,10,Puglia,ALIMENTARE,MT,16.740965,10.4905
2024,10,Emilia-Romagna,ALTRO,MT,0,31.568739
2024,10,Veneto,METALLI NON FERROSI,MT,20.026406,14.30183
2024,10,Puglia,METALLI NON FERROSI,MT,0.484805,0.346223
2024,10,Molise,ALIMENTARE,MT,2.935653,1.839588
2024,10,Campania,CHIMICA,MT,4.045737,2.199465
2024,10,Toscana,MECCANICA,MT,8.805396,3.937257
2024,10,Sicilia,CHIMICA,MT,10.214776,5.553263
2024,10,Friuli-Venezia Giulia,ALIMENTARE,MT,7.239486,4.536526
2024,10,Toscana,CHIMICA,MT,7.351237,3.9965
2024,10,Abruzzo,ALTRO,MT,0,3.149916
2024,10,Lazio,CEMENTO CALCE E GESSO,MT,0,0.022177
2024,10,Friuli-Venezia Giulia,ALTRO,MT,0,0.877902
2024,10,Emilia-Romagna,CEMENTO CALCE E GESSO,MT,0,1.295939
2024,10,Campania,CERAMICHE E VETRARIE,MT,0,0.921028
2024,10,Umbria,MECCANICA,MT,2.94529,1.316961
2024,10,Lombardia,SIDERURGIA,AT,50.643017,629.61762
2024,10,Piemonte,ALIMENTARE,AT,23.993839,3.489504
2024,10,Emilia-Romagna,CHIMICA,AT,3.456667,9.58309
2024,10,Friuli-Venezia Giulia,METALLI NON FERROSI,AT,5.171847,11.305183
2024,10,Puglia,CEMENTO CALCE E GESSO,AT,7.196595,10.494015
2024,10,Sicilia,ALTRO,AT,0,0.289731
2024,10,Basilicata,CEMENTO CALCE E GESSO,AT,4.355649,6.351371
2024,10,Campania,CHIMICA,AT,5.020527,13.918659
2024,10,Friuli-Venezia Giulia,SIDERURGIA,AT,15.691793,195.087689
2024,10,Molise,CEMENTO CALCE E GESSO,MT,0,0.155441
2024,10,Puglia,CHIMICA,MT,17.610153,9.57376
2024,10,Emilia-Romagna,MECCANICA,AT,6.565518,12.575703
2024,10,Piemonte,CHIMICA,AT,2.638462,7.31474
2024,10,Friuli-Venezia Giulia,MEZZI DI TRASPORTO,AT,4.120311,3.92178
2024,10,Sicilia,METALLI NON FERROSI,AT,0.937093,2.0484
2024,10,Friuli-Venezia Giulia,MECCANICA,AT,1.534993,2.940151
2024,10,Piemonte,CEMENTO CALCE E GESSO,AT,6.445077,9.398158
2024,10,Lombardia,CARTARIA,AT,9.818407,2.833265
2024,10,Lombardia,ALIMENTARE,AT,23.914332,3.477941
2024,10,Sicilia,SIDERURGIA,AT,1.726299,21.462149
2024,10,Emilia-Romagna,SIDERURGIA,AT,0.950199,11.813312
2024,10,Umbria,SIDERURGIA,AT,8.483318,105.468564
2024,10,Lombardia,ALIMENTARE,MT,17.441574,10.929527
2024,10,Abruzzo,METALLI NON FERROSI,MT,1.415689,1.011013
2024,10,Lombardia,MECCANICA,MT,17.836275,7.975337
2024,10,Calabria,CHIMICA,MT,0.519357,0.282349
2024,10,Veneto,ALTRO,MT,0,12.489569
2024,10,Lazio,ALTRO,MT,0,3.798583
2024,10,Piemonte,ALIMENTARE,MT,13.31501,8.343672
2024,10,Puglia,CERAMICHE E VETRARIE,MT,0,4.429374
2024,10,Veneto,CERAMICHE E VETRARIE,MT,0,11.652278
2024,10,Toscana,METALLI NON FERROSI,MT,2.082056,1.486898
2024,10,Lombardia,MECCANICA,AT,28.258475,54.126754
2024,10,Umbria,ALTRO,AT,0,18.016028
2024,10,Liguria,MEZZI DI TRASPORTO,AT,4.981894,4.74185
2024,10,Veneto,CERAMICHE E VETRARIE,AT,23.044665,16.725434
2024,10,Calabria,CEMENTO CALCE E GESSO,MT,0,0.361093
2024,10,Friuli-Venezia Giulia,ALTRO,AT,0,27.567003
2024,10,Toscana,SIDERURGIA,AT,0.486735,6.051319
2024,10,Liguria,SIDERURGIA,AT,1.090292,13.555016
2024,10,Valle D'Aosta,ALTRO,AT,0,5.706254
2024,10,Toscana,CERAMICHE E VETRARIE,AT,9.494984,6.891301
2024,10,Trentino-Alto Adige,CEMENTO CALCE E GESSO,MT,0,1.39201
2024,10,Friuli-Venezia Giulia,CARTARIA,MT,0.477364,0.252496
2024,10,Marche,METALLI NON FERROSI,MT,4.701168,3.357333
2024,10,Veneto,MECCANICA,MT,7.845765,3.508167
2024,10,Emilia-Romagna,MECCANICA,MT,21.509752,9.617901
2024,10,Trentino-Alto Adige,MECCANICA,MT,3.265969,1.46035
2024,10,Umbria,ALTRO,MT,0,6.37092
2024,10,Piemonte,CARTARIA,MT,3.368746,1.781856
2024,10,Campania,METALLI NON FERROSI,MT,14.211616,10.149206
2024,10,Umbria,ALIMENTARE,MT,1.436332,0.900058
2024,10,Trentino-Alto Adige,SIDERURGIA,AT,1.285083,15.976752
2024,10,Piemonte,ALTRO,AT,0,25.272145
2024,10,Liguria,CERAMICHE E VETRARIE,AT,9.654679,7.007205
2024,10,Sardegna,ALTRO,AT,0,0.947562
2024,10,Lombardia,CEMENTO CALCE E GESSO,AT,17.225244,25.117707
2024,10,Puglia,MECCANICA,AT,0.981425,1.879837
2024,10,Trentino-Alto Adige,MEZZI DI TRASPORTO,AT,9.090284,8.652284
2024,10,Molise,MECCANICA,MT,2.397758,1.072137
2024,10,Sicilia,MEZZI DI TRASPORTO,AT,0.849058,0.808148
2024,10,Toscana,MEZZI DI TRASPORTO,AT,4.033401,3.839058
2024,10,Molise,ALTRO,AT,0,4.214943
2024,10,Lazio,CARTARIA,AT,5.23097,1.509484
2024,10,Emilia-Romagna,CEMENTO CALCE E GESSO,AT,9.36469,13.655513
2024,10,Calabria,CHIMICA,AT,0.057395,0.159118
2024,10,Abruzzo,CARTARIA,AT,18.326896,5.288531
2024,10,Lazio,METALLI NON FERROSI,AT,2.83426,6.195433
2024,10,Friuli-Venezia Giulia,CHIMICA,AT,3.171637,8.792889
2024,10,Emilia-Romagna,MEZZI DI TRASPORTO,AT,13.995133,13.320801
2024,10,Valle D'Aosta,MECCANICA,AT,0.220786,0.422897
2024,10,Trentino-Alto Adige,CARTARIA,MT,0.007306,0.003865
2024,10,Emilia-Romagna,CARTARIA,MT,0.040872,0.021619
2024,10,Lazio,CARTARIA,MT,5.037274,2.664404
2024,10,Sardegna,ALIMENTARE,MT,4.317188,2.705308
2024,10,Marche,ALIMENTARE,MT,1.105249,0.692589
2024,10,Emilia-Romagna,METALLI NON FERROSI,MT,3.099743,2.213678
2024,10,Trentino-Alto Adige,ALTRO,MT,0,0.764344
2024,10,Lombardia,CERAMICHE E VETRARIE,MT,0,3.480029
2024,10,Emilia-Romagna,ALTRO,AT,0,5.305579
2024,10,Piemonte,METALLI NON FERROSI,AT,4.94593,10.81135
2024,10,Piemonte,MECCANICA,AT,15.809847,30.282444
2024,10,Molise,CEMENTO CALCE E GESSO,AT,9.147758,13.339185
2024,10,Puglia,CERAMICHE E VETRARIE,AT,4.14598,3.009083
2024,10,Campania,MECCANICA,MT,0.02271,0.010154
2024,10,Veneto,MECCANICA,AT,6.894159,13.205187
2024,10,Toscana,MECCANICA,AT,5.736009,10.986848
2024,10,Puglia,ALIMENTARE,AT,34.1573,4.96761
2024,10,Marche,ALTRO,AT,0,17.699911
2024,10,Veneto,CEMENTO CALCE E GESSO,AT,7.53281,10.984281
2024,10,Calabria,CEMENTO CALCE E GESSO,AT,1.571119,2.290992
2024,10,Abruzzo,ALTRO,AT,0,13.791951
2024,10,Basilicata,ALIMENTARE,MT,4.838367,3.031897
2024,10,Veneto,CARTARIA,MT,8.862548,4.687735
2024,10,Basilicata,CARTARIA,MT,2.585659,1.367652
2024,10,Lombardia,METALLI NON FERROSI,MT,32.022939,22.869138
2024,10,Umbria,SIDERURGIA,MT,13.575811,0.954763
2024,10,Emilia-Romagna,SIDERURGIA,MT,35.986111,2.530841
2024,10,Campania,ALTRO,MT,0,3.189769
2024,10,Veneto,CEMENTO CALCE E GESSO,MT,0,2.283377
2024,10,Sardegna,CEMENTO CALCE E GESSO,MT,0,4.074257
2024,10,Toscana,CERAMICHE E VETRARIE,MT,0,3.363866
2024,10,Veneto,SIDERURGIA,AT,13.544401,168.390317
2024,10,Piemonte,CARTARIA,AT,3.234466,0.933359
2024,10,Lazio,CEMENTO CALCE E GESSO,AT,8.844457,12.896913
2024,10,Toscana,CHIMICA,AT,3.809159,10.560323
2024,10,Lazio,CHIMICA,AT,2.55895,7.094304
2024,10,Veneto,CHIMICA,AT,12.365151,34.280527
2024,10,Sicilia,MECCANICA,AT,17.439864,33.404606
2024,10,Puglia,SIDERURGIA,AT,0.167958,2.088138
2024,10,Toscana,CARTARIA,AT,36.692516,10.588237
2024,10,Lazio,MECCANICA,AT,0.42783,0.819473
2024,10,Friuli-Venezia Giulia,CARTARIA,AT,3.706371,1.069535
2024,10,Liguria,MECCANICA,AT,0.186088,0.356437
2024,10,Veneto,ALTRO,AT,0,2.794327
2024,10,Sardegna,CHIMICA,MT,0.603312,0.327991
2024,10,Friuli-Venezia Giulia,CHIMICA,MT,0,0
2024,10,Campania,CEMENTO CALCE E GESSO,MT,0,1.247223
2024,10,Umbria,CEMENTO CALCE E GESSO,AT,7.882859,11.494719
2024,10,Umbria,ALIMENTARE,AT,0.650209,0.094562
2024,10,Emilia-Romagna,ALIMENTARE,AT,15.49454,2.253423
2024,10,Basilicata,ALTRO,AT,0,2.635498
2024,10,Sardegna,CEMENTO CALCE E GESSO,AT,4.41621,6.43968
2024,10,Basilicata,MEZZI DI TRASPORTO,AT,3.842084,3.656959
2024,10,Toscana,CEMENTO CALCE E GESSO,AT,3.463283,5.05013
2024,10,Puglia,CHIMICA,AT,0.895366,2.482268
2024,10,Campania,METALLI NON FERROSI,AT,4.287155,9.371327
2024,10,Lombardia,MEZZI DI TRASPORTO,AT,7.209934,6.862536
2024,10,Umbria,METALLI NON FERROSI,MT,1.83165,1.30807
2024,10,Veneto,SIDERURGIA,MT,15.88051,1.116849
2024,10,Toscana,ALIMENTARE,MT,2.750101,1.723313
2024,10,Emilia-Romagna,ALIMENTARE,MT,4.75603,2.980302
2024,10,Lombardia,CARTARIA,MT,7.384988,3.906198
2024,10,Piemonte,ALTRO,MT,0,7.906978
2024,10,Marche,CARTARIA,MT,0.193961,0.102593
2024,10,Sardegna,CARTARIA,MT,0.967275,0.511628
2024,10,Basilicata,CEMENTO CALCE E GESSO,MT,0,5.619771
2024,10,Liguria,METALLI NON FERROSI,MT,2.51741,1.797805
2024,10,Piemonte,CEMENTO CALCE E GESSO,MT,0,3.374158
2024,10,Veneto,METALLI NON FERROSI,AT,6.212824,13.580665
2024,10,Abruzzo,MEZZI DI TRASPORTO,AT,5.973725,5.685891
2024,10,Marche,SIDERURGIA,AT,1.098653,13.658964
2024,10,Liguria,ALTRO,AT,0,4.171937
2024,10,Abruzzo,MECCANICA,AT,1.4637,2.803596
2024,10,Molise,ALTRO,MT,0,0.727014
2024,10,Sardegna,METALLI NON FERROSI,AT,8.901622,19.458129
2024,10,Marche,MECCANICA,AT,0.174613,0.334456
2024,10,Umbria,MECCANICA,AT,3.485329,6.675857
2024,10,Sicilia,CEMENTO CALCE E GESSO,AT,9.357034,13.64435
2024,10,Umbria,METALLI NON FERROSI,AT,0.476444,1.041464
2024,10,Lazio,SIDERURGIA,AT,0.116789,1.45197
2024,10,Emilia-Romagna,CERAMICHE E VETRARIE,AT,11.700037,8.491692
2024,10,Liguria,METALLI NON FERROSI,AT,0,0
2024,10,Veneto,ALIMENTARE,MT,6.853871,4.294886
2024,10,Campania,CARTARIA,MT,17.243595,9.120786
2024,10,Toscana,CARTARIA,MT,60.157543,31.819588
2024,10,Umbria,CARTARIA,MT,0.113555,0.060064
2024,10,Sicilia,ALIMENTARE,MT,5.455135,3.418387
2024,10,Marche,ALTRO,MT,0,1.758971
2024,10,Friuli-Venezia Giulia,MECCANICA,MT,4.220058,1.886963
2024,10,Lombardia,MEZZI DI TRASPORTO,MT,118.680616,4.365283
2024,10,Campania,ALIMENTARE,MT,7.650245,4.793923
2024,10,Abruzzo,CARTARIA,MT,3.572233,1.889488
2024,10,Piemonte,MECCANICA,MT,6.927991,3.097792
2024,10,Sardegna,ALTRO,MT,0,1.058566
2024,10,Lombardia,SIDERURGIA,MT,13.727042,0.965399
2024,10,Toscana,ALTRO,MT,0,7.001098
2024,10,Lombardia,CHIMICA,MT,33.251814,18.077349
2024,10,Lazio,CHIMICA,MT,0.990225,0.538336
2024,10,Abruzzo,CEMENTO CALCE E GESSO,MT,0,2.394643
2024,10,Sicilia,CEMENTO CALCE E GESSO,MT,0,0.846218
2024,10,Basilicata,SIDERURGIA,AT,2.671175,33.209295
2024,10,Toscana,ALTRO,AT,0,0.385599
2024,10,Veneto,ALIMENTARE,AT,49.024501,7.129797
2024,10,Lazio,CERAMICHE E VETRARIE,AT,6.144106,4.459289
2024,10,Puglia,ALTRO,AT,0,17.936965
2024,10,Lazio,MEZZI DI TRASPORTO,AT,1.801633,1.714824
2024,10,Piemonte,SIDERURGIA,AT,1.264067,15.715476
2024,10,Campania,ALTRO,AT,0,10.778753
2024,10,Emilia-Romagna,CHIMICA,MT,1.42219,0.773173
2024,10,Puglia,ALTRO,MT,0,2.278079
2024,10,Friuli-Venezia Giulia,METALLI NON FERROSI,MT,2.94356,2.102139
2024,10,Campania,SIDERURGIA,AT,0.037772,0.469601
2024,10,Puglia,MEZZI DI TRASPORTO,AT,15.199845,14.467466
2024,10,Lombardia,CERAMICHE E VETRARIE,AT,18.770369,13.623221
2024,10,Sardegna,MECCANICA,AT,1.595943,3.056895
2024,10,Sardegna,CHIMICA,AT,13.081181,36.265613
2024,10,Campania,CEMENTO CALCE E GESSO,AT,0.580383,0.846309
2024,10,Friuli-Venezia Giulia,CERAMICHE E VETRARIE,AT,2.786974,2.02274
2024,11,Toscana,CHIMICA,MT,6.258809,3.402602
2024,11,Veneto,CARTARIA,AT,15.7196,4.536153
2024,11,Campania,MEZZI DI TRASPORTO,AT,25.140668,23.929307
2024,11,Lombardia,METALLI NON FERROSI,AT,31.179325,68.155147
2024,11,Puglia,ALTRO,MT,0,2.504349
2024,11,Lazio,CERAMICHE E VETRARIE,MT,0,5.971609
2024,11,Toscana,SIDERURGIA,AT,0.371745,4.621702
2024,11,Lombardia,MEZZI DI TRASPORTO,MT,106.020302,3.899614
2024,11,Friuli-Venezia Giulia,CARTARIA,MT,1.096307,0.579878
2024,11,Lombardia,MEZZI DI TRASPORTO,AT,7.18924,6.842838
2024,11,Calabria,ALTRO,MT,0,0.472446
2024,11,Sicilia,CEMENTO CALCE E GESSO,MT,0,0.845546
2024,11,Sicilia,CEMENTO CALCE E GESSO,AT,11.971802,17.457182
2024,11,Calabria,CHIMICA,AT,0.074483,0.206494
2024,11,Toscana,METALLI NON FERROSI,AT,2.407215,5.261951
2024,11,Abruzzo,CARTARIA,MT,3.034214,1.60491
2024,11,Emilia-Romagna,CHIMICA,MT,1.304846,0.70938
2024,11,Umbria,METALLI NON FERROSI,AT,0.426247,0.931737
2024,11,Emilia-Romagna,ALTRO,AT,0,4.825458
2024,11,Lombardia,CARTARIA,AT,8.808665,2.541887
2024,11,Abruzzo,CARTARIA,AT,15.624322,4.508658
2024,11,Marche,SIDERURGIA,AT,1.045109,12.993288
2024,11,Lazio,MEZZI DI TRASPORTO,AT,1.87352,1.783248
2024,11,Puglia,MECCANICA,AT,0.975951,1.869354
2024,11,Umbria,ALTRO,AT,0,16.582399
2024,11,Sicilia,SIDERURGIA,AT,1.498534,18.630469
2024,11,Trentino-Alto Adige,SIDERURGIA,AT,0.082943,1.031184
2024,11,Liguria,MECCANICA,AT,0.139313,0.266842
2024,11,Emilia-Romagna,CERAMICHE E VETRARIE,AT,11.042577,8.014519
2024,11,Toscana,CARTARIA,MT,43.608077,23.065952
2024,11,Umbria,SIDERURGIA,MT,12.788787,0.899413
2024,11,Puglia,ALIMENTARE,AT,29.143611,4.238453
2024,11,Lombardia,MECCANICA,AT,26.200519,50.18491
2024,11,Lombardia,CHIMICA,AT,38.912537,107.879173
2024,11,Sardegna,ALIMENTARE,MT,4.165441,2.610217
2024,11,Veneto,MECCANICA,MT,6.729626,3.009094
2024,11,Marche,ALTRO,AT,0,16.953418
2024,11,Molise,CEMENTO CALCE E GESSO,MT,0,0.235517
2024,11,Abruzzo,METALLI NON FERROSI,MT,1.230871,0.879025
2024,11,Lazio,ALIMENTARE,MT,1.090826,0.683551
2024,11,Puglia,CEMENTO CALCE E GESSO,AT,4.186826,6.105195
2024,11,Piemonte,CEMENTO CALCE E GESSO,MT,0,3.563726
2024,11,Friuli-Venezia Giulia,MECCANICA,MT,3.740439,1.672505
2024,11,Friuli-Venezia Giulia,ALTRO,MT,0,1.87954
2024,11,Umbria,METALLI NON FERROSI,MT,2.003549,1.430832
2024,11,Liguria,ALTRO,AT,0,3.546566
2024,11,Toscana,ALTRO,MT,0,6.531371
2024,11,Toscana,ALIMENTARE,MT,2.834274,1.776059
2024,11,Piemonte,MECCANICA,AT,17.278306,33.095156
2024,11,Veneto,CHIMICA,MT,7.624437,4.145025
2024,11,Lazio,CARTARIA,AT,6.097346,1.759491
2024,11,Lombardia,CERAMICHE E VETRARIE,MT,0,3.21137
2024,11,Friuli-Venezia Giulia,MEZZI DI TRASPORTO,AT,5.238932,4.986503
2024,11,Emilia-Romagna,ALIMENTARE,AT,15.897725,2.312059
2024,11,Friuli-Venezia Giulia,CHIMICA,AT,3.768378,10.447263
2024,11,Veneto,MECCANICA,AT,6.440122,12.335517
2024,11,Umbria,ALIMENTARE,AT,1.287948,0.187311
2024,11,Molise,CEMENTO CALCE E GESSO,AT,9.398809,13.705265
2024,11,Basilicata,SIDERURGIA,AT,2.114199,26.28471
2024,11,Campania,CHIMICA,AT,4.706184,13.047189
2024,11,Sicilia,METALLI NON FERROSI,AT,0.235951,0.515768
2024,11,Umbria,SIDERURGIA,AT,7.485939,93.068681
2024,11,Lazio,CHIMICA,MT,2.737993,1.48851
2024,11,Trentino-Alto Adige,MECCANICA,MT,3.823537,1.709662
2024,11,Calabria,CEMENTO CALCE E GESSO,MT,0,0.297192
2024,11,Lazio,CEMENTO CALCE E GESSO,AT,13.136207,19.155108
2024,11,Friuli-Venezia Giulia,SIDERURGIA,AT,14.626405,181.84229
2024,11,Sicilia,CHIMICA,AT,4.604096,12.764167
2024,11,Emilia-Romagna,ALIMENTARE,MT,4.308161,2.699651
2024,11,Abruzzo,MECCANICA,MT,7.795696,3.485779
2024,11,Sardegna,CEMENTO CALCE E GESSO,MT,0,2.861257
2024,11,Sardegna,CHIMICA,AT,12.064503,33.447026
2024,11,Liguria,METALLI NON FERROSI,MT,2.17134,1.550659
2024,11,Abruzzo,ALTRO,MT,0,2.49462
2024,11,Liguria,MEZZI DI TRASPORTO,AT,4.515867,4.298277
2024,11,Puglia,CHIMICA,MT,16.734184,9.097539
2024,11,Campania,METALLI NON FERROSI,MT,13.346183,9.531158
2024,11,Veneto,SIDERURGIA,AT,12.54908,156.016025
2024,11,Liguria,CARTARIA,MT,2.053668,1.086262
2024,11,Marche,ALTRO,MT,0,1.553894
2024,11,Piemonte,CARTARIA,AT,3.925531,1.132777
2024,11,Campania,CERAMICHE E VETRARIE,MT,0,1.598197
2024,11,Abruzzo,ALTRO,AT,0,13.131812
2024,11,Piemonte,SIDERURGIA,AT,1.795731,22.325367
2024,11,Basilicata,CEMENTO CALCE E GESSO,AT,5.259885,7.66992
2024,11,Lazio,SIDERURGIA,AT,0.112004,1.392488
2024,11,Trentino-Alto Adige,MEZZI DI TRASPORTO,AT,8.742736,8.321482
2024,11,Friuli-Venezia Giulia,CEMENTO CALCE E GESSO,AT,2.891706,4.216662
2024,11,Valle D'Aosta,SIDERURGIA,AT,1.881383,23.390235
2024,11,Liguria,SIDERURGIA,AT,1.279576,15.908289
2024,11,Campania,METALLI NON FERROSI,AT,4.013983,8.774199
2024,11,Lombardia,METALLI NON FERROSI,MT,19.664895,14.043657
2024,11,Lombardia,ALIMENTARE,MT,15.637523,9.799043
2024,11,Umbria,CHIMICA,MT,1.21632,0.661252
2024,11,Sicilia,CHIMICA,MT,9.945896,5.407086
2024,11,Sicilia,ALTRO,MT,0,20.781717
2024,11,Umbria,ALTRO,MT,0,5.49494
2024,11,Piemonte,MECCANICA,MT,7.677315,3.432846
2024,11,Veneto,CARTARIA,MT,7.16921,3.792065
2024,11,Lazio,METALLI NON FERROSI,AT,2.696096,5.893419
2024,11,Veneto,CERAMICHE E VETRARIE,MT,0,12.469905
2024,11,Campania,ALIMENTARE,MT,7.141607,4.475192
2024,11,Veneto,METALLI NON FERROSI,MT,19.720183,14.083141
2024,11,Piemonte,ALTRO,AT,0,26.770893
2024,11,Abruzzo,MEZZI DI TRASPORTO,AT,5.449884,5.18729
2024,11,Friuli-Venezia Giulia,MECCANICA,AT,1.428779,2.736707
2024,11,Friuli-Venezia Giulia,METALLI NON FERROSI,AT,5.251954,11.48029
2024,11,Emilia-Romagna,CEMENTO CALCE E GESSO,MT,0,1.441206
2024,11,Lombardia,SIDERURGIA,MT,9.242791,0.650029
2024,11,Sardegna,METALLI NON FERROSI,AT,6.953557,15.199838
2024,11,Campania,ALTRO,AT,0,10.27657
2024,11,Puglia,ALTRO,AT,0,15.743378
2024,11,Friuli-Venezia Giulia,CARTARIA,AT,3.73684,1.078328
2024,11,Marche,MECCANICA,AT,0.200401,0.383851
2024,11,Basilicata,MEZZI DI TRASPORTO,AT,4.209077,4.00627
2024,11,Campania,CEMENTO CALCE E GESSO,AT,0.501769,0.731676
2024,11,Lazio,MECCANICA,AT,0.64126,1.22828
2024,11,Liguria,METALLI NON FERROSI,AT,0,0
2024,11,Piemonte,CARTARIA,MT,3.331914,1.762375
2024,11,Veneto,CEMENTO CALCE E GESSO,AT,7.675571,11.192454
2024,11,Lazio,CARTARIA,MT,3.987741,2.109266
2024,11,Puglia,ALIMENTARE,MT,16.731958,10.484856
2024,11,Piemonte,ALTRO,MT,0,7.629602
2024,11,Trentino-Alto Adige,ALTRO,MT,0,0.722834
2024,11,Piemonte,ALIMENTARE,MT,12.319009,7.719541
2024,11,Lombardia,CARTARIA,MT,6.295755,3.330062
2024,11,Toscana,METALLI NON FERROSI,MT,1.702055,1.21552
2024,11,Emilia-Romagna,CHIMICA,AT,3.46505,9.606331
2024,11,Campania,CARTARIA,MT,13.334108,7.052912
2024,11,Toscana,CEMENTO CALCE E GESSO,AT,4.922133,7.177414
2024,11,Trentino-Alto Adige,METALLI NON FERROSI,AT,1.541787,3.370206
2024,11,Piemonte,METALLI NON FERROSI,MT,2.310983,1.650385
2024,11,Emilia-Romagna,SIDERURGIA,MT,30.824438,2.167829
2024,11,Lazio,ALTRO,MT,0,3.501595
2024,11,Molise,ALTRO,MT,0,0.680879
2024,11,Friuli-Venezia Giulia,METALLI NON FERROSI,MT,2.342336,1.672776
2024,11,Puglia,CERAMICHE E VETRARIE,MT,0,4.638232
2024,11,Emilia-Romagna,MECCANICA,MT,20.249006,9.054169
2024,11,Lombardia,ALTRO,AT,0,42.639824
2024,11,Marche,METALLI NON FERROSI,MT,3.751884,2.679403
2024,11,Friuli-Venezia Giulia,ALTRO,AT,0,25.22087
2024,11,Lazio,ALTRO,AT,0,8.593036
2024,11,Valle D'Aosta,ALTRO,AT,0,5.445029
2024,11,Umbria,CHIMICA,AT,1.168612,3.239802
2024,11,Veneto,ALIMENTARE,AT,41.675813,6.061052
2024,11,Sardegna,MECCANICA,AT,1.851183,3.545786
2024,11,Lombardia,ALIMENTARE,AT,17.466781,2.540252
2024,11,Lombardia,CEMENTO CALCE E GESSO,AT,15.20902,22.177667
