node_id,lon,lat,sslm_m
993,14.10728,40.83952,53
994,13.88278,42.55099,357
995,12.94689,46.40411,383
996,13.46899,46.50886,769
997,10.55245,43.28960,21
998,10.90988,43.23064,586
999,11.95374,43.00366,259
1000,14.14742,42.34331,122
1001,7.80410,45.57046,301
1002,12.40333,44.00196,92
1003,10.72814,43.49995,100
1004,12.68306,46.12974,271
1005,8.86264,44.42264,113
1006,16.46378,40.30914,101
1007,12.64732,45.54161,0
1008,12.68591,37.62035,68
1009,10.98252,43.90059,42
1010,11.67200,42.65752,368
1011,9.34731,45.48542,118
1012,13.46752,43.28191,216
1013,13.28262,42.29997,813
1014,10.62397,43.05900,225
1015,16.17747,41.01005,611
1016,14.65874,42.13884,112
1017,14.88508,38.01936,1005
1018,11.54101,44.54467,20
1019,11.10383,46.21912,223
1020,8.34127,44.54683,267
1021,11.72060,45.39470,14
1022,10.69180,45.42296,88
1023,9.27534,45.57431,154
1024,10.61661,43.72136,12
1025,12.64151,37.80312,141
1026,7.19298,45.70114,662
1027,14.66938,42.04286,282
1028,13.95093,42.71725,18
1029,9.71189,44.18929,248
1030,13.75133,37.96724,9
1031,13.42347,45.74564,-3
1032,16.77285,41.08663,82
1033,15.76546,41.04027,309
1034,10.76439,43.30955,134
1035,12.63782,41.45927,42
1036,11.94944,45.38663,10
1037,7.52174,44.99978,274
1038,12.51492,41.62159,18
1039,12.97843,41.73223,229
1040,12.10027,43.60213,405
1041,13.90101,42.54129,332
1042,12.64610,42.49483,305
1043,13.30382,38.04102,534
1044,12.44668,43.93234,606
1045,10.35192,43.68162,-1
1046,10.84151,44.43539,459
1047,17.33545,40.40086,31
1048,15.00843,38.02214,825
1049,9.43997,46.15611,248
1050,13.98214,42.67491,216
1051,9.18038,45.01157,117
1052,11.34356,44.53973,27
1053,14.41829,42.21641,272
1054,10.12912,46.19248,398
1055,12.81992,45.74512,-3
1056,11.47587,43.10210,143
1057,12.36190,46.74093,1138
1058,13.52359,37.29395,75
1059,10.63504,44.40088,504
1060,14.97300,41.89755,29
1061,9.05726,45.46778,127
1062,14.37658,42.20848,330
1063,10.83944,43.17617,433
1064,10.72236,45.90058,727
1065,10.36674,43.79177,0
1066,10.44737,43.84339,13
1067,11.78629,45.39718,14
1068,9.13051,39.77797,494
1069,14.11636,41.31205,151
1070,10.20766,42.76994,284
1071,12.03266,46.24658,713
1072,9.61940,40.44071,137
1073,8.74790,46.06814,827
1074,9.61935,45.68427,231
1075,10.10988,45.56368,142
1076,11.90382,45.66381,39
1077,7.93637,45.23052,209
1078,7.48312,44.53011,473
1079,13.92134,42.62866,52
1080,10.08255,45.62165,238
1081,11.31681,46.21984,864
1082,8.28612,44.37966,335
1083,11.00368,44.19126,312
1084,10.89719,43.21994,609
1085,11.54166,43.86272,158
1086,11.98749,44.54812,1
1087,10.75057,43.81633,14
1088,10.88171,45.88318,70
1089,14.72138,41.53441,499
1090,16.20320,40.26920,268
1091,12.56399,45.98687,48
1092,11.39035,43.16152,285
1093,13.34367,45.98138,54
1094,13.32887,45.99799,64
1095,12.49751,41.82243,43
1096,9.59932,45.57870,154
1097,10.71552,43.30112,141
1098,16.15006,38.70420,377
1099,13.03251,41.49223,9
1100,12.57036,38.00616,28
1101,13.18512,45.83520,4
1102,10.76181,44.53862,122
1103,14.27449,42.14247,327
1104,9.66940,45.83557,469
1105,9.05937,45.47016,129
1106,14.79847,41.80258,227
1107,12.48171,44.95626,2
1108,10.59111,43.64097,11
1109,10.82477,44.39912,666
1110,10.51819,43.34091,31
1111,9.14001,40.12746,354
1112,12.40902,44.06460,39
1113,11.94074,44.16515,81
1114,13.82601,42.70577,107
1115,10.58559,43.09508,172
1116,11.25046,44.48397,76
1117,8.35373,45.16908,122
1118,13.93149,42.46559,316
1119,12.56423,41.69120,112
1120,12.70689,45.96625,24
1121,10.61661,43.52201,153
1122,12.58102,45.92267,19
1123,14.69190,41.56103,582
1124,11.68297,44.83568,2
1125,12.57083,41.90316,27
1126,11.14220,46.66097,302
1127,7.58671,45.03756,270
1128,14.67901,42.14316,100
1129,15.17033,41.56639,267
1130,8.35339,44.39539,539
1131,12.98528,45.86262,13
1132,13.98742,37.27701,284
1133,12.17316,43.73453,645
1134,11.78812,45.67332,59
1135,12.59169,37.69006,33
1136,11.91182,45.44055,8
1137,10.64845,43.32642,37
1138,10.51468,45.19183,34
1139,8.26508,46.03785,228
1140,12.20264,45.47091,-1
1141,12.28585,43.86380,371
1142,9.66940,45.85297,524
1143,7.51265,44.43723,499
1144,13.97210,42.59316,216
1145,12.86120,46.19459,223
1146,13.89333,42.48313,305
1147,11.60820,43.03805,496
1148,7.94087,45.23148,202
1149,13.40857,45.97115,60
1150,11.79199,44.45348,9
1151,11.92160,42.28175,209
1152,10.73515,43.21616,230
1153,8.61472,45.45237,154
1154,12.97138,46.17376,199
1155,10.83373,45.46699,130
1156,11.13412,46.45529,988
1157,12.85398,45.95787,40
1158,9.70411,45.57571,151
1159,14.72065,37.89046,1015
1160,10.63126,43.06923,263
1161,11.42422,43.22157,166
1162,12.73934,45.62770,-3
1163,13.06605,46.16455,150
1164,14.34993,40.59469,327
1165,12.74124,45.63594,-1
1166,14.06400,42.59274,27
1167,12.14309,45.05092,-2
1168,10.57326,44.53996,542
1169,14.34555,42.01455,269
1170,9.42797,45.47888,109
1171,15.17279,38.15283,0
1172,12.80781,45.61615,-1
1173,12.14758,45.03677,-4
1174,8.94230,39.37557,25
1175,10.56211,43.57683,91
1176,12.26867,44.11785,45
1177,11.43969,46.05529,388
1178,14.19422,37.09327,11
1179,14.69407,42.11779,134
1180,11.94972,45.38709,10
1181,15.56124,40.69462,344
1182,10.61346,43.17323,61
1183,8.08724,45.63178,770
1184,10.42947,43.84904,13
1185,7.80409,44.43709,334
1186,11.32179,43.32968,317
1187,17.60440,40.70481,180
1188,9.59376,45.31225,65
1189,13.45366,43.26471,122
1190,14.73560,41.11154,249
1191,9.29131,45.55292,145
1192,7.42866,45.44428,1619
1193,16.44750,38.66116,315
1194,11.87238,44.31274,26
1195,13.77941,42.61744,133
1196,12.24530,46.72394,1208
1197,14.38401,37.18234,142
1198,16.36821,40.60514,495
1199,7.29211,45.79122,1055
1200,14.65916,42.10538,203
1201,12.35611,41.91302,40
1202,9.42013,45.58946,170
1203,7.52577,44.75287,254
1204,9.88322,44.10684,22
1205,13.78782,42.62340,162
1206,13.98412,42.23481,426
1207,10.57810,46.68168,1321
1208,14.69115,37.85483,1085
1209,15.80070,40.62616,666
1210,12.02137,45.42309,4
1211,11.66817,44.11499,273
1212,10.57531,45.31623,58
1213,14.47287,40.73751,6
1214,17.61196,40.53334,130
1215,8.22331,45.15399,226
1216,11.70582,42.83308,401
1217,9.45148,45.65889,246
1218,15.71130,40.60268,778
1219,15.91137,40.67129,997
1220,10.79555,44.36190,749
1221,15.63488,41.43418,53
1222,10.80547,43.16563,189
1223,9.53706,46.01897,2328
1224,7.44103,44.97187,273
1225,14.90508,41.60209,581
1226,14.28387,37.40019,422
1227,13.51421,37.87195,321
1228,12.49772,43.17043,316
1229,11.42153,43.22942,166
1230,12.43146,46.00542,875
1231,12.13021,45.05145,-2
1232,10.32236,43.57602,-1
1233,9.95493,44.12502,32
1234,10.58087,43.60332,24
1235,12.10649,45.55903,9
1236,12.56155,46.07124,327
1237,11.97339,46.35399,784
1238,11.72845,44.20500,171
1239,10.27291,45.63694,485
1240,10.90365,44.09570,896
1241,11.60360,44.20008,230
1242,12.97371,45.95134,33
1243,10.46988,45.61472,465
1244,10.26476,45.57885,202
1245,12.48621,45.94516,25
1246,10.75382,43.75791,89
1247,11.81311,44.14640,400
1248,10.55163,43.32772,11
1249,10.73788,43.19859,291
1250,13.46339,43.28860,213
1251,11.29963,45.53711,148
1252,17.90779,40.54800,57
1253,12.29878,43.90848,229
1254,14.35892,40.62684,98
1255,10.75107,44.34969,503
1256,9.93193,45.51517,130
1257,14.74233,41.63324,848
1258,14.72932,36.73284,73
1259,11.95981,44.01600,188
1260,11.54773,45.06206,6
1261,14.87673,41.55264,241
1262,10.61070,43.85432,19
1263,8.16421,45.00433,209
1264,11.87015,46.69154,1497
1265,13.44818,45.91115,24
1266,11.38878,46.43544,1342
1267,13.11461,43.47414,372
1268,10.27690,45.51841,130
1269,12.71776,45.99228,43
1270,12.69513,45.62992,-4
1271,11.46226,45.52194,39
1272,10.45414,45.29154,50
1273,13.37876,45.94240,42
1274,8.08260,45.54832,368
1275,9.16240,45.07863,59
1276,9.61059,45.19576,66
1277,13.84939,37.38472,540
1278,12.97194,41.73751,217
1279,11.71005,44.09461,527
1280,11.79447,45.76493,107
1281,12.14800,45.03645,-3
1282,10.62212,43.04247,134
1283,13.92010,42.68063,246
1284,7.10108,44.22921,2161
1285,14.69794,42.16192,45
1286,10.61358,43.28244,69
1287,9.36891,45.57306,165
1288,11.71930,45.95723,385
1289,12.45541,45.94593,37
1290,10.80136,45.52742,110
1291,10.33879,43.59093,1
1292,12.76094,42.00489,139
1293,10.57786,43.42005,409
1294,13.06779,45.96507,43
1295,13.53940,46.50682,815
1296,10.23872,43.92928,-1
1297,11.35582,43.99791,302
1298,12.64269,42.86148,338
1299,11.39817,46.49692,439
1300,15.74067,38.23625,634
1301,13.36368,45.80844,1
1302,7.01357,44.47457,1147
1303,9.74064,45.38945,80
1304,12.75283,45.92294,19
1305,14.35687,40.83890,107
1306,11.65951,44.10812,266
1307,12.81132,46.00193,52
1308,15.72911,40.60842,780
1309,8.71060,40.65221,314
1310,16.15491,38.31550,846
1311,14.38493,42.23690,187
1312,14.91374,36.83235,200
1313,10.69046,43.67599,16
1314,12.10475,43.76718,924
1315,11.01706,42.76423,2
1316,14.46009,40.74835,5
1317,10.31622,45.81311,1064
1318,9.14721,39.29712,52
1319,9.64110,40.43182,47
1320,10.34685,44.80343,49
1321,12.73356,45.91170,17
1322,9.80194,44.10501,42
1323,15.90794,40.90825,434
1324,17.03666,39.10271,37
1325,11.01065,43.21416,325
1326,11.12676,43.46689,95
1327,12.13079,44.43970,0
1328,15.00105,37.43150,11
1329,13.61812,46.16042,321
1330,16.46921,40.30391,90
1331,16.53921,39.40070,1161
1332,9.28863,45.55583,147
1333,10.21151,45.50290,111
1334,11.59157,44.17425,294
1335,9.31186,46.08017,248
1336,12.28395,46.21662,635
1337,12.78180,42.04387,289
1338,10.26016,44.34060,860
1339,10.35213,43.67628,-2
1340,10.91498,44.61276,36
1341,10.76729,44.44432,569
1342,10.30632,43.56559,2
1343,9.31566,44.37001,34
1344,8.89095,45.10074,89
1345,15.83582,40.67285,896
1346,13.89460,42.67126,242
1347,13.01336,45.84265,11
1348,10.50406,43.38605,68
1349,9.39714,41.15894,11
1350,10.60178,43.17383,37
1351,15.29785,41.54690,131
1352,9.19988,45.16763,56
1353,12.11394,45.40182,4
1354,13.41408,45.95680,48
1355,17.30585,40.46507,18
1356,15.15515,37.21075,26
1357,11.38592,43.22249,174
1358,13.31792,42.26076,966
1359,15.67426,41.06154,233
1360,13.17951,46.13631,197
1361,7.65808,45.70707,907
1362,10.69873,43.83966,23
1363,16.06075,40.57947,722
1364,12.22624,43.90325,552
1365,10.58372,43.19001,17
1366,16.33938,39.64653,275
1367,10.58123,43.07830,86
1368,15.91625,38.63900,490
1369,11.74285,44.07934,340
1370,10.80350,43.20446,317
1371,9.45190,45.65508,242
1372,12.47081,41.66010,48
1373,7.60626,45.75288,635
1374,14.37846,41.81398,872
1375,10.73103,43.44961,153
1376,9.12337,45.08606,59
1377,14.34511,41.84868,1104
1378,15.55642,40.17737,348
1379,10.42056,43.78525,7
1380,16.38589,39.07038,779
1381,12.43580,46.00142,731
1382,14.46737,40.69012,6
1383,11.03635,43.10298,486
1384,12.30395,46.03636,196
1385,13.96087,42.65160,90
1386,13.22218,42.49556,798
1387,8.58481,45.29084,119
1388,13.85335,42.63714,227
1389,14.62476,42.16966,103
1390,10.06468,44.52167,1309
1391,14.63391,42.16024,31
1392,15.52116,41.15716,296
1393,13.60641,42.48248,869
1394,14.40155,42.21296,302
1395,8.37574,45.81214,580
1396,13.09868,46.22897,166
1397,14.49600,37.01534,189
1398,14.80311,37.68533,301
1399,10.53848,45.80555,366
1400,13.37419,45.74340,3
1401,13.49235,45.92563,42
1402,13.82964,45.66270,357
1403,14.27783,42.34358,141
1404,8.73501,40.91159,113
1405,8.10125,45.68641,850
1406,6.91380,45.08994,1000
1407,8.32099,40.79093,103
1408,10.49326,43.93227,159
1409,12.52282,41.63963,51
1410,13.30324,46.13982,139
1411,12.68639,45.99757,59
1412,8.54940,45.86337,540
1413,13.83176,45.66375,360
1414,12.19056,43.81787,492
1415,10.52896,43.34200,49
1416,8.72404,45.89546,279
1417,14.89047,37.23873,127
1418,10.25258,42.77538,57
1419,14.39062,40.61861,204
1420,9.95772,45.18338,49
1421,11.81719,42.13616,121
1422,14.46028,40.74822,5
1423,15.38832,40.81179,1112
1424,11.82691,44.12777,562
1425,12.87431,46.18506,215
1426,14.38035,42.19984,388
1427,11.20317,44.70696,13
1428,11.71679,43.48304,258
1429,10.76876,43.84037,17
1430,10.58326,43.10131,146
1431,11.73647,45.22999,11
1432,14.35109,40.59518,332
1433,13.90280,42.65772,232
1434,13.00320,45.90608,19
1435,7.75956,43.82911,100
1436,10.60142,43.33283,69
1437,11.03498,45.39218,50
1438,14.26312,37.04518,0
1439,11.77279,44.15018,221
1440,15.73178,40.02362,581
1441,11.90546,45.42199,8
1442,12.09335,44.27375,14
1443,10.36630,44.82097,38
1444,11.98759,44.09216,179
1445,13.10577,46.19602,167
1446,9.78392,44.14393,208
1447,13.46962,43.32671,192
1448,10.82496,44.39932,659
1449,8.39110,46.42784,1840
1450,12.16331,44.50950,-1
1451,10.14160,45.59405,161
1452,10.60916,43.30239,188
1453,9.70967,40.53323,370
1454,10.52166,43.33453,17
1455,11.18650,43.41783,176
1456,11.91494,44.18741,116
1457,16.59438,40.68441,327
1458,7.49746,45.89981,1912
1459,13.72266,42.57911,203
1460,9.46044,46.32496,513
1461,12.02980,43.78484,880
1462,9.40082,44.27552,8
1463,13.08466,42.47236,595
1464,15.44779,40.53909,223
1465,9.80902,44.27768,997
1466,12.13831,44.42868,-1
1467,11.69307,42.92670,595
1468,14.83749,40.97134,263
1469,8.61169,45.54842,190
1470,14.21936,41.01201,22
1471,10.57050,43.87030,21
1472,13.44835,46.50514,734
1473,14.11887,41.55366,284
1474,14.76087,41.36281,732
1475,11.68137,44.83393,9
1476,14.40790,41.85128,871
1477,11.10343,44.14757,866
1478,11.60651,44.88678,8
1479,11.13450,45.41095,39
1480,10.23681,44.74906,118
1481,12.82160,45.77206,4
1482,11.30086,45.38144,26
1483,11.62067,42.95478,582
1484,13.92557,42.64581,117
1485,12.15217,41.93247,10
1486,11.60811,44.88733,8
1487,10.61924,44.89012,19
1488,8.98057,45.65420,236
1489,10.59273,43.25805,34
1490,10.82215,45.76964,304
1491,13.55526,41.80236,403
1492,14.59693,42.20461,14
1493,10.82478,44.39912,666
1494,14.48731,40.68202,278
1495,10.61086,43.34111,26
1496,11.67806,45.21263,9
1497,10.93863,45.46462,82
1498,13.27653,46.06607,108
1499,12.88275,46.25093,535
1500,13.43683,43.27036,166
1501,10.76117,44.45272,490
1502,13.94020,42.44352,270
1503,15.01523,37.50970,164
1504,7.48109,44.52004,489
1505,12.36105,45.79409,30
1506,11.67734,44.16741,267
1507,9.13834,39.19360,-2
1508,12.04030,45.30720,2
1509,13.35542,46.15862,190
1510,11.02107,44.23725,528
1511,10.92228,44.53552,101
1512,9.12634,45.22528,81
1513,12.51713,41.62546,21
1514,16.15614,40.61974,650
1515,10.44388,43.83894,16
1516,8.83661,46.04072,1541
1517,7.54415,45.10941,325
1518,7.95778,45.68753,1034
1519,10.89163,44.69465,33
1520,13.31727,46.05529,88
1521,14.66755,41.78520,748
1522,13.83619,45.60291,28
1523,10.72823,43.14898,112
1524,15.32743,40.97497,853
1525,9.36166,45.20690,71
1526,7.90363,45.18509,175
1527,17.06304,39.11574,85
1528,15.91862,38.62921,468
1529,8.96795,40.76749,660
1530,13.12447,46.30111,219
1531,9.74713,45.68216,247
1532,13.18795,45.94165,35
1533,12.64762,45.89239,12
1534,13.52137,37.28802,29
1535,13.92814,42.59729,240
1536,13.70818,43.28865,13
1537,14.37673,42.20552,338
1538,10.69293,44.37574,900
1539,9.57592,45.27051,70
1540,8.50129,45.68244,342
1541,10.62230,44.34622,810
1542,16.65911,41.10960,125
1543,14.67513,41.77451,559
1544,11.30226,44.51343,44
1545,10.56882,43.24697,15
1546,15.71517,40.60166,770
1547,10.90659,45.29746,33
1548,10.11750,44.07660,348
1549,11.57129,45.62423,48
1550,10.29626,44.77833,75
1551,14.08838,41.38124,175
1552,13.38428,37.94557,594
1553,13.31750,42.32545,804
1554,13.15038,46.01292,71
1555,14.02132,42.23543,277
1556,10.52735,43.33261,13
1557,14.67829,42.11933,177
1558,10.54512,44.00415,113
1559,15.71219,41.06545,200
1560,10.62490,44.19478,786
1561,10.22858,45.88798,990
1562,15.26744,38.19797,21
1563,16.58225,40.89266,477
1564,12.48196,44.95703,2
1565,10.18940,42.79527,96
1566,14.57734,42.12677,235
1567,10.73480,46.31267,962
1568,12.00322,43.92871,605
1569,10.13730,42.80201,117
1570,12.84362,45.64314,-1
1571,9.73874,46.16423,278
1572,12.20115,45.45794,0
1573,13.45042,41.25156,55
1574,10.84559,43.13649,308
1575,12.38320,46.54917,1038
1576,17.03718,39.10363,37
1577,17.81789,40.60282,45
1578,13.01403,46.39667,310
1579,11.64290,42.65321,278
1580,7.43147,45.60291,2348
1581,9.74312,45.72866,299
1582,10.89100,45.66502,148
1583,10.76098,44.41499,520
1584,14.55207,40.72755,23
1585,14.39375,40.93488,24
1586,9.47531,40.88269,15
1587,9.57854,45.81435,732
1588,11.66185,42.94601,750
1589,10.45662,43.38495,12
1590,12.52065,41.65852,49
1591,9.31825,45.55797,150
1592,9.40550,45.83988,206
1593,9.43770,45.59027,180
1594,13.26590,45.75114,-2
1595,14.81366,40.99494,417
1596,10.62169,44.35831,766
1597,13.88347,42.62468,72
1598,14.34927,38.01809,22
1599,14.58347,42.16266,153
1600,9.36513,46.31670,1090
1601,12.68615,45.95489,20
1602,10.77555,43.83933,15
1603,14.80633,37.65089,236
1604,9.32340,46.41315,1764
1605,12.47496,41.97335,59
1606,10.44449,43.46037,117
1607,13.48034,45.95893,93
1608,12.61166,41.93902,35
1609,10.56893,42.96650,0
1610,13.04295,46.17598,163
1611,9.18815,39.72179,668
1612,10.88445,43.39720,406
1613,11.48104,43.12742,143
1614,14.40941,41.83706,761
1615,14.36554,40.62739,3
1616,15.80834,40.61956,794
1617,11.93469,44.16151,95
1618,12.99634,46.15776,195
1619,14.13766,42.32757,140
1620,7.70800,44.85428,241
1621,12.65290,45.82667,9
1622,9.77729,45.74839,308
1623,10.80406,43.34565,101
1624,8.72780,44.59979,331
1625,15.65264,41.00690,565
1626,12.74100,43.82765,81
1627,13.98324,42.23173,435
1628,10.78347,44.55294,109
1629,13.93193,41.43439,77
1630,10.57225,43.47310,275
1631,11.21547,45.02998,8
1632,12.97237,42.37323,408
1633,15.45920,38.23240,70
1634,7.70943,45.10204,224
1635,8.89254,45.64799,217
1636,11.75700,44.20681,141
1637,11.24598,46.16076,993
1638,15.77843,40.70217,882
1639,11.27856,45.82706,719
1640,11.06662,46.55668,962
1641,8.92851,45.35450,94
1642,10.95533,45.96304,485
1643,11.41542,45.22980,13
1644,12.41081,44.01297,76
1645,10.51474,43.35638,52
1646,10.23898,45.99634,1088
1647,15.52034,38.18652,237
1648,14.44966,42.21707,223
1649,11.77527,44.16476,362
1650,13.84206,42.98392,72
1651,14.79287,41.57532,457
1652,16.25500,38.94191,78
1653,10.55514,45.17108,30
1654,10.67612,44.33107,825
1655,10.76148,45.55177,289
1656,16.15835,40.26526,311
1657,10.50780,44.35207,718
1658,11.32752,43.29869,218
1659,14.29174,42.16157,285
1660,13.30435,46.50815,567
1661,12.56964,41.73265,133
1662,16.83605,41.11806,14
1663,10.53541,43.57084,39
1664,10.38309,43.73714,0
1665,11.21367,44.70166,15
1666,12.11463,45.40105,8
1667,12.47753,44.08651,18
1668,16.91893,40.98143,173
1669,12.70891,45.64277,-3
1670,13.62051,46.50945,704
1671,10.82695,43.43625,220
1672,8.50951,39.29623,128
1673,14.98394,40.64441,121
1674,10.56574,43.50062,172
1675,12.45361,42.00927,86
1676,14.69736,42.10695,183
1677,8.42886,45.59645,250
1678,15.18133,37.19802,12
1679,12.72103,46.15627,264
1680,12.61643,45.84851,10
1681,13.13402,46.38279,265
1682,16.49680,40.48262,59
1683,13.39196,43.47588,81
1684,11.77465,44.17449,471
1685,15.28373,38.18840,76
1686,8.39776,45.77407,369
1687,14.09734,40.92367,44
1688,8.66407,44.40579,95
1689,11.79796,44.15871,192
1690,10.99301,46.65077,538
1691,12.54780,45.91121,20
1692,10.85776,43.21845,509
1693,10.37281,44.84154,35
1694,12.94395,41.50743,14
1695,12.49909,41.63004,44
1696,12.52481,41.63885,54
1697,9.41979,45.68700,263
1698,10.49897,43.82518,13
1699,11.17561,43.17785,285
1700,10.94924,44.20899,653
1701,15.67638,40.93724,634
1702,9.27841,45.08335,64
1703,11.79988,44.70028,-1
1704,10.06232,45.45139,95
1705,12.77253,45.63824,-4
1706,9.52492,39.96669,658
1707,9.28427,40.57115,767
1708,12.23567,45.04374,-4
1709,10.87255,43.29123,331
1710,13.93468,42.59721,261
1711,11.82331,44.15633,391
1712,12.72344,43.52283,485
1713,11.53010,45.81014,1254
1714,9.06056,45.46654,127
1715,16.24654,41.31103,19
1716,13.25910,45.91382,26
1717,11.01134,44.32025,752
1718,12.95373,46.20722,144
1719,12.18356,43.95024,168
1720,10.62275,43.16886,149
1721,10.67746,44.59085,100
1722,14.51590,37.24313,532
1723,11.21147,45.69892,530
1724,11.61650,44.11233,577
1725,12.83648,46.19951,241
1726,12.30411,46.20100,405
1727,14.85944,37.59050,115
1728,13.08166,46.18639,164
1729,10.25246,44.74840,115
1730,14.68213,36.88051,584
1731,14.37181,41.01864,39
1732,13.12993,41.41322,-1
1733,15.66090,41.06047,238
1734,10.70556,43.60467,61
1735,10.60967,43.81960,10
1736,12.76902,45.90374,17
1737,11.04110,46.08034,478
1738,10.52013,43.39640,55
1739,8.44041,44.72004,233
1740,12.33242,42.06744,161
1741,10.35634,44.84167,35
1742,12.80524,41.42675,9
1743,10.57546,43.56414,54
