country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,generation_data_source,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017,estimated_generation_note_2013,estimated_generation_note_2014,estimated_generation_note_2015,estimated_generation_note_2016,estimated_generation_note_2017
ITA,Italy,Sabaudia,WKS0060278,6.0,41.405,13.03,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,10.36,9.94,9.94,10.05,11.11,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Saint Lucia,WKS0061471,9.3,39.3725,8.9241,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,17.1,16.85,16.86,17.36,18.38,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Sale Solar Power Plant,WRI1026431,1.7,44.9719,8.8336,Solar,,,,,,OPDE,http://www.opde.net/en/projects/,Industry About,,,,,,,,,,,2.4,2.48,2.77,2.68,2.58,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,San Benedetto di Marsi A,WKS0066752,5.0,42.0225,13.6017,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,8.02,8.04,7.86,8.03,7.75,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,San Benedetto di Marsi FS,WKS0066751,4.8,42.0283,13.6375,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,8.52,8.38,8.33,8.37,8.07,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,San Benedetto di Marsi SDX,WKS0062077,5.2,42.0276,13.6239,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,8.37,8.54,8.41,8.51,7.99,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,San Donaci - Geosol Solar Power Plant,WRI1026432,1.0,40.4667,17.8699,Solar,,,,,Solaer,Immpex,http://www.immpex.de/projektdatenblatt/solar-italy/?L=1,Industry About,,,,,,,,,,,1.57,1.75,1.67,1.62,1.64,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,San Floro,WKS0062414,24.0,38.846,16.479,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,44.71,46.75,45.07,46.03,52.07,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,San Gillio Solar Power Plant,WRI1026433,4.8,45.1397,7.509,Solar,,,,,Opde,Enel Green Power,https://www.enelgreenpower.com/en/country-italy.html,Industry About,1087875,,,,,,,,,,7.65,7.13,7.68,7.53,7.44,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,San Pancrazio Salentino Solar Power Plant,WRI1026434,1.0,40.4069,17.8579,Solar,,,,,Solar Asset Management,X-elio,http://www.x-elio.com/en/business/innovating-projects,Industry About,1091705,,,,,,,,,,1.57,1.68,1.67,1.64,1.66,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,San Quirico,WKS0060267,4.5,44.922,10.299,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,6.61,6.87,7.15,7.11,7.36,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,San Vito dei Normanni - BR08 Solar Power Plant,WRI1026435,1.0,40.6359,17.7149,Solar,,,,,Gestamp Asetym Solar,X-elio,http://www.x-elio.com/en/business/innovating-projects,Industry About,1087101,,,,,,,,,,1.55,1.74,1.78,1.77,1.56,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,San Vito dei Normanni - BR14 Solar Power Plant,WRI1026436,1.0,40.6777,17.7048,Solar,,,,,Gestamp Asetym Solar,X-elio,http://www.x-elio.com/en/business/innovating-projects,Industry About,1087101,,,,,,,,,,1.56,1.76,1.78,1.77,1.58,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Sant' Alberto,WKS0060019,34.6,44.51,12.163,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,57.84,56.69,58.3,57.89,54.82,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Sant'Alberto 2,WRI1021598,24.0,44.5097,12.1638,Solar,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,Industry About,1086118,,,,,,,,,,40.4,39.61,40.67,40.31,37.94,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Santa Barbara,WRI1002940,390.0,43.565,11.4777,Gas,,,,2006.0,,Dichiarazione Ambientale,https://www.enel.it/it-it/documents/azienda/ambiente/dichiarazioni_ambientali/ds_santa_barbara_2011.pdf,GEODB,1016158,,,,147.999,851.501,1679.643,,,JRC-PPDB-OPEN,,,,,1484.78,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,Santa Croce Camerina,WKS0060189,8.4,36.814,14.542,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,14.8,15.62,14.91,15.25,16.69,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Santa Margherita del Belice,WKS0068668,5.6,37.691,13.0562,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,11.11,10.61,10.69,10.75,11.41,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Santa Maria VSL,WKS0061357,5.0,41.5189,13.7812,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,8.32,8.62,8.44,8.48,9.04,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Santa Maria in Piana,WKS0068741,4.9,43.2795,13.2691,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,8.41,8.41,8.08,8.34,7.98,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Sapeu Solar Power Plant,WRI1026437,3.6,37.6036,14.3286,Solar,,,,,,Gestamp Solar,http://www.gestampsolar.com/es/negocio/proyectos-de-investigacion/sapeu,Industry About,1083968,,,,,,,,,,6.46,6.13,6.34,6.54,6.6,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Sclafani Bagni,WKS0072929,6.8,37.764,13.883,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,12.98,13.26,13.13,13.4,13.52,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Serenissima,WKS0060922,48.0,44.945,11.656,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,76.59,75.94,78.72,78.42,80.32,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Serre Persano Difesa Solar Power Plant,WRI1026438,21.0,40.5695,15.1041,Solar,,,,,,Enel Green Power,https://www.enelgreenpower.com/en/country-italy.html,Industry About,,,,,,,,,,,37.54,35.63,35.45,35.68,41.81,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Serre Persano Solar Power Plant,WRI1026439,6.5,40.5758,15.1189,Solar,,,,,OPDE Photovoltaics,Enel Green Power,https://www.enelgreenpower.com/en/country-italy.html,Industry About,1053936,,,,,,,,,,11.4,10.86,10.9,10.71,12.65,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Sessa Aurunca,WKS0062175,7.0,41.1869,13.8714,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,12.76,12.3,12.26,12.88,13.53,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,SiSen,WKS0064810,8.0,41.56,15.692,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,13.51,13.34,13.3,13.24,14.31,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Soleto,WKS0072941,4.9,40.1948,18.2159,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,9.55,9.28,9.4,9.38,9.64,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Spinazzola A,WKS0068112,5.0,40.949,16.199,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,8.46,8.06,8.25,8.64,9.01,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Spineto,WKS0062365,8.0,40.576,15.104,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,14.0,13.46,13.24,13.12,15.56,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Striano,WKS0061416,6.0,40.827,14.558,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,10.07,9.93,9.94,10.07,11.08,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Su Scioffu,WRI1021681,20.0,39.4129,8.968,Solar,,,,,Enel Green Power SpA,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,Industry About,1088838,,,,,,,,,,37.98,38.37,38.45,38.53,43.32,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Sulcis power station,WRI1002959,350.0,39.1961,8.4002,Coal,,,,1997.0,Enel SpA,GCPT,https://endcoal.org/global-coal-plant-tracker/,GEODB,1016177,,,,1299.96,665.647,1031.804,,,JRC-PPDB-OPEN,,,,,1142.72,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,Suvereto,WKS0061420,6.1,43.0508,10.696,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,10.19,10.18,10.44,11.33,11.12,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,TAIO,WRI1002960,161.0,46.3346,11.0643,Hydro,,,,,,TERNA,http://www.terna.it/en-gb/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,CARMA,1042073,,,,377.941,351.164,219.164,,,JRC-PPDB-OPEN,410.7,509.59,429.36,521.39,267.35,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ITA,Italy,TALORO1,WRI1002961,240.0,40.1272,9.1402,Hydro,,,,,,TERNA,http://www.terna.it/en-gb/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,WRI,1016180,,,,239.431,273.121,218.241,,,JRC-PPDB-OPEN,351.7,321.59,414.44,557.32,222.56,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ITA,Italy,TAVAZZANO,WRI1002962,1520.0,45.3325,9.4364,Gas,,,,2005.0,E. On,E.ON,https://web.archive.org/web/20150128221727/http://www.eon-italia.com/en/business/generation/power-plants/tavazzano-and-montanaso.html,GEODB,1016183,,,,2365.302,1825.513,3131.526,,,JRC-PPDB-OPEN,,,,,5786.86,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,TERMINI IMERESE C.LE,WRI1002964,1235.0,37.9684,13.7512,Gas,,,,,,Viver Energia,http://www.viverenergia.altervista.org/joomla/impianti-in-italia/29-centrale-termoelettrica-di-termini-imerese,WRI,1016186,,,,3410.718,2337.178,1421.931,,,JRC-PPDB-OPEN,,,,,4701.82,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,TERNI,WRI1021298,95.0,42.554,12.6176,Gas,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,GEODB,1053061,,,,,,,,,,,,,,361.67,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,TIMPAGRANDE,WRI1002965,395.0,39.1756,16.7808,Hydro,,,,,,TERNA,http://www.terna.it/en-gb/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,WRI,1016187,,,,,492.185,428.345,,,JRC-PPDB-OPEN,703.56,941.76,870.34,1097.23,594.26,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ITA,Italy,TOR DI VALLE,WRI1002966,223.0,41.8117,12.4228,Gas,,,,,GDF Suez,TERNA,http://www.terna.it/en-gb/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,CARMA,1009719,,,,0.0,,,,,JRC-PPDB-OPEN,,,,,848.99,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,TORBOLE,WRI1002967,110.0,45.8695,10.8756,Hydro,,,,,,TERNA,http://www.terna.it/en-gb/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,CARMA,1016188,,,,248.794,270.296,163.633,,,JRC-PPDB-OPEN,323.83,400.84,332.13,389.21,199.04,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ITA,Italy,TORREVALDALIGA South,WRI1002970,1488.0,42.1241,11.7624,Gas,,,,,Tirreno,Tirreno Power,http://www.tirrenopower.com/en/impianti-elettrici/torrevaldaliga-sud/,GEODB,,,,,798.339,1986.939,2373.765,,,JRC-PPDB-OPEN,,,,,5665.03,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,TORRITE,WRI1021328,67.0,44.1264,10.3934,Hydro,,,,,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,WRI,1081921,,,,,,,,,,139.68,196.26,178.34,191.74,92.67,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ITA,Italy,TORVISCOSA,WRI1002971,785.0,45.817,13.2891,Gas,,,,2006.0,Edison,Edison,http://www.centraletorviscosa.it/go.asp?Id=4,GEODB,1052725,,,,2027.917,3880.739,4263.357,,,JRC-PPDB-OPEN,,,,,2988.61,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,TRAPANI C.LE,WRI1002972,213.4,38.0158,12.5108,Gas,,,,,E On,E.ON,https://web.archive.org/web/20140409020226/http://www.eon-italia.com/en/business/generation/power-plants/trapani.html,CARMA,1016191,,,,99.739,129.749,231.119,,,JRC-PPDB-OPEN,,,,,812.44,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,TRAVALE 3,WRI1021668,20.0,43.1707,11.0383,Geothermal,,,,2003.0,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,WRI,1016192,,,,,,,,,,,,,,131.04,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,TRAVALE 4,WRI1021454,39.0,43.1708,11.039,Geothermal,,,,2002.0,,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,WRI,1016192,,,,,,,,,,,,,,255.53,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,TURBIGO,WRI1002973,1569.0,45.5201,8.7422,Oil,,,,,Edipower,Edipower,https://web.archive.org/web/20110909235851/http://www.edipower.org/centrali/turbigo.asp,GEODB,,,,,1617.071,1944.406,1271.599,,,JRC-PPDB-OPEN,,,,,2321.61,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,Ternavasso,WKS0063139,7.8,44.857,7.852,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,11.97,11.68,12.32,12.38,12.03,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Torchiarolo,WKS0060200,8.0,40.498,18.019,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,15.0,14.75,14.92,14.82,14.93,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Torrazza Piemonte A,WKS0067820,10.0,45.223,7.968,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,15.0,14.8,15.75,15.45,15.79,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Torrevaldaliga Nord power station,WRI1002969,1980.0,42.1269,11.7583,Coal,,,,2009.0,Enel,GCPT,https://endcoal.org/global-coal-plant-tracker/,GEODB,1016189,,,,11979.911,11551.684,11109.38,,,JRC-PPDB-OPEN,,,,,6464.55,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ITA,Italy,Tortona Pantaleona Solar Power Plant,WRI1026440,7.0,44.8794,8.7889,Solar,,,,,9REN,OPDE,http://www.opde.net/en/projects/,Industry About,,,,,,,,,,,10.89,11.06,12.0,11.99,11.19,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Tortona Ponzana Solar Power Plant,WRI1026441,6.2,44.8391,8.7776,Solar,,,,,Enel Green Power SpA,OPDE,http://www.opde.net/en/projects/,Industry About,,,,,,,,,,,9.62,9.64,10.6,10.6,9.84,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Treia 1,WKS0061069,14.1,43.338,13.316,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,25.23,25.06,24.24,24.99,24.26,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Treia A,WKS0073484,4.5,43.3244,13.3558,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,7.56,7.62,7.34,7.57,7.23,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Troia,WKS0061412,13.5,41.34,15.263,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,23.36,23.43,23.11,23.26,25.22,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Troia T1 Solar Power Plant,WRI1026442,1.0,41.3612,15.3632,Solar,,,,,Gestamp Asetym Solar,Solaer,https://www.google.com/maps/d/embed?mid=1bXiXRcLRnBCUfpkHM2J5EVryhG4&ll=31.06035315253383%2C35.02284616406246&z=8,Industry About,,,,,,,,,,,1.65,1.66,1.62,1.68,1.7,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Troia T10 Solar Power Plant,WRI1026443,1.0,41.3606,15.3839,Solar,,,,,Solaer,Solaer,https://www.google.com/maps/d/embed?mid=1bXiXRcLRnBCUfpkHM2J5EVryhG4&ll=31.06035315253383%2C35.02284616406246&z=8,Industry About,,,,,,,,,,,1.64,1.66,1.63,1.68,1.72,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Troia T3 Solar Power Plant,WRI1026444,1.0,41.3609,15.3509,Solar,,,,,Solaer,Solaer,https://www.google.com/maps/d/embed?mid=1bXiXRcLRnBCUfpkHM2J5EVryhG4&ll=31.06035315253383%2C35.02284616406246&z=8,Industry About,,,,,,,,,,,1.66,1.66,1.61,1.64,1.71,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Troia T7 Solar Power Plant,WRI1026445,1.0,41.3644,15.3419,Solar,,,,,Solaer,Solaer,https://www.google.com/maps/d/embed?mid=1bXiXRcLRnBCUfpkHM2J5EVryhG4&ll=31.06035315253383%2C35.02284616406246&z=8,Industry About,,,,,,,,,,,1.66,1.64,1.61,1.64,1.71,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Troia T8 Solar Power Plant,WRI1026446,1.0,41.3595,15.371,Solar,,,,,Solaer,Solaer,https://www.google.com/maps/d/embed?mid=1bXiXRcLRnBCUfpkHM2J5EVryhG4&ll=31.06035315253383%2C35.02284616406246&z=8,Industry About,,,,,,,,,,,1.65,1.66,1.63,1.68,1.71,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Troia T9 Solar Power Plant,WRI1026447,1.0,41.3594,15.3808,Solar,,,,,Solaer,Solaer,https://www.google.com/maps/d/embed?mid=1bXiXRcLRnBCUfpkHM2J5EVryhG4&ll=31.06035315253383%2C35.02284616406246&z=8,Industry About,,,,,,,,,,,1.64,1.66,1.64,1.68,1.72,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Troina,WKS0062399,5.2,37.739,14.578,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,9.75,10.33,9.83,9.91,10.13,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Tuttosole Solar Power Plant,WRI1026448,1.5,43.672,10.7363,Solar,,,,,Opde Photovoltaics,Carpe Vigo,http://www.carpevigo.de/de/projekte-in-italien/menue-id-230.html,Industry About,,,,,,,,,,,2.51,2.5,2.46,2.46,2.37,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Uras 1+2,WKS0065682,4.8,39.7345,8.667,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,10.3,10.4,10.49,10.42,10.26,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ITA,Italy,Uta Solar Power Plant,WRI1026449,5.8,39.2848,8.9015,Solar,,,,,9REN,Solaria Energia,http://www.solariaenergia.com,Industry About,,,,,,,,,,,10.99,10.52,10.55,10.98,11.3,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
