direction,reporter,reporter_name,partner,partner_name,year,gwh,twh
import,EA21,Euro area – 21 countries (from 2026),AL,Albania,2017,80.0,0.08
import,EA21,Euro area – 21 countries (from 2026),MT,Malta,2017,34.63,0.03463
import,EA21,Euro area – 21 countries (from 2026),LU,Luxembourg,2017,26.1,0.0261
import,EA21,Euro area – 21 countries (from 2026),UA,Ukraine,2017,9.0,0.009
import,EA21,Euro area – 21 countries (from 2026),MA,Morocco,2017,8.0,0.008
export,EA21,Euro area – 21 countries (from 2026),TOTAL,Total,2018,279555.658,279.555658
export,EA21,Euro area – 21 countries (from 2026),NSP,Not specified,2018,27022.0,27.022
export,EA21,Euro area – 21 countries (from 2026),IT,Italy,2018,24738.614,24.738614000000002
export,EA21,Euro area – 21 countries (from 2026),ES,Spain,2018,23826.057,23.826057000000002
export,EA21,Euro area – 21 countries (from 2026),UK,United Kingdom,2018,22933.187,22.933187
export,EA21,Euro area – 21 countries (from 2026),NL,Netherlands,2018,22689.5,22.6895
export,EA21,Euro area – 21 countries (from 2026),BE,Belgium,2018,21702.865,21.702865000000003
export,EA21,Euro area – 21 countries (from 2026),DE,Germany,2018,16941.33,16.94133
export,EA21,Euro area – 21 countries (from 2026),AT,Austria,2018,15777.97,15.77797
export,EA21,Euro area – 21 countries (from 2026),CH,Switzerland,2018,14573.971,14.573971
export,EA21,Euro area – 21 countries (from 2026),HU,Hungary,2018,11290.6,11.2906
export,EA21,Euro area – 21 countries (from 2026),FR,France,2018,9000.075,9.000075
export,EA21,Euro area – 21 countries (from 2026),SI,Slovenia,2018,8930.197,8.930197
export,EA21,Euro area – 21 countries (from 2026),PL,Poland,2018,8698.2,8.6982
export,EA21,Euro area – 21 countries (from 2026),CZ,Czechia,2018,7802.0,7.802
export,EA21,Euro area – 21 countries (from 2026),PT,Portugal,2018,5669.0,5.669
export,EA21,Euro area – 21 countries (from 2026),LV,Latvia,2018,4545.3,4.5453
export,EA21,Euro area – 21 countries (from 2026),LT,Lithuania,2018,4217.807,4.217807
export,EA21,Euro area – 21 countries (from 2026),MA,Morocco,2018,3569.0,3.569
export,EA21,Euro area – 21 countries (from 2026),EL,Greece,2018,2729.011,2.729011
export,EA21,Euro area – 21 countries (from 2026),MK,North Macedonia,2018,2588.45,2.58845
export,EA21,Euro area – 21 countries (from 2026),EE,Estonia,2018,2410.68,2.4106799999999997
export,EA21,Euro area – 21 countries (from 2026),RS,Serbia,2018,2351.355,2.351355
export,EA21,Euro area – 21 countries (from 2026),HR,Croatia,2018,2180.196,2.180196
export,EA21,Euro area – 21 countries (from 2026),TR,Türkiye,2018,2073.521,2.0735210000000004
export,EA21,Euro area – 21 countries (from 2026),UA,Ukraine,2018,1797.0,1.797
export,EA21,Euro area – 21 countries (from 2026),BA,Bosnia and Herzegovina,2018,1760.4,1.7604000000000002
export,EA21,Euro area – 21 countries (from 2026),LU,Luxembourg,2018,1634.416,1.6344159999999999
export,EA21,Euro area – 21 countries (from 2026),RO,Romania,2018,1212.105,1.212105
export,EA21,Euro area – 21 countries (from 2026),FI,Finland,2018,1127.0,1.127
export,EA21,Euro area – 21 countries (from 2026),AL,Albania,2018,919.0,0.919
export,EA21,Euro area – 21 countries (from 2026),MT,Malta,2018,631.666,0.6316660000000001
export,EA21,Euro area – 21 countries (from 2026),BY,Belarus,2018,505.6,0.5056
export,EA21,Euro area – 21 countries (from 2026),AD,Andorra,2018,443.353,0.443353
export,EA21,Euro area – 21 countries (from 2026),NO,Norway,2018,407.871,0.407871
export,EA21,Euro area – 21 countries (from 2026),SE,Sweden,2018,391.0,0.391
export,EA21,Euro area – 21 countries (from 2026),LI,Liechtenstein,2018,302.147,0.302147
export,EA21,Euro area – 21 countries (from 2026),RU,Russia,2018,155.214,0.155214
export,EA21,Euro area – 21 countries (from 2026),BG,Bulgaria,2018,8.0,0.008
import,EA21,Euro area – 21 countries (from 2026),TOTAL,Total,2018,296813.859,296.813859
import,EA21,Euro area – 21 countries (from 2026),FR,France,2018,53939.948,53.939947999999994
import,EA21,Euro area – 21 countries (from 2026),DE,Germany,2018,44306.63,44.30663
import,EA21,Euro area – 21 countries (from 2026),CH,Switzerland,2018,27899.431,27.899431
import,EA21,Euro area – 21 countries (from 2026),CZ,Czechia,2018,24729.0,24.729
import,EA21,Euro area – 21 countries (from 2026),SE,Sweden,2018,16533.1,16.533099999999997
import,EA21,Euro area – 21 countries (from 2026),RU,Russia,2018,12150.202,12.150202
import,EA21,Euro area – 21 countries (from 2026),NL,Netherlands,2018,11516.4,11.516399999999999
import,EA21,Euro area – 21 countries (from 2026),AT,Austria,2018,10306.217,10.306217
import,EA21,Euro area – 21 countries (from 2026),NSP,Not specified,2018,10292.072,10.292072000000001
import,EA21,Euro area – 21 countries (from 2026),SI,Slovenia,2018,9317.227,9.317227
import,EA21,Euro area – 21 countries (from 2026),ES,Spain,2018,9122.07,9.122069999999999
import,EA21,Euro area – 21 countries (from 2026),PT,Portugal,2018,8324.0,8.324
import,EA21,Euro area – 21 countries (from 2026),BA,Bosnia and Herzegovina,2018,5963.5,5.9635
import,EA21,Euro area – 21 countries (from 2026),HR,Croatia,2018,4774.042,4.774042000000001
import,EA21,Euro area – 21 countries (from 2026),BE,Belgium,2018,4342.843,4.342843
import,EA21,Euro area – 21 countries (from 2026),LV,Latvia,2018,4289.8,4.2898000000000005
import,EA21,Euro area – 21 countries (from 2026),EE,Estonia,2018,4098.184,4.098184
import,EA21,Euro area – 21 countries (from 2026),NO,Norway,2018,4066.972,4.066972
import,EA21,Euro area – 21 countries (from 2026),PL,Poland,2018,3974.3,3.9743000000000004
import,EA21,Euro area – 21 countries (from 2026),HU,Hungary,2018,3401.4,3.4014
import,EA21,Euro area – 21 countries (from 2026),TR,Türkiye,2018,3000.111,3.000111
import,EA21,Euro area – 21 countries (from 2026),FI,Finland,2018,2981.0,2.981
import,EA21,Euro area – 21 countries (from 2026),UK,United Kingdom,2018,2198.234,2.198234
import,EA21,Euro area – 21 countries (from 2026),IT,Italy,2018,2127.628,2.127628
import,EA21,Euro area – 21 countries (from 2026),BG,Bulgaria,2018,2118.0,2.118
import,EA21,Euro area – 21 countries (from 2026),RO,Romania,2018,2083.11,2.08311
import,EA21,Euro area – 21 countries (from 2026),BY,Belarus,2018,1940.3,1.9403
import,EA21,Euro area – 21 countries (from 2026),MK,North Macedonia,2018,1852.395,1.852395
import,EA21,Euro area – 21 countries (from 2026),RS,Serbia,2018,1837.521,1.837521
import,EA21,Euro area – 21 countries (from 2026),EL,Greece,2018,1085.268,1.0852680000000001
import,EA21,Euro area – 21 countries (from 2026),AL,Albania,2018,1062.0,1.062
import,EA21,Euro area – 21 countries (from 2026),LT,Lithuania,2018,722.296,0.722296
import,EA21,Euro area – 21 countries (from 2026),MA,Morocco,2018,180.0,0.18
import,EA21,Euro area – 21 countries (from 2026),UA,Ukraine,2018,170.0,0.17
import,EA21,Euro area – 21 countries (from 2026),LU,Luxembourg,2018,97.9,0.0979
import,EA21,Euro area – 21 countries (from 2026),MT,Malta,2018,10.758,0.010757999999999998
export,EA21,Euro area – 21 countries (from 2026),TOTAL,Total,2019,278473.9,278.4739
export,EA21,Euro area – 21 countries (from 2026),UK,United Kingdom,2019,26014.509,26.014508999999997
export,EA21,Euro area – 21 countries (from 2026),NSP,Not specified,2019,25594.0,25.594
export,EA21,Euro area – 21 countries (from 2026),DE,Germany,2019,24724.605,24.724605
export,EA21,Euro area – 21 countries (from 2026),IT,Italy,2019,21742.233,21.742233
export,EA21,Euro area – 21 countries (from 2026),ES,Spain,2019,17502.517,17.502517
export,EA21,Euro area – 21 countries (from 2026),NL,Netherlands,2019,16466.7,16.4667
export,EA21,Euro area – 21 countries (from 2026),AT,Austria,2019,15972.205,15.972205
export,EA21,Euro area – 21 countries (from 2026),HU,Hungary,2019,15116.346,15.116346
export,EA21,Euro area – 21 countries (from 2026),CH,Switzerland,2019,14849.653,14.849653
export,EA21,Euro area – 21 countries (from 2026),BE,Belgium,2019,13695.045,13.695045
export,EA21,Euro area – 21 countries (from 2026),PL,Poland,2019,12393.0,12.393
export,EA21,Euro area – 21 countries (from 2026),FR,France,2019,10430.955,10.430954999999999
export,EA21,Euro area – 21 countries (from 2026),SI,Slovenia,2019,9021.25,9.02125
export,EA21,Euro area – 21 countries (from 2026),PT,Portugal,2019,8099.031,8.099031
export,EA21,Euro area – 21 countries (from 2026),CZ,Czechia,2019,7617.762,7.617762
export,EA21,Euro area – 21 countries (from 2026),EL,Greece,2019,5201.637,5.201637
export,EA21,Euro area – 21 countries (from 2026),HR,Croatia,2019,3978.88,3.97888
export,EA21,Euro area – 21 countries (from 2026),EE,Estonia,2019,3921.815,3.921815
export,EA21,Euro area – 21 countries (from 2026),LT,Lithuania,2019,3335.656,3.3356559999999997
export,EA21,Euro area – 21 countries (from 2026),UA,Ukraine,2019,2952.0,2.952
export,EA21,Euro area – 21 countries (from 2026),LV,Latvia,2019,2889.8,2.8898
export,EA21,Euro area – 21 countries (from 2026),MK,North Macedonia,2019,2500.613,2.500613
export,EA21,Euro area – 21 countries (from 2026),TR,Türkiye,2019,1971.693,1.971693
export,EA21,Euro area – 21 countries (from 2026),BA,Bosnia and Herzegovina,2019,1839.8,1.8397999999999999
export,EA21,Euro area – 21 countries (from 2026),RS,Serbia,2019,1760.902,1.760902
export,EA21,Euro area – 21 countries (from 2026),LU,Luxembourg,2019,1558.421,1.558421
export,EA21,Euro area – 21 countries (from 2026),NO,Norway,2019,1395.988,1.395988
export,EA21,Euro area – 21 countries (from 2026),RO,Romania,2019,993.242,0.993242
export,EA21,Euro area – 21 countries (from 2026),AL,Albania,2019,790.0,0.79
export,EA21,Euro area – 21 countries (from 2026),DK,Denmark,2019,671.274,0.671274
export,EA21,Euro area – 21 countries (from 2026),MT,Malta,2019,657.142,0.657142
export,EA21,Euro area – 21 countries (from 2026),FI,Finland,2019,650.0,0.65
export,EA21,Euro area – 21 countries (from 2026),AD,Andorra,2019,468.759,0.46875900000000004
export,EA21,Euro area – 21 countries (from 2026),MA,Morocco,2019,434.931,0.43493099999999996
export,EA21,Euro area – 21 countries (from 2026),BY,Belarus,2019,389.0,0.389
export,EA21,Euro area – 21 countries (from 2026),SE,Sweden,2019,331.3,0.33130000000000004
export,EA21,Euro area – 21 countries (from 2026),LI,Liechtenstein,2019,304.852,0.30485199999999996
export,EA21,Euro area – 21 countries (from 2026),RU,Russia,2019,163.412,0.163412
export,EA21,Euro area – 21 countries (from 2026),BG,Bulgaria,2019,38.0,0.038
export,EA21,Euro area – 21 countries (from 2026),ME,Montenegro,2019,34.972,0.034972
import,EA21,Euro area – 21 countries (from 2026),TOTAL,Total,2019,290140.376,290.140376
import,EA21,Euro area – 21 countries (from 2026),FR,France,2019,51597.871,51.597871
import,EA21,Euro area – 21 countries (from 2026),DE,Germany,2019,34741.999,34.74199900000001
import,EA21,Euro area – 21 countries (from 2026),CH,Switzerland,2019,28386.106,28.386105999999998
import,EA21,Euro area – 21 countries (from 2026),CZ,Czechia,2019,23095.534,23.095534
import,EA21,Euro area – 21 countries (from 2026),SE,Sweden,2019,19397.2,19.3972
import,EA21,Euro area – 21 countries (from 2026),AT,Austria,2019,11976.52,11.97652
import,EA21,Euro area – 21 countries (from 2026),RU,Russia,2019,11472.163,11.472163
import,EA21,Euro area – 21 countries (from 2026),ES,Spain,2019,11204.494,11.204494
import,EA21,Euro area – 21 countries (from 2026),NSP,Not specified,2019,11150.0,11.15
import,EA21,Euro area – 21 countries (from 2026),NL,Netherlands,2019,10959.6,10.9596
import,EA21,Euro area – 21 countries (from 2026),SI,Slovenia,2019,9340.15,9.34015
import,EA21,Euro area – 21 countries (from 2026),BE,Belgium,2019,8590.664,8.590664
import,EA21,Euro area – 21 countries (from 2026),IT,Italy,2019,4814.771,4.8147709999999995
import,EA21,Euro area – 21 countries (from 2026),PT,Portugal,2019,4699.958,4.699958
import,EA21,Euro area – 21 countries (from 2026),HU,Hungary,2019,4319.269,4.319269
import,EA21,Euro area – 21 countries (from 2026),FI,Finland,2019,4170.0,4.17
import,EA21,Euro area – 21 countries (from 2026),LV,Latvia,2019,4029.7,4.0297
import,EA21,Euro area – 21 countries (from 2026),PL,Poland,2019,3649.7,3.6496999999999997
import,EA21,Euro area – 21 countries (from 2026),UK,United Kingdom,2019,3399.288,3.399288
import,EA21,Euro area – 21 countries (from 2026),BY,Belarus,2019,3189.6,3.1896
import,EA21,Euro area – 21 countries (from 2026),EE,Estonia,2019,2955.847,2.9558470000000003
import,EA21,Euro area – 21 countries (from 2026),HR,Croatia,2019,2904.323,2.9043229999999998
import,EA21,Euro area – 21 countries (from 2026),NO,Norway,2019,2878.024,2.878024
import,EA21,Euro area – 21 countries (from 2026),TR,Türkiye,2019,2785.432,2.7854319999999997
import,EA21,Euro area – 21 countries (from 2026),BA,Bosnia and Herzegovina,2019,2768.2,2.7681999999999998
import,EA21,Euro area – 21 countries (from 2026),RO,Romania,2019,2733.203,2.733203
import,EA21,Euro area – 21 countries (from 2026),MK,North Macedonia,2019,2730.026,2.7300259999999996
import,EA21,Euro area – 21 countries (from 2026),BG,Bulgaria,2019,2236.0,2.236
import,EA21,Euro area – 21 countries (from 2026),MA,Morocco,2019,1207.714,1.207714
import,EA21,Euro area – 21 countries (from 2026),LT,Lithuania,2019,834.451,0.834451
import,EA21,Euro area – 21 countries (from 2026),DK,Denmark,2019,618.508,0.6185080000000001
import,EA21,Euro area – 21 countries (from 2026),RS,Serbia,2019,566.609,0.566609
import,EA21,Euro area – 21 countries (from 2026),AL,Albania,2019,475.0,0.475
import,EA21,Euro area – 21 countries (from 2026),EL,Greece,2019,94.504,0.094504
import,EA21,Euro area – 21 countries (from 2026),LU,Luxembourg,2019,81.2,0.08120000000000001
import,EA21,Euro area – 21 countries (from 2026),ME,Montenegro,2019,37.222,0.037222
import,EA21,Euro area – 21 countries (from 2026),UA,Ukraine,2019,30.0,0.03
import,EA21,Euro area – 21 countries (from 2026),MT,Malta,2019,19.511,0.019511
import,EA21,Euro area – 21 countries (from 2026),AD,Andorra,2019,0.015,1.4999999999999999e-05
export,EA21,Euro area – 21 countries (from 2026),TOTAL,Total,2020,274674.824,274.674824
export,EA21,Euro area – 21 countries (from 2026),DE,Germany,2020,28073.929,28.073929
export,EA21,Euro area – 21 countries (from 2026),UK,United Kingdom,2020,23706.989,23.706989
export,EA21,Euro area – 21 countries (from 2026),NSP,Not specified,2020,20417.0,20.417
export,EA21,Euro area – 21 countries (from 2026),IT,Italy,2020,19185.253,19.185253
export,EA21,Euro area – 21 countries (from 2026),ES,Spain,2020,17507.135,17.507134999999998
export,EA21,Euro area – 21 countries (from 2026),HU,Hungary,2020,16013.279,16.013279
export,EA21,Euro area – 21 countries (from 2026),AT,Austria,2020,14654.182,14.654182
export,EA21,Euro area – 21 countries (from 2026),CH,Switzerland,2020,14449.985,14.449985
export,EA21,Euro area – 21 countries (from 2026),FR,France,2020,14375.778,14.375778
export,EA21,Euro area – 21 countries (from 2026),PL,Poland,2020,13487.0,13.487
export,EA21,Euro area – 21 countries (from 2026),BE,Belgium,2020,12909.726,12.909726000000001
export,EA21,Euro area – 21 countries (from 2026),NL,Netherlands,2020,12739.0,12.739
export,EA21,Euro area – 21 countries (from 2026),CZ,Czechia,2020,9718.42,9.71842
export,EA21,Euro area – 21 countries (from 2026),PT,Portugal,2020,7553.565,7.553565
export,EA21,Euro area – 21 countries (from 2026),SI,Slovenia,2020,7119.945,7.1199449999999995
export,EA21,Euro area – 21 countries (from 2026),EE,Estonia,2020,6778.022,6.778022
export,EA21,Euro area – 21 countries (from 2026),HR,Croatia,2020,5002.47,5.002470000000001
export,EA21,Euro area – 21 countries (from 2026),LV,Latvia,2020,4778.6,4.7786
export,EA21,Euro area – 21 countries (from 2026),EL,Greece,2020,4508.161,4.508161
export,EA21,Euro area – 21 countries (from 2026),UA,Ukraine,2020,3364.0,3.364
export,EA21,Euro area – 21 countries (from 2026),BA,Bosnia and Herzegovina,2020,3013.0,3.013
export,EA21,Euro area – 21 countries (from 2026),LT,Lithuania,2020,2356.389,2.356389
export,EA21,Euro area – 21 countries (from 2026),MK,North Macedonia,2020,2131.799,2.131799
export,EA21,Euro area – 21 countries (from 2026),TR,Türkiye,2020,1724.643,1.724643
export,EA21,Euro area – 21 countries (from 2026),LU,Luxembourg,2020,1534.253,1.5342529999999999
export,EA21,Euro area – 21 countries (from 2026),RS,Serbia,2020,1331.741,1.331741
export,EA21,Euro area – 21 countries (from 2026),DK,Denmark,2020,1053.439,1.053439
export,EA21,Euro area – 21 countries (from 2026),ME,Montenegro,2020,1048.934,1.048934
export,EA21,Euro area – 21 countries (from 2026),RO,Romania,2020,816.091,0.816091
export,EA21,Euro area – 21 countries (from 2026),MA,Morocco,2020,706.611,0.706611
export,EA21,Euro area – 21 countries (from 2026),MT,Malta,2020,419.841,0.419841
export,EA21,Euro area – 21 countries (from 2026),AL,Albania,2020,413.0,0.413
export,EA21,Euro area – 21 countries (from 2026),AD,Andorra,2020,377.929,0.37792899999999996
export,EA21,Euro area – 21 countries (from 2026),FI,Finland,2020,327.0,0.327
export,EA21,Euro area – 21 countries (from 2026),LI,Liechtenstein,2020,306.244,0.306244
export,EA21,Euro area – 21 countries (from 2026),BY,Belarus,2020,283.3,0.2833
export,EA21,Euro area – 21 countries (from 2026),RU,Russia,2020,226.519,0.226519
export,EA21,Euro area – 21 countries (from 2026),NO,Norway,2020,148.852,0.148852
export,EA21,Euro area – 21 countries (from 2026),SE,Sweden,2020,97.8,0.0978
export,EA21,Euro area – 21 countries (from 2026),BG,Bulgaria,2020,15.0,0.015
import,EA21,Euro area – 21 countries (from 2026),TOTAL,Total,2020,289168.091,289.168091
